Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Kitanoumi,Y1e,Y1e,N/A,0,0,-22,13,-22,146.1456,4,6.4367
Wajima,Y1w,Y1w,M12w,1,1,31,0,30,0,0,0
Kaiketsu,O1w,O1e,N/A,3,2,-15,12,-17,145.1899,4,8.9512
Takanohana,O1e,O1w,N/A,2,3,-4,9,-7,98.33689999999999,2,2.551
Mienoumi,S1w,S1e,N/A,5,4,-1,9,-5,92.2878,3,4.8406
Asahikuni,M4e,S1w,N/A,14,5,0,11,-5,114.56519999999999,3,4.1471
Kirinji,K1e,K1e,N/A,6,6,0,9,-6,80.3606,3,6.6616
Takamiyama,M3e,K1w,N/A,12,7,2,10,-5,99.824,4,6.7573
Tamanofuji,M5e,M1e,M2e,16,8,10,9,2,84.2807,2,3.8857
Arase,K1w,M1w,M3w,7,9,13,6,4,59.5137,1,1.5961
Fujizakura,M1w,M2e,M2w,9,10,11,7,1,71.2029,4,9.271799999999999
Daiju,M2e,M2w,M3e,10,11,12,7,1,54.0804,2,2.8716
Masuiyama,M1e,M3e,M4e,8,12,14,6,2,52.3579,2,6.0796
Kongo,M9w,M3w,M4w,25,13,15,10,2,93.86429999999999,1,2.2896
Tochiazuma,M7w,M4e,M4w,21,14,15,9,1,64.568,0,0
Taiga,M8e,M4w,M5e,22,15,16,9,1,84.74749999999997,0,0
Aobajo,M7e,M5e,M6e,20,16,18,8,2,65.7019,0,0
Hasegawa,M3w,M5w,M6w,13,17,19,6,2,58.821,2,3.8857
Kurohimeyama,M4w,M6e,M7w,15,18,21,6,3,69.37349999999999,3,6.9822
Mutsuarashi,M11e,M6w,M8e,28,19,22,9,3,66.86089999999999,0,0
Fukunohana,M6w,M7e,M7w,19,20,21,7,1,51.640499999999996,0,0
Futagodake,M11w,M7w,M8w,29,21,23,9,2,81.3894,0,0
Banryuyama,M10e,M8e,M9e,26,22,24,8,2,58.701499999999996,0,0
Kaneshiro,M6e,M8w,M9e,18,23,24,6,1,48.7586,1,1.2755
Yutakayama,M2w,M9e,M9w,11,24,25,4,1,27.497700000000002,1,1.2755
Wakamisugi,S1e,M9w,M10e,4,25,26,2,1,16.709899999999998,0,0
Ryuo,M12w,M10e,M11w,31,26,29,8,3,61.522099999999995,0,0
Kotonofuji,M8w,M10w,M11w,23,27,29,6,2,40.554899999999996,1,1.2755
Kitaseumi,M10w,M11e,M11w,27,28,29,7,1,59.6344,0,0
Shiratayama,J1w,M11w,M13e,38,29,32,9,3,72.0003,0,0
Onishiki,M14w,M12e,M14e,36,30,34,8,4,53.287499999999994,0,0
Tamakiyama,M12e,M12w,M13e,30,31,32,7,1,52.0092,0,0
Washuyama,J5e,M13e,M14w,45,32,35,10,3,79.0018,0,0
Futatsuryu,J7w,M13w,M15e,50,33,36,11,3,91,0,0
Owashi,J3w,M14e,M17e,42,34,40,8,6,80,0,0
Takanosato,M13w,M14w,M15e,34,35,36,7,1,60.1132,0,0
Oshio,M14e,M15e,M15w,35,36,37,7,1,46.285399999999996,0,0
Dairyugawa,J5w,M15w,M17e,46,37,40,9,3,68.0009,0,0
Asanobori,J4e,M16e,M17w,43,38,41,8,3,65.0006,0,0
Chiyonofuji,J6w,M16w,M18e,48,39,42,9,3,74,0,0
Wakajishi,M13e,M17e,M18e,32,40,42,5,2,46.1613,0,0
Wakajishi,M13e,M17w,M18w,33,41,43,5,2,46.1613,0,0
Itakura,J6e,J1e,J1w,47,42,45,8,3,60,0,0
Daio,M9e,J1w,J2e,24,43,46,2,3,11.367099999999999,0,0
Haguroiwa,J11e,J2e,J2w,57,44,47,10,3,92,0,0
Ryuko,M5w,J2w,J2w,17,45,47,0,2,0,0,0
Masudayama,J4w,J3e,J4e,44,46,50,6,4,45,0,0
Chiyozakura,J8w,J3w,J4e,52,47,50,8,3,43,0,0
Aobayama,J2w,J4e,J4e,40,48,50,5,2,28,0,0
Katsunishiki,J9e,J4w,J4w,53,49,51,8,2,60,0,0
Yoshioyama,J7e,J5e,J4w,49,50,51,7,1,45,0,0
Tochiisami,J3e,J5w,J4w,41,51,51,5,0,35.0017,0,0
Wakanoumi,J9w,J6e,J5e,54,52,52,8,0,65,0,0
Kurama,J12e,J6w,J5w,59,53,53,9,0,71,0,0
Nishinishiki,J10e,J7e,J5w,55,54,53,8,-1,48,0,0
Tenryu,J2e,J7w,J5w,39,55,53,4,-2,25,0,0
Teruzakura,J10w,J8e,J6e,56,56,54,8,-2,67,0,0
Maruyama,J1e,J8w,J6w,37,57,55,3,-2,16,0,0
Kozan,J8e,J9e,J7w,51,58,57,6,-1,33,0,0
Naniwaryu,J12w,J9w,J8e,60,59,58,8,-1,69,0,0
Dewanohana,J13e,J10e,J8w,61,60,59,8,-1,42,0,0
Ohashi,J13w,J10w,N/A,62,61,72,5,11,37,0,0
Yoshinotani,J11w,J11e,N/A,58,62,72,4,10,19,0,0
