Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Akebono,Y1e,Y1e,N/A,0,0,-10,10,-10,93.5499,5,8.0328
Takanohana,O1e,O1e,N/A,1,1,-29,15,-30,155.8203,5,10.226700000000001
Takanonami,O2e,O1w,N/A,3,2,-15,12,-17,103.97380000000001,2,5.3861
Musashimaru,O2w,O2e,N/A,4,3,-14,12,-17,130.78229999999996,5,11.2408
Wakanohana,O1w,O2w,N/A,2,4,0,8,-4,61.08089999999999,2,2.551
Kaio,K1e,S1e,N/A,7,5,5,8,0,77.20719999999999,4,6.7573
Akinoshima,M4w,S1w,N/A,16,6,6,10,0,96.82260000000001,3,4.1471
Kotonishiki,K1w,K1e,N/A,8,7,6,8,-1,83.28209999999999,3,6.1753
Musoyama,S1e,K1w,N/A,5,8,7,7,-1,62.45399999999999,3,5.1612
Kotonowaka,M2e,M1e,M1e,11,9,9,8,0,68.56899999999999,3,5.1612
Takatoriki,S1w,M1w,M2w,6,10,12,6,2,35.2797,0,0
Hamanoshima,M1w,M2e,M4w,10,11,16,6,5,58.9781,3,4.4677
Kotoinazuma,M1e,M2w,M6e,9,12,19,5,7,47.8189,1,2.2896
Terao,M9w,M3e,M6w,26,13,20,9,7,74.12960000000001,0,0
Daizen,M3e,M3w,M6e,13,14,19,6,5,53.44499999999999,4,9.2718
Tochinowaka,M7w,M4e,M6w,22,15,20,8,5,68.9071,0,0
Mainoumi,M8e,M4w,M7e,23,16,21,8,5,62.92960000000001,0,0
Kenko,M8w,M5e,M7w,24,17,22,8,5,73.3245,0,0
Kushimaumi,M9e,M5w,M8e,25,18,23,8,5,74.42490000000001,0,0
Konishiki,M5e,M6e,M8e,17,19,23,6,4,49.2856,2,2.8716
Tomonohana,M11w,M6w,M8w,30,20,24,9,4,72.6741,0,0
Misugisato,M3w,M7e,M8w,14,21,24,5,3,50.2844,1,3.79
Kotobeppu,M4e,M7w,M9e,15,22,25,5,3,53.109,2,3.8857
Daishi,M6e,M8e,M9e,19,23,25,6,2,44.77429999999999,1,2.2896
Kirishima,M10w,M8w,M9w,28,24,26,8,2,64.1067,0,0
Wakashoyo,J1w,M9e,M10e,41,25,27,11,2,92.0003,0,0
Naminohana,M15e,M9w,M10e,37,26,27,10,1,86.541,0,0
Kitakachidoki,M13e,M10e,M10e,33,27,27,9,0,80.15960000000001,0,0
Daishoho,M7e,M10w,M10e,21,28,27,6,-1,54.477999999999994,0,0
Kasugafuji,M12e,M11e,M11e,31,29,29,8,0,67.0709,0,0
Asanowaka,M12w,M11w,M11w,32,30,30,8,0,69.237,0,0
Kiraiho,M13w,M12e,M12w,34,31,32,8,1,68.1331,0,0
Oginishiki,M14e,M12w,M13e,35,32,33,8,1,66.1476,0,0
Minatofuji,M10e,M13e,M13e,27,33,33,6,0,44.525099999999995,0,0
Mitoizumi,M14w,M13w,M13w,36,34,34,8,0,68.16659999999999,0,0
Higonoumi,M6w,M14e,M13w,20,35,34,4,-1,27.6425,0,0
Kyokudozan,M2w,M14w,M13w,12,36,34,2,-2,17.8243,0,0
Takamisugi,M11e,M15e,M14e,29,37,35,6,-2,48.0618,0,0
Kotogaume,J2e,M15w,M14w,42,38,36,9,-2,79.004,0,0
Asanosho,J3w,M16e,M16e,45,39,39,9,0,77,0,0
Tokitsunada,M5w,M16w,M16w,18,40,40,2,0,16.4501,0,0
Kyokugozan,J2w,M17e,M17e,43,41,41,8,0,61,0,0
Oginohana,M15w,J1e,M18w,38,42,44,6,2,50.034,0,0
Asahiyutaka,J6w,J1w,J1e,51,43,45,9,2,69,0,0
Kanechika,J5e,J2e,J1w,48,44,46,8,2,58,0,0
Wakanoyama,J1e,J2w,J1w,40,45,46,6,1,46.000299999999996,0,0
Tosanoumi,J13e,J3e,J2e,65,46,47,12,1,82,0,0
Shikishima,M16e,J3w,J3e,39,47,49,5,2,43.027899999999995,0,0
Daishoyama,J4w,J4e,J3e,47,48,49,7,1,53,0,0
Hitachiryu,J7e,J4w,J3w,52,49,50,8,1,66,0,0
Hoshiandesu,J7w,J5e,J4e,53,50,51,8,1,58,0,0
Aogiyama,J9w,J5w,J4w,58,51,52,9,1,76,0,0
Toyonoumi,J8e,J6e,J4w,54,52,52,8,0,63,0,0
Mutsuhokkai,J6e,J6w,J4w,50,53,52,7,-1,62,0,0
Dairyu,J4e,J7e,J4w,46,54,52,6,-2,42,0,0
Kirinishiki,J10w,J7w,J5w,60,55,54,9,-1,63,0,0
Kotofuji,J3e,J8e,J5w,44,56,54,5,-2,42,0,0
Tochinofuji,J5w,J8w,J6e,49,57,55,6,-2,50,0,0
Rikio,J11e,J9e,J6e,61,58,55,9,-3,43,0,0
Sentoryu,J12e,J9w,J7e,63,59,57,9,-2,57,0,0
Wakahayato,J9e,J10e,J7w,56,60,58,7,-2,51,0,0
Wakahayato,J9e,J10w,J8e,57,61,59,7,-2,51,0,0
Tamakairiki,J11w,J11e,J8w,62,62,60,8,-2,57,0,0
Tsurunofuji,J13w,J11w,J8w,66,63,60,9,-3,46,0,0
Kototsubaki,J8w,J12e,N/A,55,64,73,3,9,22,0,0
Tatsuhikari,J10e,J12w,N/A,59,65,81,2,16,13,0,0
Tomoefuji,J12w,J13e,N/A,64,66,94,0,28,0,0,0
