Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Terunofuji,Y1e,Y1e,M8e,0,0,22,2,22,23.4702,0,0
Hoshoryu,O1w,O1e,N/A,2,1,-24,14,-25,184.37859999999998,4,7.4508
Onosato,O2w,O1w,N/A,3,2,-7,10,-9,108.1578,3,5.1612
Kotozakura,O1e,O2e,M2w,1,3,11,5,8,57.96379999999999,1,1.2755
Daieisho,S1w,S1e,N/A,5,4,-9,11,-13,112.2902,3,4.1471
Oho,M3w,S1w,N/A,13,5,-5,12,-10,133.3629,5,8.0328
Kirishima,M1w,K1e,N/A,9,6,-5,11,-11,119.634,5,8.0328
Abi,K1e,K1w,M1e,6,7,8,7,1,78.06129999999999,3,6.1753
Wakatakakage,K1w,M1e,M1w,7,8,9,7,1,70.95939999999999,2,5.0655
Gonoyama,M3e,M1w,M2e,12,9,10,8,1,68.88279999999999,2,5.3861
Wakamotoharu,S1e,M2e,M2e,4,10,10,6,0,58.18529999999999,0,0
Chiyoshoma,M5w,M2w,M2w,17,11,11,9,0,63.77609999999999,0,0
Tobizaru,M2e,M3e,M3e,10,12,12,7,0,64.354,3,8.3692
Takanosho,M1e,M3w,M4e,8,13,14,6,1,63.899399999999986,2,2.8716
Takayasu,M6e,M4e,M5e,18,14,16,8,2,54.72389999999999,2,2.8716
Ura,M4w,M4w,M5w,15,15,17,7,2,59.7191,2,3.5651
Takayasu,M6e,M5e,M5w,19,16,17,8,1,54.72389999999999,2,2.8716
Kinbozan,M14w,M5w,M6e,36,17,18,12,1,112.6192,2,4.5792
Hiradoumi,M5e,M6e,M6e,16,18,18,7,0,67.3141,1,2.2896
Ichiyamamoto,M6w,M6w,M6e,20,19,18,8,-1,61.5864,2,2.8716
Takerufuji,M11w,M7e,M7e,30,20,20,10,0,78.2195,2,3.5651
Shodai,M4e,M7w,M7e,14,21,20,6,-1,62.757799999999996,4,7.4508
Tamawashi,M10e,M8e,M7w,27,22,21,9,-1,79.6742,0,0
Atamifuji,M2w,M8w,M7w,11,23,21,5,-2,45.7821,2,4.5792
Oshoma,M9w,M9e,M9e,26,24,24,8,0,57.1027,0,0
Hakuoho,M15e,M9w,M10w,37,25,27,10,2,81.80239999999999,0,0
Endo,M7e,M10e,M10w,21,26,27,6,1,46.02869999999999,0,0
Shishi,J4w,M10w,M11e,50,27,28,13,1,110,0,0
Nishikigi,M12e,M11e,M11w,31,28,29,8,1,60.1563,0,0
Shonannoumi,M13e,M11w,M12w,33,29,31,8,2,63.05799999999999,0,0
Midorifuji,M11e,M12e,M12w,29,30,31,7,1,48.7039,0,0
Ryuden,J3e,M12w,M13w,47,31,33,11,2,97,0,0
Aonishiki,J5w,M13e,M14e,52,32,34,12,2,95,0,0
Onokatsu,M12w,M13w,M14e,32,33,34,7,1,60.1154,0,0
Meisei,M10w,M14e,M14e,28,34,34,6,0,43.1383,0,0
Takarafuji,M8w,M14w,M14e,24,35,34,5,-1,37.0398,0,0
Nishikifuji,M17e,M15e,M14w,41,36,35,9,-1,69.6339,0,0
Sadanoumi,J1e,M15w,M15w,43,37,37,9,0,68.0009,0,0
