Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Kitanofuji,Y1e,Y1e,N/A,0,0,-10,10,-10,92.7628,5,8.0328
Kotozakura,O2w,O1e,N/A,4,1,-22,14,-23,175.7487,7,15.82
Wajima,O1e,O1w,N/A,1,2,-13,11,-15,132.4238,6,12.8369
Kiyokuni,O2e,O2e,N/A,3,3,-7,10,-10,104.3057,5,10.226700000000001
Daikirin,O3w,O2w,N/A,5,4,-5,10,-9,115.4063,5,10.5473
Takanohana,O1w,O3e,N/A,2,5,-4,9,-9,104.6561,5,9.0469
Hasegawa,S1e,S1e,N/A,6,6,4,8,-2,87.23520000000002,3,5.1612
Takamiyama,M1w,S1w,N/A,11,7,5,9,-2,100.4517,4,8.9512
Masuiyama,M4w,K1e,M1w,17,8,11,9,3,102.87190000000001,3,5.1612
Kitanoumi,M6w,K1w,M1w,21,9,11,10,2,98.8086,1,2.2896
Kaiketsu,K1w,M1e,M1w,9,10,11,7,1,65.8437,3,5.1612
Daiju,M6e,M1w,M3e,20,11,14,9,3,74.9828,3,4.1471
Haguroiwa,M9e,M2e,M4e,26,12,16,10,4,71.1246,0,0
Wakanoumi,M5e,M2w,M4e,18,13,16,8,3,59.42909999999999,2,2.8716
Kongo,K1e,M3e,M5e,8,14,18,5,4,49.580799999999996,2,3.8857
Mutsuarashi,M2w,M3w,M5w,13,15,19,6,4,34.283,1,1.5961
Kurohimeyama,M4e,M4e,M5e,16,16,18,7,2,51.842699999999994,0,0
Yutakayama,M3e,M4w,M6e,14,17,20,6,3,64.80839999999999,3,5.8547
Mienoumi,M7e,M5e,M6e,22,18,20,8,2,53.2414,0,0
Ryuo,M7w,M5w,M6w,23,19,21,8,2,61.101000000000006,0,0
Asahikuni,S1w,M6e,M6w,7,20,21,4,1,26.708,0,0
Fukunohana,M14e,M6w,M7w,37,21,23,11,2,110.6492,2,3.5651
Wakafutase,J2w,M7e,M7w,41,22,23,12,1,96.00290000000001,0,0
Tochiazuma,M1e,M7w,M8e,10,23,24,4,1,33.545100000000005,1,2.2896
Oshio,J1w,M8e,M8w,39,24,25,11,1,89.0133,0,0
Maenoyama,M3w,M8w,M8w,15,25,25,5,0,44.0194,1,1.2755
Kitaseumi,M10e,M9e,M9e,28,26,26,8,0,62.154,0,0
Owashi,M12e,M9w,M9w,33,27,27,9,0,65.4367,0,0
Kitaseumi,M10e,M10e,M9w,29,28,27,8,-1,62.154,0,0
Dairyugawa,M10w,M10w,M10e,30,29,28,8,-1,64.82350000000001,0,0
Fujizakura,M5w,M11e,M10w,19,30,29,5,-1,44.5595,0,0
Wakajishi,J2e,M11w,M11e,40,31,30,10,-1,75.0023,0,0
Tokibayama,M8e,M12e,M11e,24,32,30,6,-2,34.200399999999995,0,0
Kotetsuyama,M2e,M12w,M11e,12,33,30,3,-3,14.5104,0,0
Futagodake,M8w,M13e,M11w,25,34,31,6,-3,42.272800000000004,0,0
Tenryu,J3e,M13w,M12e,42,35,32,10,-3,82.00179999999999,0,0
Daio,J1e,M14e,M12e,38,36,32,9,-4,66.0004,0,0
Yoshinohana,M11w,M14w,M15e,32,37,38,6,1,36.025999999999996,0,0
Kawasaki,J4w,M15e,M15w,45,38,39,9,1,73.0007,0,0
Shiratayama,J3w,M15w,M16w,43,39,41,8,2,71.0003,0,0
Iwatora,M12w,M16e,M18e,34,40,44,5,4,39.0617,0,0
Tochifuji,M13e,M16w,M18w,35,41,45,5,4,34.0156,0,0
Futatsuryu,M11e,J1e,M18w,31,42,45,4,3,28.011300000000002,0,0
Asanobori,M13w,J1w,J1e,36,43,46,5,3,34.0152,0,0
Ryoga,J8e,J2e,J3w,53,44,51,8,7,56.00020000000001,0,0
Aobajo,J10e,J2w,J3w,57,45,51,9,6,52,0,0
Tochiisami,J5e,J3e,J2e,46,46,48,7,2,57.0001,0,0
Daimonji,J8w,J3w,J4e,54,47,52,8,5,69.0001,0,0
Katsunishiki,J9e,J4e,J4w,55,48,53,8,5,51,0,0
Yoshioyama,M9w,J4w,J4w,27,49,53,1,4,6.0007,0,0
Arase,J9w,J5e,J5e,56,50,54,8,4,56.0001,0,0
Washuyama,J12e,J5w,J5w,61,51,55,9,4,61,0,0
Teruzakura,J11e,J6e,J6w,59,52,57,8,5,35,0,0
Maruyama,J7w,J6w,J7e,52,53,58,6,5,43.0001,0,0
Asaarashi,J7e,J7e,J8e,50,54,60,5,6,37.0001,0,0
Kotonofuji,J13e,J7w,J8w,63,55,61,8,6,57,0,0
Asaarashi,J7e,J8e,J8w,51,56,61,5,5,37.0001,0,0
Katsuhikari,J4e,J8w,J9e,44,57,62,3,5,21,0,0
Taikan,J10w,J9e,J8e,58,58,60,7,2,44,0,0
Yoshinotani,J6w,J9w,J9w,49,59,63,4,4,23,0,0
Konryu,J12w,J10e,J10e,62,60,64,7,4,22,0,0
Makimoto,J5w,J10w,J10w,47,61,65,3,4,26.0001,0,0
Hakuryo,J11w,J11e,J13e,60,62,70,5,8,35,0,0
Fujinokawa,J6e,J11w,N/A,48,63,78,0,15,0,0,0
