Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Wajima,Y1w,Y1e,N/A,1,1,-25,14,-26,162.0629,7,14.805900000000001
Kitanoumi,Y1e,Y1w,N/A,0,2,-22,13,-24,145.29739999999998,9,16.497700000000002
Wakamisugi,O1w,O1e,N/A,3,3,-7,10,-10,107.12180000000001,4,7.4508
Takanohana,O2e,O1w,N/A,4,4,-6,10,-10,101.58520000000001,6,10.3224
Mienoumi,O2w,O2e,N/A,5,5,-1,9,-6,98.32780000000001,6,12.1434
Asahikuni,O1e,O2w,N/A,2,6,0,8,-6,77.40030000000002,4,6.0638
Kotokaze,M1e,S1e,N/A,11,7,1,10,-6,124.5979,6,11.8228
Arase,S1e,S1w,N/A,6,8,4,8,-4,88.28320000000001,3,5.8547
Oshio,M3e,K1e,N/A,15,9,9,9,0,102.24699999999999,5,10.061
Tamanofuji,M2w,K1w,M1w,14,10,12,8,2,88.6597,4,6.7573
Fujizakura,M4w,M1e,M1w,18,11,12,9,1,81.6193,2,3.5651
Kaiketsu,S1w,M1w,M2e,7,12,13,6,1,55.9706,1,1.5961
Kaneshiro,M6e,M2e,M3e,21,13,15,9,2,70.3106,1,1.2755
Tochiakagi,M6w,M2w,M3w,22,14,16,9,2,78.60480000000001,0,0
Futatsuryu,M7e,M3e,M4e,23,15,17,9,2,83.7983,0,0
Takanosato,M11w,M3w,M4w,32,16,18,11,2,94.6823,1,1.5961
Banryuyama,M5w,M4e,M4w,20,17,18,8,1,67.6193,0,0
Kurama,M7w,M4w,M4w,24,18,18,9,0,67.029,1,1.5961
Kaiki,M11e,M5e,M6e,31,19,21,10,2,86.172,0,0
Kurohimeyama,M1w,M5w,M6w,12,20,22,5,2,30.605800000000002,3,4.1471
Washuyama,M4e,M6e,M7e,17,21,23,6,2,54.356199999999994,1,1.5961
Aobayama,M2e,M6w,M7e,13,22,23,5,1,39.2151,2,2.8716
Yutakayama,K1e,M7e,M7e,9,23,23,4,0,38.4357,3,5.1612
Tamakiyama,J2e,M7w,M7w,38,24,24,11,0,93.0959,0,0
Masudayama,M9e,M8e,M8e,27,25,25,8,0,57.10959999999999,0,0
Takamiyama,S2e,M8w,M8w,8,26,26,3,0,18.362000000000002,2,2.551
Aobajo,M8e,M9e,M9e,25,27,27,7,0,54.611700000000006,1,1.5961
Kirinji,K1w,M9w,M9w,10,28,28,3,0,34.249,2,4.5792
Chiyonofuji,J1e,M10e,M10w,36,29,30,9,1,69.0074,0,0
Wakajishi,M9w,M10w,M10w,28,30,30,7,0,52.765299999999996,0,0
Masuiyama,M3w,M11e,M10w,16,31,30,4,-1,23.993599999999997,2,2.8716
Dewanohana,M10w,M11w,M11w,30,32,32,7,0,51.45579999999999,0,0
Kitaseumi,M8w,M12e,M11w,26,33,32,6,-1,41.6595,1,1.2755
Chiyozakura,M10e,M12w,M13e,29,34,35,6,1,49.8127,0,0
Adachi,J2w,M13e,M14e,39,35,37,8,2,63.007299999999994,0,0
Iwashita,M13e,M13w,M14e,35,36,37,7,1,57.7131,0,0
Onishiki,M5e,M14e,M14e,19,37,37,3,0,21.0108,0,0
Kotonofuji,J5e,M14w,M14w,44,38,38,9,0,76,0,0
Ogata,J6w,M15e,M16e,47,39,41,9,2,72,0,0
Konuma,J5w,M15w,M17e,45,40,43,8,3,59,0,0
Onobori,J1w,M16e,M17e,37,41,43,6,2,44.007,0,0
Suiryu,J3w,M16w,M17e,41,42,43,7,1,47.007,0,0
Misugiiso,M12e,J1e,M17e,33,43,43,5,0,35.130799999999994,0,0
Tochiisami,J3e,J1w,M18w,40,44,46,6,2,49,0,0
Kotogatake,J9w,J2e,J1w,54,45,48,9,3,74.0003,0,0
Dairyugawa,M12w,J2w,J1w,34,46,48,4,2,28.447899999999997,0,0
Daigo,J10e,J3e,J2e,55,47,49,9,2,72,0,0
Kasuganada,J8w,J3w,J2e,51,48,49,8,1,67,0,0
Daio,J4w,J4e,J2e,43,49,49,6,0,47,0,0
Kotowaka,J10w,J4w,J2w,56,50,50,9,0,79.0003,0,0
Taiko,J9e,J5e,J2w,52,51,50,8,-1,61,0,0
Taiko,J9e,J5w,J3e,53,52,51,8,-1,61,0,0
Ushiwakamaru,J8e,J6e,J3w,50,53,52,7,-1,50,0,0
Asanobori,J4e,J6w,J3w,42,54,52,5,-2,36,0,0
Iwatora,J13e,J7e,J5e,61,55,55,9,0,76,0,0
Yamaguchi,J11e,J7w,J5e,57,56,55,8,-1,63,0,0
Owashi,J7w,J8e,J5e,49,57,55,6,-2,47.000299999999996,0,0
Haguroiwa,J6e,J8w,J5w,46,58,56,5,-2,39,0,0
Hachiya,J12e,J9e,J6e,59,59,57,8,-2,43,0,0
Wakanoumi,J7e,J9w,J6w,48,60,58,5,-2,38,0,0
Daishin,J13w,J10e,J11w,62,61,68,6,7,50,0,0
Kiyonohana,J11w,J10w,J11w,58,62,68,5,6,30,0,0
Katsunishiki,J12w,J11e,J12w,60,63,70,5,7,36,0,0
