Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Musashimaru,Y1e,Y1e,N/A,0,0,0,-22,13,-22,132.10129999999998,5,8.7263
Takanohana,Y1w,Y1w,M16w,1,1,1,31,0,30,0,0,0
Kaio,O2w,O1e,N/A,5,5,2,-13,12,-15,133.3523,6,11.336500000000001
Tochiazuma,O1e,O1w,N/A,2,2,3,-8,10,-11,106.97559999999999,4,8.630600000000001
Musoyama,O2e,O2e,N/A,4,4,4,-6,10,-10,100.0284,4,7.4508
Chiyotaikai,O1w,O2w,M3w,3,3,5,5,7,0,53.143,2,2.8716
Asashoryu,S1w,S1e,N/A,7,7,6,-7,11,-13,126.26629999999999,5,11.9343
Kotomitsuki,S1e,S1w,M3e,6,6,7,4,8,-3,78.9254,2,3.8857
Wakanosato,K1e,K1e,M2e,8,8,8,2,9,-6,102.4008,3,5.4818
Aminishiki,M6e,K1w,M6e,20,20,9,10,10,1,85.328,1,2.2896
Tochinonada,M3e,M1e,M7e,14,14,10,12,8,2,79.36160000000001,3,4.8406
Tosanoumi,M1w,M1w,M7w,11,11,11,13,7,2,68.916,3,6.1753
Takanonami,K1w,M2e,M8w,9,9,12,15,6,3,69.605,4,7.4508
Toki,M5e,M2w,M9e,18,18,13,16,8,3,66.8435,1,1.2755
Takanowaka,M11w,M3e,M9w,31,31,14,17,11,3,89.2232,0,0
Miyabiyama,M8e,M3w,M10e,24,24,15,18,9,3,68.4589,0,0
Akinoshima,M4e,M4e,M10e,16,16,16,18,7,2,56.343,1,2.2896
Kyokutenho,M2e,M4w,M10e,12,12,17,18,6,1,54.189299999999996,1,1.2755
Tamakasuga,M7w,M5e,M11w,23,23,18,21,8,3,75.63900000000001,1,1.2755
Daizen,M9w,M5w,M11w,27,27,19,21,9,2,61.33790000000001,0,0
Kotoryu,J1w,M6e,M12w,41,41,20,23,12,3,110.0015,0,0
Otsukasa,M5w,M6w,M13w,19,19,21,25,6,4,42.44220000000001,0,0
Kotonowaka,M2w,M7e,M14w,13,13,22,27,4,5,57.2114,3,5.1612
Takamisakari,M13e,M7w,M15e,34,34,23,28,9,5,60.0719,0,0
Dejima,M7e,M8e,M15e,22,22,24,28,6,4,27.729499999999998,0,0
Kaiho,M8w,M8w,M14w,25,25,25,27,7,2,57.756699999999995,0,0
Jumonji,J2w,M9e,M15w,43,43,26,29,11,3,87.00150000000001,0,0
Tamanoshima,M9e,M9w,J1e,26,26,27,32,6,5,40.2132,0,0
Wakanoyama,M15w,M10e,J1w,39,39,28,33,9,5,75.07979999999999,0,0
Hokutoriki,J6e,M10w,J3e,50,50,29,36,11,7,97,0,0
Kyokushuzan,M3w,M11e,J3w,15,15,30,37,2,7,17.2417,0,0
Tochinohana,J1e,M11w,J4e,40,40,31,38,8,7,65.0004,0,0
Hamanishiki,M11e,M12e,J1e,30,30,32,32,7,0,50.1054,0,0
Oikari,M12w,M12w,J2w,33,33,33,35,7,2,48.087700000000005,0,0
Shimotori,M12e,M13e,J4e,32,32,34,38,6,4,45.142599999999995,0,0
Tochisakae,M10e,M13w,J4e,28,28,35,38,5,3,27.2042,0,0
Asanowaka,J5w,M14e,J4w,49,49,36,39,10,3,67,0,0
Tokitsuumi,M4w,M14w,J4w,17,17,37,39,2,2,16.8648,0,0
Buyuzan,M1e,M15e,J5e,10,10,38,40,0,2,0,0,0
Higonoumi,J4w,M15w,J5w,47,47,39,41,9,2,74.00030000000001,0,0
Takatoriki,M14w,M16e,J6w,37,37,40,43,6,3,45.0302,0,0
Terao,J6w,M16w,J9w,51,51,41,49,8,8,55.0003,0,0
Aogiyama,J7e,J1e,J10e,52,52,42,50,8,8,66,0,0
Oginishiki,M14e,J1w,J10e,36,36,43,50,4,7,28.008,0,0
Wakakosho,J7w,J2e,J10w,53,53,44,51,8,7,45,0,0
Kasuganishiki,J3w,J2w,J10w,45,45,45,51,6,6,43.0003,0,0
Kitazakura,J4e,J3e,J9e,46,46,46,48,7,2,49.0003,0,0
Hayateumi,M6w,J3w,J10w,21,21,47,51,0,4,0,0,0
Harunoyama,J10e,J4e,J11e,58,58,48,52,9,4,57,0,0
Kobo,J2e,J4w,J11e,42,42,49,52,5,3,42,0,0
Tamarikido,M15e,J5e,J11e,38,38,50,52,4,2,33.005700000000004,0,0
Ushiomaru,J5e,J5w,J12e,48,48,51,54,6,3,45,0,0
Senshuyama,J13w,J6e,J12w,65,65,52,55,10,3,77,0,0
Juzan,J10w,J6w,J13w,59,59,53,57,8,4,60,0,0
Iwakiyama,J11e,J7e,J14e,60,60,54,58,8,4,60,0,0
Chiyotenzan,M10w,J7w,J14w,29,29,55,59,0,4,0,0,0
Minatofuji,J8w,J8e,N/A,55,55,56,61,6,5,39,0,0
Takanotsuru,J9w,J8w,J14w,57,57,57,59,7,2,42,0,0
Hokutoiwa,J13e,J9e,N/A,64,64,58,62,8,4,37,0,0
Towanoyama,M13w,J9w,N/A,35,35,59,65,0,6,0,0,0
Sumanofuji,J11w,J10e,N/A,61,61,60,67,6,7,24,0,0
Wakatenro,J12e,J10w,N/A,62,62,61,72,5,11,25,0,0
Kotokanyu,J12w,J11e,N/A,63,63,62,73,5,11,20,0,0
Daishi,J9e,J11w,N/A,56,56,63,74,3,11,18,0,0
Sentoryu,J3e,J12e,N/A,44,44,64,74,0,10,0,0,0
Kuniazuma,J8e,J12w,N/A,54,54,65,84,0,19,0,0,0
