Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Wakanohana,Y1e,Y1e,N/A,0,0,0,-22,13,-22,149.8109,4,8.9512
Asashio,Y1w,Y1w,N/A,1,1,1,-5,9,-6,94.52779999999998,2,2.8716
Kotogahama,O1w,O1e,N/A,3,3,2,-7,10,-9,99.09249999999999,2,5.3861
Wakahaguro,O1e,O1w,M3e,2,2,3,4,7,1,69.5116,2,6.0796
Kashiwado,S1e,S1e,N/A,4,4,4,-10,11,-14,142.29840000000002,7,16.3063
Kitabayama,K1e,S1w,N/A,7,7,5,-7,11,-12,113.93249999999998,4,8.9512
Taiho,K1w,S2e,N/A,8,8,6,-6,11,-12,120.5521,2,3.8857
Annenyama,M1e,K1e,N/A,9,9,7,-1,10,-8,107.29440000000001,2,3.1922
Iwakaze,M7w,K1w,M3e,22,22,8,4,12,-4,115.9915,3,5.1612
Dewanishiki,M2w,M1e,M4e,12,12,9,6,9,-3,108.88430000000001,4,7.0779
Kitanonada,S1w,M1w,M4w,5,5,10,7,7,-3,64.144,2,5.3861
Wakamisugi,S2e,M2e,M5e,6,6,11,8,7,-3,76.2811,2,3.8857
Tochihikari,M1w,M2w,M7e,10,10,12,12,7,0,65.6632,3,5.4818
Wakachichibu,M4e,M3e,M7w,15,15,13,13,8,0,94.80519999999999,2,3.8857
Oginohana,M6e,M3w,M9w,19,19,14,17,8,3,67.03470000000002,1,1.2755
Tsurugamine,M3e,M4e,M10w,13,13,15,19,6,4,60.1686,2,3.8857
Wakanoumi,M4w,M4w,M10e,16,16,16,18,7,2,65.9423,2,3.8857
Fusanishiki,M5e,M5e,M10w,17,17,17,19,7,2,65.5598,1,1.2755
Tamahibiki,M2e,M5w,M11w,11,11,18,21,5,3,42.2453,1,1.5961
Tokitsuyama,M10w,M6e,M12e,28,28,19,22,9,3,70.02080000000001,0,0
Hanada,J5e,M6w,M12w,49,49,20,23,14,3,126.01329999999999,0,0
Shionishiki,M7e,M7e,M12w,21,21,21,23,7,2,47.438199999999995,0,0
Ohikari,M3w,M7w,M13e,14,14,22,24,5,2,33.865899999999996,0,0
Kaizan,M11e,M8e,M14w,29,29,23,27,8,4,59.4735,0,0
Matsunobori,M11w,M8w,M15e,30,30,24,28,8,4,59.103500000000004,0,0
Fujinishiki,M6w,M9e,M16e,20,20,25,30,5,5,50.0372,1,3.79
Wakamaeda,M9w,M9w,M15e,26,26,26,28,7,2,45.081300000000006,0,0
Hagurohana,J3e,M10e,M16w,45,45,27,31,11,4,101,0,0
Tamanoumi,M5w,M10w,M17e,18,18,28,32,4,4,27.842299999999998,0,0
Wakasugiyama,M14e,M11e,J1e,35,35,29,33,8,4,67.20009999999999,0,0
Naruyama,M10e,M11w,J1e,27,27,30,33,6,3,45.02199999999999,0,0
Kiyonomori,M14w,M12e,J1w,36,36,31,34,8,3,61.0543,0,0
Aonosato,M12w,M12w,J1w,32,32,32,34,7,2,54.056799999999996,0,0
Fukudayama,M8w,M13e,J1w,24,24,33,34,5,1,31.0928,0,0
Hanenishiki,J1e,M13w,J2e,41,41,34,35,9,1,74.0002,0,0
Oikawa,M15e,M14e,J2e,37,37,35,35,8,0,67.9114,0,0
Futatsuryu,M9e,M14w,J2e,25,25,36,35,5,-1,37.010799999999996,0,0
Udagawa,M15w,M15e,J2w,38,38,37,36,8,-1,52.0231,0,0
Narutoumi,J7w,M15w,J2w,54,54,38,36,12,-2,103,0,0
Kairyuyama,M16w,M16e,J3w,40,40,39,38,8,-1,71.0282,0,0
Myobudani,J1w,M16w,J2w,42,42,40,36,9,-4,73.0002,0,0
Yoshinomine,M13w,M17e,J2w,34,34,41,36,7,-5,48.0429,0,0
Hoshikabuto,J2e,J1e,J5e,43,43,42,41,8,-1,57.001599999999996,0,0
Tsunenishiki,J2w,J1w,J3w,44,44,43,38,9,-5,64.0022,0,0
Kanenohana,M12e,J2e,J3e,31,31,44,37,6,-7,40.33019999999999,0,0
Wakanokuni,M8e,J2w,J3e,23,23,45,37,4,-8,28.008499999999998,0,0
Shinoburyu,J6e,J3e,J5e,51,51,46,41,10,-5,84,0,0
Sadanoyama,J3w,J3w,J8w,46,46,47,48,7,1,51.0006,0,0
Izuminada,M16e,J4e,J9e,39,39,48,49,5,1,39.0022,0,0
Maedagawa,J9e,J4w,J10e,57,57,49,51,9,2,68,0,0
Oiteyama,M13e,J5e,J10e,33,33,50,51,3,1,23.0323,0,0
Koinose,J12e,J5w,J11e,63,63,51,53,10,2,83,0,0
Kochi,J10w,J6e,J11w,60,60,52,54,9,2,89,0,0
Sawakaze,J7e,J6w,J12e,53,53,53,55,7,2,49,0,0
Kiminishiki,J11e,J7e,J14e,61,61,54,59,8,5,60,0,0
Yasome,J8e,J7w,N/A,55,55,55,61,6,6,43,0,0
Amatsunada,J4w,J8e,N/A,48,48,56,62,4,6,29.0006,0,0
Tokinami,J13e,J8w,N/A,65,65,57,63,8,6,69,0,0
Takanishiki,N/A,J9e,N/A,70,70,58,64,9,6,63,0,0
Miyabashira,J10e,J9w,N/A,59,59,59,65,6,6,39,0,0
Kuninobori,J14w,J10e,N/A,68,68,60,66,8,6,62,0,0
Osegawa,J6w,J10w,N/A,52,52,61,66,4,5,31,0,0
Matsushima,J8w,J11e,N/A,56,56,62,66,5,4,29,0,0
Wakabayama,J9w,J11w,N/A,58,58,63,68,5,5,34,0,0
Tokinishiki,J12w,J12e,N/A,64,64,64,70,6,6,45,0,0
Hamanoumi,N/A,J12w,N/A,77,77,65,71,9,6,72,0,0
Ichinoya,J13w,J13e,N/A,66,66,66,72,6,6,42,0,0
Kiryugawa,J11w,J13w,N/A,62,62,67,72,5,5,39,0,0
Fukunoumi,J14e,J14e,N/A,67,67,68,73,6,5,42,0,0
Onejime,N/A,J14w,N/A,76,76,69,74,8,5,42,0,0
Sakunobori,N/A,J15e,N/A,69,69,70,75,6,5,34,0,0
Sagahikari,N/A,J15w,N/A,71,71,71,73,7,2,46,0,0
Arakiyama,N/A,J16e,N/A,72,72,72,74,7,2,58,0,0
Tsunenomatsu,N/A,J16w,N/A,78,78,73,76,8,3,40,0,0
Omidori,N/A,J17e,N/A,74,74,74,76,7,2,43,0,0
Shinobuyama,J4e,J17w,N/A,47,47,75,77,0,2,0,0,0
Takimiyama,N/A,J18e,N/A,73,73,76,79,6,3,24,0,0
Atagoyama,J5w,J18w,N/A,50,50,77,80,0,3,0,0,0
Ijuin,N/A,J19e,N/A,75,75,78,97,2,19,7,0,0
