Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Hakuho,Y1e,Y1e,N/A,0,0,-30,15,-30,172.5214,7,12.612
Harumafuji,O1w,O1e,N/A,2,1,-8,10,-9,103.20899999999999,6,11.0159
Kotooshu,O2e,O1w,N/A,3,2,-7,10,-9,105.55479999999999,4,7.4508
Baruto,O1e,O2e,N/A,1,3,-1,8,-4,70.5663,4,6.4367
Kaio,O3w,O2w,M1w,5,4,11,6,7,65.4106,1,1.2755
Kotomitsuki,O2w,O3e,M13e,4,5,34,0,29,0,0,0
Aran,M2e,S1e,N/A,12,6,-2,11,-8,123.67909999999999,5,9.0469
Tochiozan,M1e,S1w,N/A,10,7,4,9,-3,102.0937,4,7.4508
Kakuryu,M6e,K1e,N/A,21,8,7,11,-1,109.2717,2,3.8857
Kisenosato,S1e,K1w,N/A,6,9,8,7,-1,63.69819999999999,2,2.8716
Tokitenku,M3w,M1e,M2w,15,10,13,8,3,75.4789,3,6.1753
Tochinoshin,K1w,M1w,M3w,9,11,15,6,4,63.24729999999999,3,5.4818
Wakanosato,M7e,M2e,M4w,23,12,17,9,5,79.68159999999999,1,1.5961
Kotoshogiku,S1w,M2w,M4w,7,13,17,5,4,50.67809999999999,4,8.144300000000001
Kyokutenho,M3e,M3e,M4e,14,14,16,7,2,66.72339999999998,3,5.1612
Aminishiki,M2w,M3w,M5w,13,15,19,6,4,58.9791,4,6.4367
Homasho,M13e,M4e,M6w,35,16,21,11,5,88.10579999999999,1,1.5961
Tokusegawa,M7w,M4w,M7e,24,17,22,8,5,65.7006,0,0
Hakuba,K1e,M5e,M7e,8,18,22,4,4,45.553399999999996,1,1.2755
Kitataiki,M4w,M5w,M7w,17,19,23,6,4,43.43729999999999,2,2.8716
Asasekiryu,M1w,M6e,M8w,11,20,25,4,5,28.4648,2,2.551
Masatsukasa,J3w,M6w,M9e,48,21,26,13,5,111.00150000000001,0,0
Takamisakari,M11w,M7e,M9e,32,22,26,9,4,69.00829999999999,0,0
Mokonami,M10e,M7w,M9w,29,23,27,8,4,65.4134,0,0
Tosayutaka,M10w,M8e,M10e,30,24,28,8,4,54.898199999999996,0,0
Kokkai,M12w,M8w,M12e,34,25,32,8,7,58.048899999999996,0,0
Kimurayama,M13w,M9e,M13e,36,26,34,8,8,58.0319,0,0
Shimotori,M9e,M9w,M12w,27,27,33,6,6,46.683,1,1.2755
Yoshikaze,M8w,M10e,M14e,26,28,36,5,8,36.9589,0,0
Bushuyama,M15e,M10w,M14w,39,29,37,8,8,64.00529999999999,0,0
Hokutoriki,M15w,M11e,M15e,40,30,38,8,8,60.27949999999999,0,0
Takekaze,M11e,M11w,M14w,31,31,37,6,6,43.7686,0,0
Kotokasuga,J1e,M12e,M16w,43,32,41,8,9,64.0018,0,0
Koryu,J4e,M12w,M17w,49,33,43,9,10,66,0,0
Gagamaru,M12e,M13e,M17w,33,34,43,5,9,36.3082,0,0
Sokokurai,J3e,M13w,M18w,47,35,45,8,10,60,0,0
