Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Musashimaru,Y1e,Y1e,N/A,0,-1,-10,10,-9,86.60190000000001,1,1.2755
Musashimaru,Y1e,Y1w,N/A,1,0,-9,10,-9,86.60190000000001,1,1.2755
Takanohana,Y1w,Y2e,M11w,2,1,32,0,31,0,0,0
Chiyotaikai,O1w,O1e,N/A,4,2,-22,14,-24,143.2081,4,8.2577
Asashoryu,S1e,O1w,N/A,7,3,-11,12,-14,109.40880000000001,3,6.341
Tochiazuma,O2e,O2e,M7e,5,4,23,3,19,25.2712,1,1.2755
Kaio,O1e,O2w,M12e,3,5,33,0,28,0,0,0
Musoyama,O2w,O3e,M13w,6,6,36,0,30,0,0,0
Wakanosato,S1w,S1e,N/A,8,7,-6,11,-13,105.5744,4,7.9371
Tosanoumi,K1w,S1w,N/A,10,8,0,10,-8,86.0139,3,5.8547
Takamisakari,M2e,K1e,N/A,13,9,7,9,-2,86.77210000000001,4,6.4367
Tochinonada,M1e,K1w,M2e,11,10,13,7,3,53.800399999999996,2,6.0796
Miyabiyama,K1e,M1e,M3e,9,11,15,6,4,41.225699999999996,0,0
Takanonami,M7w,M1w,M4w,24,12,18,9,6,87.2861,1,1.5961
Shimotori,M8w,M2e,M5w,26,13,20,9,7,82.1254,1,3.79
Toki,M7e,M2w,M6e,23,14,21,8,7,67.42309999999999,0,0
Kyokutenho,M8e,M3e,M7e,25,15,23,8,8,66.29610000000001,0,0
Tochisakae,M10w,M3w,M7w,30,16,24,9,8,66.25309999999999,0,0
Takanowaka,M4e,M4e,M5e,17,17,19,7,2,58.673399999999994,2,3.5651
Tamanoshima,M15w,M4w,M8w,40,18,26,11,8,96.02570000000001,0,0
Hokutoriki,M5w,M5e,M6w,20,19,22,7,3,51.4197,1,1.2755
Aminishiki,M5e,M5w,M8e,19,20,25,6,5,43.4127,1,1.2755
Kotomitsuki,M6w,M6e,M7w,22,21,24,7,3,65.1224,1,1.5961
Tamakasuga,M6e,M6w,M9e,21,22,27,6,5,45.0843,0,0
Buyuzan,M14w,M7e,M9w,38,23,28,10,5,78.4219,0,0
Kaiho,M4w,M7w,M9w,18,24,28,5,4,33.358900000000006,1,1.2755
Tokitsuumi,M11e,M8e,M10e,31,25,29,8,4,76.85079999999999,0,0
Gojoro,J1w,M8w,M11w,42,26,32,10,6,79.1187,0,0
Kasuganishiki,J4e,M9e,M12e,47,27,33,11,6,87.06490000000001,0,0
Ushiomaru,J8w,M9w,M12w,56,28,34,13,6,101.0005,0,0
Daizen,M9w,M10e,M12w,28,29,34,6,5,48.057599999999994,0,0
Kotonowaka,M1w,M10w,M12w,12,30,34,2,4,11.695599999999999,0,0
Wakanoyama,M10e,M11e,M13e,29,31,35,6,4,42.6038,0,0
Otsukasa,M9e,M11w,M14e,27,32,37,5,5,30.421999999999997,0,0
Dejima,M3e,M12e,M14e,15,33,37,2,4,19.1619,2,3.8857
Asanowaka,J2w,M12w,M14w,44,34,38,9,4,81.1253,0,0
Akinoshima,M11w,M13e,M14w,32,35,38,6,3,34.5592,0,0
Tochinohana,J1e,M13w,M15e,41,36,39,8,3,54.123999999999995,0,0
Iwakiyama,J3w,M14e,M15w,46,37,40,9,3,68.0597,0,0
Aogiyama,M12w,M14w,M15w,34,38,40,6,2,40.93979999999999,0,0
Kyokushuzan,M2w,M15e,M15w,14,39,40,1,1,5.6512,1,2.2896
Oikari,M15e,M15w,M16e,39,40,41,7,1,57.1271,0,0
Hayateumi,M13e,J1e,M16e,35,41,41,6,0,53.121700000000004,0,0
Senshuyama,J3e,J1w,M17e,45,42,43,8,1,66,0,0
Takanotsuru,J5e,J2e,M17e,49,43,43,9,0,60.0001,0,0
Jumonji,M12e,J2w,M17e,33,44,43,5,-1,39.1794,0,0
Kobo,J7w,J3e,M17w,54,45,44,10,-1,76,0,0
Chiyotenzan,M13w,J3w,M18w,36,46,46,5,0,32.4077,0,0
Kotoryu,M3w,J4e,M18w,16,47,46,0,-1,0,0,0
Oginishiki,J9w,J4w,J1w,58,48,48,10,0,77,0,0
Kitazakura,J2e,J5e,J2e,43,49,49,6,0,31.0592,0,0
Hamanishiki,M14e,J5w,J3e,37,50,51,4,1,24.408,0,0
Wakakosho,J6e,J6e,J4e,51,51,53,7,2,40.059200000000004,0,0
Juzan,J10w,J6w,J6w,60,52,58,8,6,54.0001,0,0
Kasugao,J12e,J7e,J8e,63,53,61,8,8,32,0,0
Kotokanyu,J13e,J7w,J9e,65,54,63,8,9,35,0,0
Takatoriki,J7e,J8e,J9e,53,55,63,5,8,28,0,0
Toyozakura,J8e,J8w,J10e,55,56,65,5,9,25,0,0
Asasekiryu,J11w,J9e,J11w,62,57,68,6,11,15,0,0
Hokutoiwa,J12w,J9w,J14w,64,58,74,5,16,21,0,0
Daishodai,J9e,J10e,N/A,57,59,75,3,16,12,0,0
Tamarikido,J4w,J10w,N/A,48,60,78,0,18,0,0,0
Komahikari,J5w,J11e,N/A,50,61,80,0,19,0,0,0
Higonoumi,J6w,J11w,N/A,52,62,82,0,20,0,0,0
Minatofuji,J13w,J12e,N/A,66,63,84,3,21,5,0,0
Harunoyama,J10e,J12w,N/A,59,64,89,0,25,0,0,0
Terao,J11e,J13e,N/A,61,65,91,0,26,0,0,0
