Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Hakuho,Y1e,Y1e,N/A,0,1,-18,12,-19,112.27669999999998,6,9.6289
Harumafuji,Y1w,Y1w,N/A,1,2,-17,12,-19,111.71939999999998,6,11.8228
Kakuryu,O1e,O1e,N/A,2,3,-24,14,-27,163.4409,9,19.4985
Kisenosato,O2e,O1w,N/A,4,4,-2,9,-6,85.61089999999999,4,6.4367
Kotoshogiku,O1w,O2e,N/A,3,5,1,8,-4,91.5599,2,7.58
Goeido,S1e,S1e,N/A,5,6,-13,12,-19,125.48279999999998,6,12.516300000000001
Tochiozan,S2w,S1w,N/A,7,7,1,9,-6,99.0992,3,5.4818
Yoshikaze,M4e,K1e,N/A,16,8,6,10,-2,95.64189999999999,3,4.8406
Chiyootori,M5e,K1w,M2e,18,9,12,9,3,75.47749999999998,1,1.2755
Aoiyama,M5w,M1e,M2w,19,10,13,9,3,79.48589999999999,1,1.2755
Takekaze,M6w,M1w,M3w,21,11,15,9,4,79.70509999999999,1,1.2755
Endo,M1e,M2e,M4e,10,12,16,6,4,50.9113,4,6.4367
Chiyotairyu,M7w,M2w,M4w,23,13,17,9,4,69.17830000000001,0,0
Aminishiki,M6e,M3e,M5e,20,14,18,8,4,74.7123,0,0
Takarafuji,M8e,M3w,M5e,24,15,18,9,3,69.295,0,0
Toyonoshima,K1e,M4e,M5e,8,16,18,5,2,48.510400000000004,4,6.7573
Homasho,J2w,M4w,M5w,45,17,19,14,2,117.00070000000001,0,0
Kyokutenho,M8w,M5e,M5w,25,18,19,9,1,76.4611,0,0
Ikioi,M4w,M5w,M5w,17,19,19,7,0,59.79039999999999,0,0
Shohozan,K1w,M6e,M5w,9,20,19,5,-1,44.3909,3,5.4818
Kaisei,M3e,M6w,M6e,14,21,20,6,-1,38.2827,0,0
Tamawashi,M1w,M7e,M6w,11,22,21,5,-1,35.037099999999995,3,4.1471
Tokushoryu,M11w,M7w,M8w,31,23,25,9,2,74.1458,0,0
Takayasu,M3w,M8e,M8w,15,24,25,5,1,57.5089,1,2.2896
Myogiryu,M10e,M8w,M9e,28,25,26,8,1,65.3259,0,0
Okinoumi,M2e,M9e,M9e,12,26,26,4,0,38.0657,2,3.8857
Terunofuji,M10w,M9w,M9w,29,27,27,8,0,58.40149999999999,0,0
Tochinowaka,M2w,M10e,M9w,13,28,27,4,-1,30.234999999999996,0,0
Osunaarashi,M11e,M10w,M10e,30,29,28,8,-1,72.29229999999998,0,0
Toyohibiki,M7e,M11e,M10e,22,30,28,6,-2,47.2411,0,0
Takanoiwa,M15w,M11w,M10w,39,31,29,10,-2,78.30810000000001,0,0
Chiyomaru,M12e,M12e,M11e,32,32,30,8,-2,59.3623,0,0
Kitataiki,M9e,M12w,M12e,26,33,32,6,-1,42.17070000000001,0,0
Kotooshu,S1w,M13e,M12e,6,34,32,1,-2,7.312199999999999,0,0
Jokoryu,M13w,M13w,M12w,35,35,33,8,-2,61.38380000000001,0,0
Gagamaru,M9w,M14e,M12w,27,36,33,6,-3,44.7813,0,0
Masunoyama,M14w,M14w,M13w,37,37,35,8,-2,54.081199999999995,0,0
Tokitenku,J3e,M15e,M14e,46,38,36,10,-2,83.001,0,0
Kyokushuho,J1e,M15w,M16e,42,39,40,8,1,59.00189999999999,0,0
Azumaryu,M14e,M16e,M17e,36,40,42,6,2,40.329299999999996,0,0
Sokokurai,J9e,M16w,M18e,58,41,44,11,3,86,0,0
Arawashi,J8e,M17e,J1e,56,42,46,10,4,72,0,0
Chiyonokuni,J6e,J1e,J1e,52,43,46,9,3,71,0,0
Sadanoumi,J4w,J1w,J1w,49,44,47,8,3,60,0,0
Asahisho,J2e,J2e,J1e,44,45,46,7,1,52.0004,0,0
Daido,J5e,J2w,J2e,50,46,48,8,2,70,0,0
Sotairyu,J5w,J3e,J2w,51,47,49,8,2,59,0,0
Asasekiryu,J3w,J3w,J2w,47,48,49,7,1,56.001599999999996,0,0
Tamaasuka,J1w,J4e,J2w,43,49,49,6,0,44.0004,0,0
Kagamio,M16e,J4w,J3e,40,50,50,5,0,32.1489,0,0
Wakanosato,J8w,J5e,J3w,57,51,51,9,0,78,0,0
Chiyoo,J7e,J5w,J4e,54,52,52,8,0,56,0,0
Satoyama,M16w,J6e,J5w,41,53,55,4,2,29.0094,0,0
Homarefuji,J6w,J6w,J5w,53,54,55,7,1,57,0,0
Sadanofuji,M12w,J7e,J5w,33,55,55,2,0,10.227599999999999,0,0
Tenkaiho,M15e,J7w,J6e,38,56,56,3,0,19.0684,0,0
Akiseyama,J13w,J8e,J8w,67,57,61,9,4,63,0,0
Tokushinho,J7w,J8w,J8w,55,58,61,6,3,46,0,0
Shotenro,J4e,J9e,J9e,48,59,62,4,3,31,0,0
Amuru,J13e,J9w,J10e,66,60,64,8,4,52,0,0
Fujiazuma,M13e,J10e,J10e,34,61,64,0,3,0,0,0
Higonojo,J9w,J10w,J10w,59,62,65,6,3,42,0,0
Wakakoyu,J11e,J11e,J10e,62,63,64,7,1,51,0,0
Seiro,J10e,J11w,J11e,60,64,66,6,2,48,0,0
Kotoyuki,J12e,J12e,J11e,64,65,66,7,1,44,0,0
Yoshiazuma,J10w,J12w,J11w,61,66,67,6,1,38,0,0
Daikiho,J11w,J13e,J12w,63,67,69,6,2,33,0,0
Kitaharima,J14w,J13w,J13w,69,68,71,7,3,46,0,0
Tochihiryu,J12w,J14e,N/A,65,69,75,5,6,20,0,0
Sagatsukasa,J14e,J14w,N/A,68,70,82,4,12,29,0,0
