Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Akebono,Y1e,Y1e,N/A,0,0,-10,10,-10,109.7471,5,10.5473
Takanohana,Y1w,Y1w,N/A,1,1,-9,10,-10,102.54329999999999,3,5.1612
Wakanohana,O1e,O1e,N/A,2,2,-16,12,-18,121.513,4,8.9512
Takanonami,O2e,O1w,N/A,4,3,-10,11,-13,108.58560000000001,2,3.8857
Musashimaru,O1w,O2e,N/A,3,4,-7,10,-11,110.45420000000001,3,6.341
Kotonishiki,M2e,S1e,N/A,11,5,-3,11,-8,142.4567,6,12.8369
Akinoshima,K1w,S1w,N/A,8,6,-2,10,-8,111.15140000000001,3,6.9822
Chiyotaikai,K1e,K1e,N/A,7,7,5,8,-2,100.8419,4,6.7573
Kaio,S1w,K1w,N/A,6,8,8,7,0,81.1607,3,6.1753
Takatoriki,M5e,M1e,M2e,17,9,11,9,2,88.45870000000001,0,0
Tochinonada,M1e,M1w,M2e,9,10,11,7,1,79.88020000000002,4,9.2718
Oginishiki,M3w,M2e,M2w,14,11,12,8,1,96.75030000000001,4,9.6447
Gojoro,M7e,M2w,M4e,21,12,15,9,3,80.9673,1,1.2755
Musoyama,S1e,M3e,M4e,5,13,15,5,2,50.3278,1,3.79
Shikishima,M6e,M3w,M5e,19,14,17,8,3,89.1143,2,5.0655
Dejima,M11w,M4e,M6w,30,15,20,10,5,87.18789999999998,0,0
Tochinowaka,M7w,M4w,M6w,22,16,20,8,4,68.3676,0,0
Ganyu,M8e,M5e,M7e,23,17,21,8,4,72.6733,0,0
Hamanoshima,M8w,M5w,M7w,24,18,22,8,4,59.9143,0,0
Higonoumi,M9e,M6e,M8e,25,19,23,8,4,65.8473,0,0
Wakanojo,M9w,M6w,M8w,26,20,24,8,4,57.7989,0,0
Asahiyutaka,M6w,M7e,M7w,20,21,22,7,1,62.5744,2,2.8716
Terao,M12w,M7w,M9w,32,22,26,9,4,78.5201,0,0
Tosanoumi,M2w,M8e,M9w,12,23,26,4,3,31.8067,1,1.5961
Kotonowaka,M3e,M8w,M10e,13,24,27,4,3,18.6193,0,0
Kyokushuzan,M13w,M9e,M10w,34,25,28,9,3,77.07039999999999,0,0
Wakanosato,M15w,M9w,M10w,38,26,28,10,2,76.2322,0,0
Aogiyama,M1w,M10e,M10w,10,27,28,3,1,23.2128,1,1.5961
Minatofuji,M4e,M10w,M11e,15,28,29,4,1,50.5415,3,6.6616
Tamakasuga,M4w,M11e,M11w,16,29,30,4,1,30.294299999999996,0,0
Asanosho,M14e,M11w,M13e,35,30,33,8,3,60.166399999999996,0,0
Mitoizumi,M10e,M12e,M13e,27,31,33,6,2,43.736999999999995,0,0
Kotoinazuma,M14w,M12w,M13w,36,32,34,8,2,64.0361,0,0
Kotoryu,M10w,M13e,M13w,28,33,34,6,1,48.048300000000005,0,0
Dewaarashi,J3w,M13w,M14e,45,34,35,10,1,85.0008,0,0
Asanowaka,M13e,M14e,M14e,33,35,35,7,0,61.23159999999999,0,0
Kinkaiyama,J2e,M14w,M14w,42,36,36,9,0,77.0009,0,0
Kaiho,M16e,M15e,M15e,39,37,37,8,0,64.1669,0,0
Kyokutenho,J1e,M15w,M15w,40,38,38,8,0,65.0005,0,0
Toki,M15e,M16e,M16e,37,39,39,7,0,52.035399999999996,0,0
Kitakachidoki,M11e,M16w,M16e,29,40,39,5,-1,36.7353,0,0
Oikari,J9w,M17e,M16w,58,41,40,12,-1,108,0,0
Tokitsuumi,J5w,J1e,J2e,49,42,47,8,5,59,0,0
Tochiazuma,M5w,J1w,J2w,18,43,48,0,5,0,0,0
Tokitsunada,J7e,J2e,J3w,52,44,50,8,6,70,0,0
Daishi,J11w,J2w,J4w,62,45,52,10,7,67,0,0
Kushimaumi,J2w,J3e,J1e,43,46,45,7,-1,51,0,0
Chiyotenzan,J4e,J3w,J2w,46,47,48,7,1,44,0,0
Zenshinyama,J8e,J4e,J4w,54,48,52,8,4,61,0,0
Susanoumi,J10e,J4w,J5e,59,49,53,9,4,71,0,0
Oginohana,J4w,J5e,J5e,47,50,53,6,3,38,0,0
Daizen,J6e,J5w,J4w,50,51,52,7,1,46,0,0
Akinoshu,M12e,J6e,J5e,31,52,53,2,1,13.001100000000001,0,0
Toyonoumi,J10w,J6w,J5w,60,53,54,9,1,76,0,0
Daishoho,J3e,J7e,J5w,44,54,54,5,0,33,0,0
Ohinode,J7w,J7w,J6e,53,55,55,7,0,55,0,0
Mainoumi,J1w,J8e,J6e,41,56,55,4,-1,26,0,0
Otsukasa,J12e,J8w,J7e,63,57,57,9,0,61,0,0
Tomonohana,J6w,J9e,J7e,51,58,57,6,-1,40,0,0
Yotsukasa,J12w,J9w,J7w,64,59,58,9,-1,74,0,0
Hokutohikari,J11e,J10e,J8e,61,60,59,8,-1,53,0,0
Dewataira,J13e,J10w,J8e,65,61,59,9,-2,51,0,0
Misugisato,J5e,J11e,J9w,48,62,62,4,0,20,0,0
Wakahayato,J13w,J11w,J10w,66,63,64,8,1,46,0,0
Masutsuyoshi,J8w,J12e,J13e,55,64,69,4,5,25,0,0
Yamato,J9e,J12w,N/A,56,65,82,1,17,9,0,0
Yamato,J9e,J13e,N/A,57,66,83,1,17,9,0,0
