Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Kitanoumi,Y1e,Y1e,N/A,0,0,-26,14,-26,157.2579,8,14.9016
Wajima,Y1w,Y1w,M9w,1,1,27,1,26,6.874299999999999,0,0
Wakamisugi,O1e,O1e,N/A,2,2,-20,13,-22,151.54139999999998,6,12.516300000000001
Asahikuni,O2e,O1w,N/A,4,3,-6,10,-9,104.1197,5,8.0328
Mienoumi,O1w,O2e,N/A,3,4,1,8,-3,74.0324,3,5.1612
Takanohana,O2w,O2w,N/A,5,5,3,8,-2,81.8763,2,3.8857
Tamanofuji,S1e,S1e,N/A,6,6,4,8,-2,67.8063,4,8.9512
Kurama,K1e,S1w,N/A,8,7,6,8,-1,81.7528,4,7.4508
Kaiketsu,M4w,K1e,N/A,18,8,8,10,0,108.6814,2,3.5651
Arase,S1w,K1w,N/A,7,9,9,7,0,84.29400000000001,4,7.1302
Oshio,M6w,M1e,M2e,22,10,12,10,2,94.7321,1,2.2896
Fujizakura,M4e,M1w,M3e,16,11,14,8,3,101.51659999999998,5,9.740400000000001
Fujizakura,M4e,M2e,M3w,17,12,15,8,3,101.51659999999998,5,9.740400000000001
Masuiyama,M6e,M2w,M3w,21,13,15,9,2,81.0041,0,0
Takamiyama,M1w,M3e,M4w,11,14,17,6,3,57.068799999999996,2,2.8716
Ogata,M11w,M3w,M5e,32,15,18,11,3,96.6622,1,2.2896
Aobajo,M5w,M4e,M5e,20,16,18,8,2,68.9359,1,1.2755
Kotokaze,M3e,M4w,M6e,14,17,20,6,3,70.3576,3,7.3551
Yutakayama,M1e,M5e,M6e,10,18,20,5,2,44.0164,1,1.5961
Taiko,J2e,M5w,M6w,39,19,21,12,2,112.0039,0,0
Futatsuryu,M9e,M6e,M6w,27,20,21,9,1,80.18949999999998,0,0
Aobayama,M2e,M6w,M7e,12,21,22,5,1,55.6935,2,3.1922
Takanosato,M10e,M7e,M7w,29,22,23,9,1,71.4936,0,0
Chiyonofuji,M8e,M7w,M7w,25,23,23,8,0,61.5003,0,0
Masudayama,M11e,M8e,M8w,31,24,25,9,1,72.5012,0,0
Tamakiyama,M7e,M8w,M8w,23,25,25,7,0,51.8547,0,0
Kitaseumi,M5e,M9e,M8w,19,26,25,6,-1,47.950700000000005,1,1.2755
Kurohimeyama,M3w,M9w,M8w,15,27,25,5,-2,39.5745,2,3.5651
Kirinji,M2w,M10e,M9w,13,28,27,4,-1,31.0859,2,2.8716
Banryuyama,M10w,M10w,M10e,30,29,28,8,-1,70.4158,0,0
Kaneshiro,K1w,M11e,M9w,9,30,27,3,-3,28.045299999999997,0,0
Tochiakagi,M8w,M11w,M10e,26,31,28,7,-3,50.5419,0,0
Kaiki,M9w,M12e,M11e,28,32,30,7,-2,55.9846,0,0
Yamaguchi,J1w,M12w,M12e,38,33,32,9,-1,77.0087,0,0
Kurosegawa,J2w,M13e,M13e,40,34,34,9,0,82,0,0
Wakajishi,M13w,M13w,M13e,36,35,34,8,-1,67.4892,0,0
Dewanohana,M7w,M14e,M13e,24,36,34,5,-2,41.551,0,0
Kagetora,J3e,M14w,M13w,41,37,35,9,-2,77,0,0
Onishiki,J6e,M15e,M14w,47,38,37,10,-1,74,0,0
Kotogatake,M12e,M15w,M15w,33,39,39,6,0,52.2744,0,0
Misugiiso,J5w,M16e,M16e,46,40,40,9,0,72.0039,0,0
Kotonofuji,J3w,M16w,M16e,42,41,40,8,-1,68,0,0
Dairyugawa,J4e,J1e,M16w,43,42,41,8,-1,48,0,0
Kotowaka,M13e,J1w,M16w,35,43,41,6,-2,50.192,0,0
Daigo,J1e,J2e,M17w,37,44,43,6,-1,42,0,0
Onobori,J6w,J2w,J1e,48,45,46,8,1,58,0,0
Kitanohana,J13e,J3e,J1w,61,46,47,11,1,82,0,0
Washuyama,J7e,J3w,J1w,49,47,47,8,0,56,0,0
Daio,J7w,J4e,J2e,50,48,48,8,0,61,0,0
Terunoyama,M12w,J4w,J2e,34,49,48,4,-1,32.0048,0,0
Zaonishiki,J8w,J5e,J3e,52,50,50,8,0,56,0,0
Tochiisami,J4w,J5w,J3e,44,51,50,6,-1,42,0,0
Ozutsu,J11e,J6e,J3w,57,52,51,9,-1,57,0,0
Kasuganada,J12e,J6w,J4w,59,53,53,9,0,76,0,0
Ryumon,J10e,J7e,J4w,55,54,53,8,-1,62,0,0
Suiryu,J8e,J7w,J4w,51,55,53,7,-2,51,0,0
Kototateyama,J9w,J8e,J6e,54,56,56,7,0,35,0,0
Yoshinotani,J12w,J8w,J9e,60,57,62,7,5,17,0,0
Konuma,J9e,J9e,J11w,53,58,67,4,9,22,0,0
Iwatora,J11w,J9w,J12e,58,59,68,5,9,24,0,0
Chiyozakura,J5e,J10e,J13w,45,60,71,1,11,2,0,0
Matsumura,J10w,J10w,N/A,56,61,74,3,13,18,0,0
Hachiya,J13w,J11e,N/A,62,62,80,3,18,4,0,0
