Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Musashimaru,Y1e,Y1e,M2e,0,0,14,4,14,30.9192,1,1.2755
Takanohana,Y1w,Y1w,M10w,1,1,31,0,30,0,0,0
Asashoryu,O2e,O1e,N/A,4,2,-22,14,-24,153.38819999999998,6,10.3224
Asashoryu,O2e,O1w,N/A,5,3,-21,14,-24,153.38819999999998,6,10.3224
Musoyama,O2w,O2e,N/A,6,4,-4,10,-8,82.6958,3,5.1612
Tochiazuma,O3e,O2w,N/A,7,5,5,8,0,59.54259999999999,1,1.5961
Chiyotaikai,O1w,O3e,N/A,3,6,9,6,3,72.111,2,2.8716
Kaio,O1e,O3w,M7e,2,7,24,2,17,31.596899999999998,1,1.2755
Takanowaka,K1w,S1e,N/A,11,8,-3,11,-11,115.36379999999998,5,12.2549
Kotomitsuki,S1w,S1w,N/A,9,9,7,8,-2,80.0351,3,5.8547
Takanonami,M1e,K1e,N/A,12,10,2,10,-8,98.5412,6,12.8369
Wakanosato,S1e,K1w,N/A,8,11,10,7,-1,52.1979,1,1.5961
Tosanoumi,M1w,M1e,N/A,13,12,11,8,-1,67.3866,4,6.7573
Miyabiyama,M2e,M1w,M1e,14,13,12,8,-1,84.56579999999998,4,6.4367
Kyokutenho,K1e,M2e,M1e,10,14,12,7,-2,65.77590000000001,4,7.4508
Toki,M7e,M2w,M4e,24,15,18,9,3,82.76259999999998,0,0
Toki,M7e,M3e,M4w,25,16,19,9,3,82.76259999999998,0,0
Kotonowaka,M9e,M3w,M4w,29,17,19,10,2,75.7709,0,0
Dejima,M10e,M4e,M5w,31,18,21,10,3,94.0048,0,0
Aminishiki,M8w,M4w,M6e,28,19,22,9,3,68.7164,0,0
Kyokushuzan,M5e,M5e,M6e,20,20,22,7,2,67.2472,1,2.2896
Shimotori,M5w,M5w,M6w,21,21,23,7,2,65.72919999999999,0,0
Iwakiyama,M11w,M6e,M7e,34,22,24,10,2,82.5356,0,0
Tokitsuumi,M7w,M6w,M7e,26,23,24,8,1,70.2691,0,0
Kaiho,M8e,M7e,M7w,27,24,25,8,1,60.7579,0,0
Kotoryu,M6w,M7w,M7w,23,25,25,7,0,45.583499999999994,0,0
Hokutoriki,M2w,M8e,M7w,15,26,25,5,-1,41.081,2,3.8857
Tamanoshima,M3w,M8w,M8w,17,27,27,5,0,36.7827,0,0
Tochinonada,M6e,M9e,M9e,22,28,28,6,0,57.187799999999996,1,2.2896
Wakanoyama,M9w,M9w,M9e,30,29,28,8,-1,55.4511,0,0
Takamisakari,M4e,M10e,M9e,18,30,28,5,-2,42.9693,1,1.5961
Kasuganishiki,J1w,M10w,M11w,43,31,33,10,2,80.00110000000001,0,0
Akinoshima,M14e,M11e,M11w,39,32,33,9,1,61.061099999999996,0,0
Gojoro,M4w,M11w,M11w,19,33,33,4,0,30.781,0,0
Takanotsuru,J2e,M12e,M12e,44,34,34,10,0,80.029,0,0
Jumonji,M13w,M12w,M13e,38,35,36,8,1,54.0559,0,0
Otsukasa,J3w,M13e,M13w,47,36,37,10,1,82.02789999999999,0,0
Kasugao,J6e,M13w,M14e,52,37,38,11,1,95,0,0
Tamakasuga,M3e,M14e,M14e,16,38,38,2,0,14.505199999999999,1,2.2896
Kobo,J3e,M14w,M15e,46,39,40,9,1,68.001,0,0
Tochinohana,M12e,M15e,M15w,35,40,41,6,1,44.0513,0,0
Tamarikido,M13e,M15w,M16w,37,41,43,6,2,49.174400000000006,0,0
Asasekiryu,J8e,J1e,M18e,56,42,46,10,4,84,0,0
Aogiyama,M14w,J1w,M18e,40,43,46,6,3,39.3184,0,0
Kinkaiyama,J4w,J2e,M18w,49,44,47,8,3,66.0272,0,0
Komahikari,J2w,J2w,M18w,45,45,47,7,2,57.0007,0,0
Buyuzan,M11e,J3e,M18w,33,46,47,4,1,33.359899999999996,0,0
Oikari,J9e,J3w,J1e,58,47,48,10,1,75,0,0
Hamanishiki,J7e,J4e,J1e,54,48,48,9,0,63,0,0
Takekaze,J10e,J4w,J2e,60,49,50,10,1,68,0,0
Ushiomaru,M10w,J5e,J2e,32,50,50,3,0,29.2392,0,0
Asanowaka,M15e,J5w,J2w,41,51,51,5,0,38.0513,0,0
Daizen,J5e,J6e,J3e,50,52,52,7,0,62,0,0
Senshuyama,J1e,J6w,J3e,42,53,52,5,-1,32.0272,0,0
Wakakosho,J7w,J7e,J3w,55,54,53,8,-1,59,0,0
Oginishiki,J5w,J7w,J3w,51,55,53,7,-2,52,0,0
Toyozakura,J6w,J8e,J4w,53,56,55,7,-1,57,0,0
Yotsukasa,J10w,J8w,J4w,61,57,55,9,-2,55,0,0
Wakatenro,J11e,J9e,J7e,62,58,60,8,2,53,0,0
Harunoyama,J13w,J9w,J8e,68,59,62,9,3,27,0,0
Chiyotenzan,J4e,J10e,J10e,48,60,66,3,6,23,0,0
Tochisakae,M12w,J10w,J10e,36,61,66,0,5,0,0,0
Kitazakura,J8w,J11e,J10w,57,62,67,5,5,18,0,0
Gokenzan,J12w,J11w,J11e,66,63,68,7,5,35,0,0
Ryuho,J11w,J12e,J13w,63,64,73,5,9,24,0,0
Furuichi,J12e,J12w,N/A,64,65,78,4,13,18,0,0
Furuichi,J12e,J13e,N/A,65,66,79,4,13,18,0,0
Higonoumi,J13e,J13w,N/A,67,67,89,2,22,6,0,0
Hayateumi,J9w,J14e,N/A,59,68,89,0,21,0,0,0
