Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Kakuryu,Y1e,Y1e,N/A,0,-1,-22,13,-21,122.10929999999998,3,4.8406
Hakuho,Y1w,Y1w,M12e,1,0,31,0,31,0,0,0
Kisenosato,Y2e,Y2e,M12w,2,1,32,0,31,0,0,0
Takayasu,O1e,O1e,N/A,3,2,-15,12,-17,118.58059999999999,5,10.5473
Goeido,O1w,O1w,N/A,4,3,-2,9,-5,75.7467,3,4.1471
Tochinoshin,S1w,S1e,N/A,6,4,-4,10,-8,99.0414,4,7.9371
Kaisei,M6e,S1w,N/A,19,5,1,12,-4,108.757,0,0
Ichinojo,K1e,K1e,N/A,7,6,1,9,-5,84.548,2,3.5651
Endo,M1e,K1w,N/A,9,7,3,9,-4,88.75569999999999,4,7.4508
Tamawashi,M1w,K2e,N/A,10,8,4,9,-4,92.2491,3,5.1612
Mitakeumi,S1e,M1e,N/A,5,9,7,7,-2,59.3784,3,4.8406
Abi,M7e,M1w,M2e,21,10,11,10,1,85.1651,1,1.2755
Shohozan,M4e,M2e,M3e,15,11,13,8,2,72.8148,2,2.8716
Daieisho,M8w,M2w,M5w,24,12,18,9,6,70.9853,0,0
Kotoshogiku,M3e,M3e,M6e,13,13,19,6,6,50.326800000000006,2,2.8716
Yutakayama,M11w,M3w,M6w,30,14,20,10,6,83.14840000000001,0,0
Ikioi,M14e,M4e,M7e,35,15,21,11,6,78.06559999999999,0,0
Shodai,M4w,M4w,M5w,16,16,18,7,2,76.1234,2,3.1922
Chiyoshoma,M10e,M5e,M7e,27,17,21,9,4,72.8585,0,0
Chiyotairyu,K1w,M5w,M7w,8,18,22,4,4,34.815799999999996,0,0
Takarafuji,M2w,M6e,M7w,12,19,22,5,3,34.3608,0,0
Chiyomaru,M5e,M6w,M8e,17,20,23,6,3,68.4881,3,6.1753
Ryuden,M9w,M7e,M8w,26,21,24,8,3,53.912200000000006,0,0
Yoshikaze,M7w,M7w,M8w,22,22,24,7,2,50.558499999999995,1,1.2755
Kagayaki,M8e,M8e,M9e,23,23,25,7,2,56.7093,0,0
Hokutofuji,M6w,M8w,M9w,20,24,26,6,2,54.6508,0,0
Daishomaru,M13e,M9e,M10e,33,25,27,9,2,65.005,0,0
Okinoumi,M9e,M9w,M10e,25,26,27,7,1,62.49109999999999,0,0
Daiamami,M16e,M10e,M11e,39,27,29,10,2,73.0048,0,0
Sadanoumi,J4e,M10w,M11w,48,28,30,12,2,95,0,0
