Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Kitanoumi,Y1e,Y1e,N/A,0,0,0,-30,15,-30,178.61290000000002,8,18.9165
Wajima,Y2e,Y1w,N/A,2,2,1,-24,14,-25,155.3856,8,16.402
Wakanohana,Y1w,Y2e,N/A,1,1,2,-13,11,-15,111.21300000000001,5,8.7263
Mienoumi,O1e,O1e,N/A,3,3,3,-3,9,-6,86.8928,5,8.0328
Asahikuni,O1w,O1w,N/A,4,4,4,-2,9,-6,88.2787,3,5.4818
Takanohana,O2w,O2e,M2w,5,5,5,3,8,-2,86.8435,3,5.1612
Masuiyama,K1e,S1e,M4e,8,8,6,6,8,0,82.72070000000001,3,5.4818
Fujizakura,M2w,S1w,M4w,13,13,7,7,9,0,99.9587,4,8.9512
Tamanofuji,S1e,K1e,M5e,6,6,8,8,7,0,64.82339999999999,2,3.5651
Kotokaze,S1w,K1w,M5w,7,7,9,9,7,0,73.8914,3,6.6616
Takamiyama,M6w,M1e,M6w,21,21,10,11,10,1,89.3325,1,2.2896
Dewanohana,M9w,M1w,M9w,27,27,11,17,10,6,78.60279999999999,1,1.2755
Arase,M5w,M2e,M9w,19,19,12,17,8,5,74.25819999999999,1,1.2755
Kurama,M7w,M2w,M9w,23,23,13,17,9,4,72.1382,1,1.2755
Washuyama,J1e,M3e,M10e,36,36,14,18,12,4,115.0001,0,0
Kaiketsu,M3w,M3w,M9w,15,15,15,17,7,2,54.86499999999999,1,1.5961
Chiyonofuji,K1w,M4e,M10w,9,9,16,19,5,3,52.9107,3,5.8547
Kaiki,M9e,M4w,M11e,26,26,17,20,9,3,72.86749999999999,0,0
Kirinji,M1w,M5e,M11w,11,11,18,21,5,3,43.5866,3,5.1612
Banryuyama,M10e,M5w,M12e,28,28,19,22,9,3,64.62939999999999,0,0
Tochiakagi,M8e,M6e,M12e,24,24,20,22,8,2,59.76279999999999,0,0
Aobayama,M2e,M6w,M12e,12,12,21,22,5,1,42.265499999999996,1,2.2896
Kaneshiro,M4w,M7e,M12w,17,17,22,23,6,1,41.10229999999999,1,1.2755
Masudayama,M3e,M7w,M13e,14,14,23,24,5,1,34.591499999999996,0,0
Takanosato,M1e,M8e,M13e,10,10,24,24,4,0,24.3928,0,0
Tamakiyama,M4e,M8w,M14e,16,16,25,26,5,1,37.6274,0,0
Aobajo,M12w,M9e,M14w,33,33,26,27,9,1,75.6334,0,0
Taniarashi,J4e,M9w,M15e,42,42,27,28,11,1,105,0,0
Kurohimeyama,M5e,M10e,M15e,18,18,28,28,5,0,39.468399999999995,0,0
Futatsuryu,M11w,M10w,M15w,31,31,29,29,8,0,62.70599999999999,0,0
Kotowaka,J3e,M11e,M16e,40,40,30,30,10,0,81.17479999999999,0,0
Oshio,M6e,M11w,M16e,20,20,31,30,5,-1,39.3197,0,0
Terunoyama,J3w,M12e,M16w,41,41,32,31,10,-1,81.0013,0,0
Misugiiso,M10w,M12w,M16w,29,29,33,31,7,-2,55.53819999999999,0,0
Taiko,M8w,M13e,M16w,25,25,34,31,6,-3,46.0944,0,0
Kurosegawa,M7e,M13w,J1e,22,22,35,32,5,-3,29.424199999999995,0,0
Daigo,J1w,M14e,J2w,37,37,36,35,8,-1,70.00489999999999,0,0
Kotonofuji,J2e,M14w,J3e,38,38,37,36,8,-1,66.0013,0,0
Kitaseumi,J2w,M15e,J1w,39,39,38,33,9,-5,71.0273,0,0
Ogata,M12e,M15w,J4e,32,32,39,38,6,-1,48.066399999999994,0,0
Onishiki,M11e,M16e,J5e,30,30,40,40,5,0,36.669,0,0
Daio,J4w,M16w,J5w,43,43,41,41,8,0,62.0273,0,0
Hoo,J5w,J1e,J6w,45,45,42,43,8,1,57.0273,0,0
Kagetora,M13w,J1w,J7w,35,35,43,45,5,2,37.147999999999996,0,0
Dairyugawa,J5e,J2e,J8e,44,44,44,46,7,2,41.0273,0,0
Nagaoka,J13w,J2w,J8w,61,61,45,47,11,2,97.0001,0,0
Tochiisami,J8e,J3e,J9e,50,50,46,48,8,2,60.0001,0,0
Ryumon,J6e,J3w,J9e,46,46,47,48,7,1,57,0,0
Yutakayama,M13e,J4e,J9e,34,34,48,48,4,0,29.1381,0,0
Wakajishi,J9e,J4w,J10e,52,52,49,50,8,1,74,0,0
Kotogatake,J9w,J5e,J10w,53,53,50,51,8,1,60,0,0
Ozutsu,J10e,J5w,J11e,54,54,51,52,8,1,67,0,0
Suiryu,J6w,J6e,J11w,47,47,52,53,6,1,37,0,0
Zaonishiki,J11e,J6w,J12e,56,56,53,54,8,1,75.0001,0,0
Mitsuruyama,J11w,J7e,J12w,57,57,54,55,8,1,62,0,0
Tochitsurugi,J12e,J7w,J13e,58,58,55,56,8,1,57,0,0
Kasuganada,J7e,J8e,J14e,48,48,56,58,5,2,44.0001,0,0
Kototateyama,J7w,J8w,J14w,49,49,57,59,5,2,38,0,0
Yoshinotani,J10w,J9e,N/A,55,55,58,61,6,3,33,0,0
Kitanohana,J12w,J9w,N/A,59,59,59,69,5,10,21,0,0
Ofuji,J13e,J10e,N/A,60,60,60,70,5,10,23,0,0
Onobori,J8w,J10w,N/A,51,51,61,73,2,12,19,0,0
