Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Kitanoumi,Y1e,Y1e,N/A,0,-2,-22,13,-20,120.3562,4,6.7573
Wakanohana,Y2e,Y1w,M6w,2,-1,20,3,21,17.9446,1,1.2755
Wajima,Y1w,Y2e,M10e,1,0,27,1,27,10.011299999999999,0,0
Chiyonofuji,O1e,O1e,N/A,3,1,-11,11,-12,116.4195,4,5.7432
Masuiyama,O1w,O1w,M9w,4,2,26,2,24,9.355,1,1.2755
Ozutsu,K1e,S1e,N/A,7,3,-7,11,-10,120.79529999999998,4,10.4516
Takanosato,S1e,S1w,N/A,5,4,-5,10,-9,93.93639999999999,3,4.8406
Kotokaze,S1w,S2e,N/A,6,5,0,9,-5,76.1686,4,8.9512
Tochiakagi,M2e,K1e,N/A,11,6,1,10,-5,102.87339999999999,3,8.3692
Asashio,M1e,K1w,N/A,9,7,7,8,0,78.1237,1,1.5961
Kurama,M1w,K2e,N/A,10,8,8,8,0,95.8585,4,6.4367
Masudayama,M3w,M1e,M2w,14,9,12,8,3,72.1174,3,6.6616
Takamiyama,M7e,M1w,M4e,21,10,15,9,5,80.95110000000001,0,0
Hokutenyu,M5e,M2e,M4e,17,11,15,8,4,79.83340000000001,4,8.9512
Amanoyama,M5w,M2w,M4w,18,12,16,8,4,88.7272,2,5.3861
Washuyama,M10w,M3e,M6e,29,13,19,10,6,84.1719,0,0
Kotetsuyama,J2e,M3w,M6w,38,14,20,12,6,101.001,0,0
Kirinji,M9w,M4e,M7e,27,15,21,9,6,72.1025,0,0
Tochihikari,M2w,M4w,M7w,12,16,22,5,6,29.890299999999996,1,1.2755
Dewanohana,M8w,M5e,M8e,25,17,23,8,6,73.0885,0,0
Zaonishiki,M3e,M5w,M8e,13,18,23,5,5,43.2579,1,1.2755
Daijuyama,M13w,M6e,M9e,35,19,25,10,6,94.37109999999998,0,0
Arase,M11w,M6w,M9e,31,20,25,9,5,82.35180000000001,0,0
Sadanoumi,M10e,M7e,M9w,28,21,26,8,5,68.00530000000002,0,0
Oshio,M6w,M7w,M9w,20,22,26,6,4,34.469300000000004,1,1.2755
Fujizakura,K1w,M8e,M9w,8,23,26,3,3,14.083200000000001,0,0
Toryu,J3w,M8w,M10e,41,24,27,11,3,102.02340000000001,0,0
Aobayama,M7w,M9e,M10w,22,25,28,6,3,38.925799999999995,0,0
Hoo,M8e,M9w,M11e,23,26,29,6,3,40.6453,0,0
Wakashimazu,M4e,M10e,M11e,15,27,29,4,2,24.528200000000002,0,0
Hoo,M8e,M10w,M11w,24,28,30,6,2,40.6453,0,0
Onishiki,M12w,M11e,M12e,33,29,31,8,2,65.91489999999999,0,0
Iwanami,M13e,M11w,M12w,34,30,32,8,2,57.135200000000005,0,0
Kurohimeyama,M9e,M12e,M12w,26,31,32,6,1,41.6431,0,0
Kotochitose,J1e,M12w,M13w,36,32,34,8,2,72.0224,0,0
Kurosegawa,M11e,M13e,M14w,30,33,36,6,3,38.135,0,0
Kaiki,M6e,M13w,M15e,19,34,37,3,3,29.823700000000002,1,3.79
Matsuyama,J3e,M14e,M15w,40,35,38,8,3,62.001,0,0
Takamisugi,J4w,M14w,M17e,43,36,41,8,5,58,0,0
Hidanohana,M12e,M15e,M17w,32,37,42,5,5,39.1136,0,0
Tamanofuji,M4w,M15w,M17w,16,38,42,1,4,6.001,0,0
Aobajo,J2w,M16e,J1e,39,39,45,6,6,46.015699999999995,0,0
Hachiya,J11e,J1e,J1w,56,40,46,10,6,84,0,0
Wakajishi,J7e,J1w,J1w,48,41,46,8,5,66,0,0
Banryuyama,J7w,J2e,J2e,49,42,47,8,5,52,0,0
Mitsuruyama,J1w,J2w,J2e,37,43,47,5,4,37,0,0
Misugiiso,J10e,J3e,J2w,54,44,48,9,4,66,0,0
Daio,J10w,J3w,J3e,55,45,49,9,4,65,0,0
Tamakiyama,J9e,J4e,J3w,52,46,50,8,4,57,0,0
Futatsuryu,J11w,J4w,J4e,57,47,51,9,4,74,0,0
Oyutaka,J9w,J5e,J4e,53,48,51,8,3,55,0,0
Kotowaka,J8e,J5w,J4w,50,49,52,7,3,51,0,0
Kotonofuji,J6e,J6e,J4w,46,50,52,6,2,46,0,0
Yutakayama,J8w,J6w,J5e,51,51,53,7,2,50,0,0
Hakuryu,J6w,J7e,J5e,47,52,53,6,1,49,0,0
Daigo,J5e,J7w,J5w,44,53,54,5,1,34,0,0
Shinko,J12e,J8e,J6w,58,54,56,8,2,43,0,0
Daihi,J4e,J8w,J6w,42,55,56,4,1,33,0,0
Hakuryuyama,J12w,J9e,J7e,59,56,57,8,1,60,0,0
Wakanofuji,J13e,J9w,J13w,60,57,70,5,13,24,0,0
Kagetora,J5w,J10e,N/A,45,58,75,0,17,0,0,0
Oko,J13w,J10w,N/A,61,59,75,4,16,0,0,0
