Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Takanohana,Y1e,Y1e,N/A,0,2,-26,14,-28,123.7763,7,13.0983
Akebono,Y1w,Y1w,N/A,1,3,-5,9,-8,63.74829999999999,5,7.7122
Musashimaru,O1e,O1e,N/A,2,4,-20,13,-24,133.0272,7,15.6128
Takanonami,O1w,O1w,N/A,3,5,-15,12,-20,109.553,6,11.8228
Wakanohana,O2e,O2e,N/A,4,6,-14,12,-20,100.9056,4,5.7432
Tochiazuma,S1w,S1e,N/A,6,7,-4,10,-11,101.56429999999997,5,9.5332
Takatoriki,S2w,S1w,N/A,7,8,1,9,-7,81.78290000000001,2,6.0796
Dejima,M1e,K1e,N/A,11,9,-3,11,-12,133.85660000000001,6,14.337300000000003
Tochinonada,M2e,K1w,N/A,13,10,7,9,-3,99.4612,5,8.3534
Tosanoumi,S1e,M1e,M3e,5,11,15,5,4,30.8386,1,1.5961
Tamakasuga,K2w,M1w,M3w,10,12,16,6,4,42.255900000000004,3,4.467700000000001
Akinoshima,M5e,M2e,M4e,19,13,17,8,4,67.92349999999999,1,1.2755
Asahiyutaka,M7w,M2w,M6w,24,14,22,8,8,61.120599999999996,0,0
Hamanoshima,M10w,M3e,M8e,31,15,25,9,10,69.6457,0,0
Kotonishiki,M9w,M3w,M8w,28,16,26,8,10,70.5878,0,0
Kaio,K1w,M4e,M9e,9,17,27,3,10,29.019599999999997,1,1.5961
Tochinowaka,M11e,M4w,M10w,32,18,30,8,12,69.13839999999999,0,0
Chiyotaikai,M11w,M5e,M11e,33,19,31,8,12,66.29679999999999,0,0
Wakanojo,M13e,M5w,M12w,36,20,34,8,14,63.30219999999999,0,0
Kyokushuzan,M3w,M6e,M12w,16,21,34,3,13,35.031400000000005,2,3.5651
Ganyu,M1w,M6w,M10w,12,22,30,3,8,11.768,1,1.2755
Mitoizumi,M6e,M7e,M11e,21,23,31,5,8,38.1244,0,0
Kotonowaka,M6w,M7w,M9w,22,24,28,6,4,53.31419999999999,1,2.2896
Yamato,J2w,M8e,M10w,44,25,30,11,5,86.0017,0,0
Kotoinazuma,M5w,M8w,M8w,20,26,26,6,0,38.2996,0,0
Shikishima,M7e,M9e,M10e,23,27,29,6,2,34.686699999999995,0,0
Terao,M8w,M9w,M9w,26,28,28,7,0,51.551399999999994,0,0
Minatofuji,M9e,M10e,M10e,27,29,29,7,0,58.3663,0,0
Higonoumi,M12w,M10w,M12e,35,30,33,8,3,65.33899999999998,0,0
Asanowaka,M10e,M11e,M11e,29,31,31,7,0,57.2219,0,0
Asanowaka,M10e,M11w,M11w,30,32,32,7,0,57.2219,0,0
Aogiyama,M4e,M12e,M13e,17,33,35,3,2,25.5265,1,1.5961
Mainoumi,M14e,M12w,M13w,38,34,36,8,2,70.1369,0,0
Kitakachidoki,M14w,M13e,M14e,39,35,37,8,2,67.20119999999999,0,0
Kotoryu,M12e,M13w,M13w,34,36,36,7,0,59.201699999999995,0,0
Oginohana,J8w,M14e,M14w,56,37,38,12,1,103,0,0
Akinoshu,M15e,M14w,M14w,40,38,38,8,0,72.05850000000001,0,0
Musoyama,K1e,M15e,M14w,8,39,38,0,-1,0,0,0
Kushimaumi,M13w,M15w,M15e,37,40,39,7,-1,55.12329999999999,0,0
Asanosho,M8e,M16e,M15e,25,41,39,4,-2,31.426799999999997,0,0
Gojoro,J3w,M16w,M15w,46,42,40,9,-2,60.0005,0,0
Kyokutenho,J2e,M17e,M16e,43,43,41,8,-2,68.0034,0,0
Misugisato,J1e,J1e,M17e,41,44,43,7,-1,52.0034,0,0
Konishiki,M2w,J1w,M17w,14,45,44,0,-1,0,0,0
Tokitsunada,J6e,J2e,M18e,51,46,45,9,-1,75,0,0
Oginishiki,M3e,J2w,M18e,15,47,45,0,-2,0,0,0
Rikio,M4w,J3e,J1w,18,48,48,0,0,0,0,0
Tokitsuumi,J8e,J3w,J2e,55,49,49,9,0,75,0,0
Daishoho,J9e,J4e,J5e,57,50,55,8,5,64,0,0
Tomonohana,J3e,J4w,J5e,45,51,55,5,4,32,0,0
Chiyotenzan,J11w,J5e,J5w,62,52,56,9,4,76,0,0
Toyonoumi,J9w,J5w,J5w,58,53,56,8,3,67,0,0
Daihisho,J5w,J6e,J5w,50,54,56,6,2,45,0,0
Ohinode,J4e,J6w,J6e,47,55,57,5,2,38,0,0
Kaiho,J12w,J7e,J6w,64,56,58,9,2,68,0,0
Daishi,J6w,J7w,J6w,52,57,58,6,1,43,0,0
Susanoumi,J11e,J8e,J7e,61,58,59,8,1,67,0,0
Otsukasa,J12e,J8w,J8e,63,59,61,8,2,56,0,0
Kanechika,J13e,J9e,J9e,65,60,63,8,3,52,0,0
Daizen,J10e,J9w,J8e,59,61,61,7,0,43,0,0
Saigo,J7e,J10e,J9e,53,62,63,5,1,32,0,0
Asahisato,J5e,J10w,J9e,49,63,63,4,0,31,0,0
Dewaarashi,J10w,J11e,J10w,60,64,66,6,2,33,0,0
Kenko,J1w,J11w,J13w,42,65,72,0,7,0,0,0
Oikari,J7w,J12e,N/A,54,66,76,2,10,12,0,0
Zenshinyama,J4w,J12w,N/A,48,67,78,0,11,0,0,0
Kotobeppu,J13w,J13e,N/A,66,68,80,4,12,31,0,0
