Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Chiyonofuji,Y1w,Y1e,N/A,1,0,-29,15,-29,187.5499,8,16.402
Hokutoumi,Y1e,Y1w,N/A,0,1,-14,11,-15,133.2324,7,14.805900000000001
Onokuni,Y2e,Y2e,N/A,2,2,4,7,2,76.8951,2,3.8857
Hokutenyu,O1e,O1e,N/A,3,3,-7,10,-10,112.05800000000002,6,11.8228
Hokutenyu,O1e,O1w,N/A,4,4,-6,10,-10,112.05800000000002,6,11.8228
Asahifuji,O1w,O2e,N/A,5,5,-1,9,-6,116.55730000000001,5,8.0328
Konishiki,O2w,O2w,M3w,6,6,16,5,10,61.5039,4,8.9512
Kotogaume,S1e,S1e,N/A,7,7,-3,10,-10,118.6875,5,10.226700000000001
Terao,S1w,S1w,N/A,8,8,6,8,-2,94.7156,3,6.341
Mitoizumi,M1w,K1e,N/A,12,9,6,9,-3,97.21329999999999,3,4.8406
Kirishima,M1e,K1w,N/A,11,10,9,8,-1,95.79180000000001,4,7.4508
Hananokuni,M4e,M1e,M3e,17,11,15,8,4,92.76150000000001,3,7.6757
Jingaku,M5w,M1w,M4w,20,12,18,8,6,65.0683,0,0
Akinoshima,M2e,M2e,M3e,13,13,15,7,2,90.8841,4,12.159199999999998
Kotofuji,M6e,M2w,M5e,21,14,19,8,5,67.18979999999999,0,0
Tochinowaka,K1e,M3e,M5e,9,15,19,5,4,47.0659,2,6.0796
Daijuyama,K1w,M3w,M5w,10,16,20,5,4,57.7123,2,5.0655
Ryogoku,M8w,M4e,M6e,27,17,21,9,4,91.2594,0,0
Misugisato,M3e,M4w,M6e,15,18,21,6,3,64.10560000000001,2,6.0796
Ozutsu,M2w,M5e,M7w,14,19,24,5,5,47.2546,3,4.8406
Itai,M5e,M5w,M8e,19,20,25,6,5,45.4137,0,0
Takanofuji,M11e,M6e,M8w,32,21,26,9,5,85.25449999999998,0,0
Kushimaumi,M11w,M6w,M9e,33,22,27,9,5,81.1741,0,0
Kasugafuji,M12e,M7e,M9w,34,23,28,9,5,70.61269999999999,0,0
Wakasegawa,M6w,M7w,M9w,22,24,28,6,4,45.2684,0,0
Kyokudozan,M10w,M8e,M10e,31,25,29,8,4,64.6511,0,0
Kotoinazuma,M8e,M8w,M9w,26,26,28,7,2,65.9024,0,0
Sakahoko,M7e,M9e,M10e,23,27,29,6,2,49.092,0,0
Tochitsukasa,M13e,M9w,M10w,36,28,30,9,2,68.5644,0,0
Kinoarashi,M9e,M10e,M10w,28,29,30,7,1,54.3187,0,0
Sakahoko,M7e,M10w,M10w,24,30,30,6,0,49.092,0,0
Kotonishiki,M9w,M11e,M11e,29,31,31,7,0,61.2709,0,0
Enazakura,M7w,M11w,M11e,25,32,31,6,-1,53.147,0,0
Koboyama,M10e,M12e,M11w,30,33,32,7,-1,52.3257,0,0
Takamisugi,M12w,M12w,M12e,35,34,33,8,-1,61.561499999999995,0,0
Masurao,M4w,M13e,M11w,18,35,32,4,-3,30.6461,1,1.2755
Takanohama,M14w,M13w,M12e,39,36,33,9,-3,76.35289999999999,0,0
Fujinoshin,M3w,M14e,M12w,16,37,34,3,-3,28.3816,1,2.2896
Kitakachidoki,J1w,M14w,M13e,41,38,35,9,-3,86,0,0
Ryukozan,J9e,M15e,M14w,56,39,38,12,-1,115,0,0
Kyokugozan,J3w,M15w,M15e,45,40,39,9,-1,79,0,0
Kirinishiki,J5e,M16e,M16w,48,41,42,9,1,75,0,0
Maenoshin,J1e,J1e,M16w,40,42,42,7,0,62,0,0
Hananofuji,J4e,J1w,M17w,46,43,44,8,1,62,0,0
Tagaryu,J2e,J2e,M17w,42,44,44,7,0,43.0214,0,0
Ishinriki,J8w,J2w,M18e,55,45,45,10,0,85,0,0
Saganobori,J2w,J3e,M18e,43,46,45,7,-1,55,0,0
Asahisato,J7w,J3w,J1e,53,47,47,9,0,79,0,0
Daitetsu,J9w,J4e,J1e,57,48,47,10,-1,77,0,0
Tamaryu,J6e,J4w,J1w,50,49,48,8,-1,63,0,0
Komafudo,M13w,J5e,J1e,37,50,47,5,-3,39.400400000000005,0,0
Oginohana,J7e,J5w,J2w,52,51,50,8,-1,71,0,0
Sasshunada,M14e,J6e,J1w,38,52,48,5,-4,39.206199999999995,0,0
Onohana,J8e,J6w,J3w,54,53,52,8,-1,56,0,0
Owakamatsu,J3e,J7e,J2w,44,54,50,6,-4,42.0169,0,0
Toryu,J11e,J7w,J4w,60,55,54,9,-1,69,0,0
Kototsubaki,J11w,J8e,J5e,61,56,55,9,-1,75,0,0
Hoshiiwato,J5w,J8w,J5e,49,57,55,6,-2,44,0,0
Takatoriki,J10e,J9e,J7w,58,58,60,7,2,35,0,0
Takanomine,J10w,J9w,J8e,59,59,61,7,2,48,0,0
Kiraiho,J6w,J10e,J8e,51,60,61,5,1,32,0,0
Tamakairiki,J12e,J10w,J9w,62,61,64,7,3,34,0,0
Tachihikari,J12w,J11e,J14e,63,62,73,5,11,41,0,0
Kurama,J4w,J11w,J14e,47,63,73,1,10,9,0,0
Fukunosato,J13e,J12e,J14w,64,64,74,5,10,24,0,0
Kotohakusan,J13w,J12w,N/A,65,65,79,4,14,22,0,0
