Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Hakuho,Y1e,Y1e,N/A,0,-1,-14,11,-13,119.6508,4,6.7573
Harumafuji,Y1w,Y1w,N/A,1,0,-13,11,-13,126.31930000000001,6,13.209800000000001
Kakuryu,Y2e,Y2e,M12e,2,1,32,0,31,0,0,0
Kisenosato,O1e,O1e,N/A,3,2,-11,11,-13,122.9,5,10.920200000000001
Goeido,O2w,O1w,N/A,5,3,3,8,0,86.5966,2,6.0796
Kotoshogiku,O1w,O2e,M1e,4,4,10,6,6,76.0467,3,4.1471
Terunofuji,S1e,S1e,N/A,6,5,-12,12,-17,132.3927,5,8.7263
Takarafuji,M1e,S1w,N/A,10,6,4,9,-2,89.2313,2,3.8857
Tochinoshin,M1w,K1e,N/A,11,7,5,9,-2,102.82229999999998,3,5.1612
Tochiozan,K1e,K1w,N/A,8,8,6,8,-2,88.11040000000001,3,5.1612
Ichinojo,K1w,K2e,N/A,9,9,7,8,-2,95.4405,2,6.0796
Myogiryu,S1w,M1e,N/A,7,10,9,7,-1,93.91329999999999,3,7.3551
Sadanoumi,M3e,M1w,M2e,14,11,12,8,1,88.6318,3,6.6616
Takayasu,M8w,M2e,M3w,25,12,15,10,3,100.48609999999998,1,2.2896
Aoiyama,M6w,M2w,M3w,21,13,15,9,2,68.3933,1,2.2896
Ikioi,M10e,M3e,M5e,28,14,18,10,4,97.0958,0,0
Aminishiki,M2w,M3w,M5w,13,15,19,6,4,47.745799999999996,2,3.5651
Kaisei,M11e,M4e,M6e,30,16,20,10,4,80.3655,0,0
Takekaze,M8e,M4w,M7e,24,17,22,8,5,69.53179999999999,0,0
Okinoumi,M10w,M5e,M7w,29,18,23,9,5,80.7079,0,0
Tokushoryu,M4w,M5w,M7w,17,19,23,6,4,54.3296,1,1.5961
Kyokushuho,M11w,M6e,M8w,31,20,25,9,5,58.0171,0,0
Gagamaru,M6e,M6w,M7e,20,21,22,7,1,73.3234,1,3.79
Tamawashi,M5w,M7e,M8w,19,22,25,6,3,55.05,1,3.79
Yoshikaze,M14e,M7w,M9e,36,23,26,10,3,78.3314,0,0
Toyonoshima,M2e,M8e,M9e,12,24,26,4,2,36.275800000000004,2,3.8857
Yoshikaze,M14e,M8w,M9w,37,25,27,10,2,78.3314,0,0
Sadanofuji,M7w,M9e,M10w,23,26,29,6,3,48.8044,0,0
Homarefuji,M9e,M9w,M10e,26,27,28,7,1,50.885099999999994,0,0
Osunaarashi,M3w,M10e,M10w,15,28,29,4,1,40.1103,2,3.8857
Kitataiki,M5e,M10w,M12e,18,29,32,4,3,19.7984,0,0
Tokitenku,J1e,M11e,M12w,43,30,33,10,3,88,0,0
Endo,M9w,M11w,M12w,27,31,33,6,2,36.0824,0,0
Amuru,M16w,M12e,M14e,42,32,36,9,4,68.02069999999999,0,0
Kyokutenho,M14w,M12w,M14e,38,33,36,8,3,53.80839999999999,0,0
Hidenoumi,J5e,M13e,M14w,51,34,37,11,3,84,0,0
Kotoyuki,M15w,M13w,M15e,40,35,38,8,3,55.043099999999995,0,0
Toyohibiki,M12w,M14e,M15w,33,36,39,6,3,37.0192,0,0
Chiyotairyu,J2w,M14w,M16e,46,37,40,9,3,70.0015,0,0
