Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Harumafuji,Y2e,Y1e,N/A,2,0,-20,13,-20,166.7654,6,12.8369
Hakuho,Y1e,Y1w,N/A,0,1,-10,10,-11,112.4823,5,8.0328
Kakuryu,Y1w,Y2e,M7e,1,2,23,2,21,11.0231,1,1.2755
Kisenosato,O1e,O1e,N/A,3,3,-15,12,-18,139.92690000000002,6,12.8369
Terunofuji,O2w,O1w,N/A,6,4,4,8,0,90.2529,5,10.5473
Goeido,O2e,O2e,N/A,5,5,7,7,2,71.8741,2,2.8716
Kotoshogiku,O1w,O2w,M10w,4,6,30,1,24,7.7177,0,0
Takayasu,K1w,S1e,N/A,10,7,-4,11,-11,117.44420000000002,7,15.1265
Takarafuji,M2w,S1w,N/A,14,8,4,10,-4,112.22529999999999,4,9.9653
Kaisei,S1e,K1e,N/A,7,9,9,7,0,56.106,3,5.1612
Yoshikaze,M5w,K1w,N/A,20,10,10,10,0,126.4987,2,5.0655
Tochiozan,M1w,M1e,N/A,12,11,10,8,-1,89.1079,5,12.2549
Okinoumi,M2e,M1w,M1e,13,12,11,8,-1,80.6205,4,8.9512
Takanoiwa,M10e,M2e,M1e,29,13,11,12,-2,111.2345,0,0
Shodai,M5e,M2w,M2e,19,14,13,9,-1,83.9513,2,4.5792
Tochinoshin,S1w,M3e,M2w,8,15,14,6,-1,53.5347,2,3.5651
Ichinojo,M7e,M3w,M4e,23,16,17,9,1,86.74289999999999,0,0
Myogiryu,M3w,M4e,M4w,16,17,18,7,1,51.9784,3,5.4818
Aoiyama,M6e,M4w,M5e,21,18,19,8,1,83.9275,1,1.2755
Chiyootori,M8e,M5e,M5e,25,19,19,9,0,77.5563,0,0
Mitakeumi,M1e,M5w,M6e,11,20,21,5,1,45.502700000000004,2,3.5651
Chiyonokuni,M9e,M6e,M8e,27,21,25,8,4,60.30929999999999,0,0
Tamawashi,M12e,M6w,M9e,33,22,27,9,5,67.49629999999999,0,0
Shohozan,M4e,M7e,M9e,17,23,27,5,4,56.1656,3,5.8547
Daishomaru,M7w,M7w,M8w,24,24,26,7,2,57.2204,1,1.2755
Ikioi,M4w,M8e,M9w,18,25,28,5,3,49.75449999999999,3,7.3551
Kotoyuki,K1e,M8w,M11e,9,26,31,2,5,14.5159,0,0
Nishikigi,M14w,M9e,M11w,38,27,32,9,5,73.1558,0,0
Takekaze,M8w,M9w,M11w,26,28,32,6,4,48.0335,0,0
Sokokurai,M9w,M10e,M12w,28,29,34,6,5,46.053,0,0
Sadanoumi,M10w,M10w,M11w,30,30,32,7,2,54.3634,0,0
Arawashi,M16e,M11e,M13e,41,31,35,9,4,72.16279999999999,0,0
Homarefuji,J4e,M11w,M14w,48,32,38,10,6,94,0,0
Endo,M6w,M12e,M15w,22,33,40,3,7,20.0167,0,0
Tokushoryu,M12w,M12w,M15w,34,34,40,6,6,44.1685,0,0
Toyohibiki,M13e,M13e,M14e,35,35,37,7,2,58.43240000000001,0,0
Gagamaru,J1e,M13w,M15w,42,36,40,8,4,65.0009,0,0
Kagayaki,M14e,M14e,M15e,37,37,39,7,2,54.3389,0,0
Amakaze,J11w,M14w,M16e,63,38,41,13,3,108,0,0
Chiyoshoma,J3w,M15e,M16e,47,39,41,9,2,73,0,0
Kyokushuho,J6e,M15w,M16w,52,40,42,10,2,83,0,0
Daieisho,M11w,M16e,M16w,32,41,42,5,1,34.0245,0,0
Ura,J8w,J1e,M17e,57,42,43,11,1,90,0,0
Seiro,J3e,J1w,M17w,46,43,44,8,1,65,0,0
Amuru,J5w,J2e,M18e,51,44,45,9,1,73,0,0
Kitaharima,M15e,J2w,M18e,39,45,45,6,0,56.0578,0,0
Azumaryu,J1w,J3e,M18e,43,46,45,7,-1,49.0021,0,0
Osunaarashi,M3e,J3w,M18e,15,47,45,0,-2,0,0,0
Hidenoumi,J2e,J4e,M18w,44,48,46,7,-2,49.0012,0,0
Chiyotairyu,J2w,J4w,J1e,45,49,47,7,-2,51,0,0
Chiyomaru,J9e,J5e,J1w,58,50,48,10,-2,85,0,0
Ishiura,J5e,J5w,J3w,50,51,52,7,1,57,0,0
Sadanofuji,M15w,J6e,J4w,40,52,54,4,2,29.151499999999995,0,0
Daiki,J13w,J6w,J6e,67,53,57,10,4,70,0,0
Chiyoo,J7e,J7e,J5w,54,54,56,7,2,44,0,0
Tsurugisho,J10e,J7w,J6w,60,55,58,8,3,44,0,0
Asasekiryu,J10w,J8e,J7e,61,56,59,8,3,53,0,0
Sato,J6w,J8w,J7e,53,57,59,6,2,42,0,0
Satoyama,J4w,J9e,J7e,49,58,59,5,1,36,0,0
Toyonoshima,M11e,J9w,J8e,31,59,61,0,2,0,0,0
Kotoeko,J14e,J10e,J8w,68,60,62,9,2,53,0,0
Asabenkei,J7w,J10w,J10e,55,61,65,5,4,36,0,0
Aminishiki,M13w,J11e,J10w,36,62,66,0,4,0,0,0
Asahisho,J9w,J11w,J12e,59,63,69,5,6,36,0,0
Onosho,J12e,J12e,J10w,64,64,66,7,2,45,0,0
Kyokutaisei,J13e,J12w,J11w,66,65,68,7,3,59,0,0
Fujiazuma,J8e,J13e,J12w,56,66,70,4,4,20,0,0
Kitataiki,J12w,J13w,J13e,65,67,71,6,4,19,0,0
Dewahayate,J11e,J14e,N/A,62,68,80,3,12,18,0,0
Shimanoumi,J14w,J14w,N/A,69,69,83,4,14,21,0,0
