Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Hakuho,Y1w,Y1e,N/A,1,2,-25,14,-27,151.5322,6,8.9877
Kakuryu,Y1e,Y1w,M10w,0,3,30,0,27,0,0,0
Takakeisho,O2e,O1e,N/A,4,4,-2,9,-6,90.6507,3,4.1471
Goeido,O1e,O1w,M11w,2,5,32,0,27,0,0,0
Asanoyama,K2w,S1e,N/A,10,6,-4,11,-10,114.87009999999998,4,8.630600000000001
Abi,K1e,S1w,N/A,7,7,1,9,-6,87.9524,5,8.7263
Takayasu,O1w,S2e,M6e,3,8,21,3,13,34.0518,0,0
Daieisho,M1e,K1e,N/A,11,9,9,8,0,82.4654,4,8.2577
Endo,K1w,K1w,N/A,8,10,10,7,0,68.1149,4,6.4367
Myogiryu,M2e,M1e,M1e,13,11,11,8,0,74.65090000000001,5,7.7122
Mitakeumi,S1e,M1w,M1e,5,12,11,6,-1,66.41069999999999,1,1.2755
Hokutofuji,K2e,M2e,M1e,9,13,11,7,-2,59.4344,2,3.8857
Tamawashi,M4e,M2w,M3e,17,14,15,8,1,73.2864,2,3.5651
Shodai,M10w,M3e,M3w,30,15,16,11,1,97.6345,1,1.2755
Kotoyuki,M4w,M3w,M3w,18,16,16,8,0,71.6417,1,1.2755
Okinoumi,M1w,M4e,M4w,12,17,18,6,1,55.31439999999999,4,6.4367
Azumaryu,J1e,M4w,M5w,42,18,20,13,2,113.0005,0,0
Enho,M6w,M5e,M5w,22,19,20,8,1,63.844899999999996,0,0
Meisei,M2w,M5w,M5w,14,20,20,6,0,55.282300000000006,4,6.4367
Takarafuji,M3e,M6e,M6e,15,21,21,6,0,56.11880000000001,4,7.4508
Shohozan,M8e,M6w,M7e,25,22,23,8,1,64.1803,0,0
Onosho,M6e,M7e,M7e,21,23,23,7,0,61.566399999999994,0,0
Takanosho,M12w,M7w,M7w,34,24,24,10,0,76.8264,0,0
Ishiura,M11e,M8e,M8e,31,25,25,9,0,67.15979999999999,0,0
Aoiyama,M5e,M8w,M8e,19,26,25,6,-1,48.639599999999994,0,0
Kagayaki,M13w,M9e,M8w,36,27,26,10,-1,70.1689,0,0
Chiyotairyu,M11w,M9w,M8w,32,28,26,9,-2,68.0401,0,0
Yutakayama,M9w,M10e,M8w,28,29,26,8,-3,58.2059,0,0
Ryuden,M5w,M10w,M8w,20,30,26,6,-4,49.1566,2,3.8857
Sadanoumi,M8w,M11e,M9w,26,31,28,7,-3,59.17049999999999,0,0
Tochinoshin,S1w,M11w,M9w,6,32,28,2,-4,21.295899999999996,1,1.2755
Chiyomaru,M13e,M12e,M10e,35,33,29,9,-4,83.99340000000001,0,0
Tsurugisho,M7e,M12w,M10e,23,34,29,6,-5,52.253099999999996,0,0
Kaisei,J5e,M13e,M11w,50,35,32,12,-3,114,0,0
Ikioi,J3e,M13w,M11w,46,36,32,11,-4,99.0015,0,0
Kotoshogiku,M9e,M14e,M12e,27,37,33,6,-4,51.511299999999984,0,0
Terutsuyoshi,M14e,M14w,M13e,37,38,35,8,-3,69.4287,0,0
Tochiozan,J2e,M15e,M12w,44,39,34,10,-5,86.0005,0,0
Kotoeko,M7w,M15w,M12w,24,40,34,5,-6,33.091499999999996,0,0
Shimanoumi,M10e,M16e,M13e,29,41,35,6,-6,45.0459,0,0
Kiribayama,J5w,M16w,M14e,51,42,37,11,-5,93,0,0
Tokushoryu,J1w,M17e,M16e,43,43,41,8,-2,62,0,0
Chiyoshoma,J3w,J1e,M18e,47,44,45,8,1,65,0,0
Kotonowaka,J7w,J1w,M18w,56,45,46,10,1,81,0,0
Hidenoumi,J4e,J2e,M18w,48,46,46,8,0,67,0,0
Tomokaze,M3w,J2w,M18w,16,47,46,0,-1,0,0,0
Daishomaru,M15e,J3e,J2e,39,48,49,5,1,43.0454,0,0
Kizakiumi,J10w,J3w,J3w,62,49,52,10,3,77,0,0
Nishikigi,M14w,J4e,J3w,38,50,52,4,2,28.040799999999997,0,0
Mitoryu,J9w,J4w,J4w,60,51,54,9,3,64,0,0
Daiamami,J4w,J5e,J5e,49,52,55,6,3,43.0012,0,0
Wakatakakage,M16e,J5w,J5e,41,53,55,4,2,28.002,0,0
Tobizaru,J10e,J6e,J7e,61,54,59,8,5,51,0,0
Yago,J2w,J6w,J7e,45,55,59,4,4,25,0,0
Kyokutaisei,J7e,J7e,J5w,54,56,56,7,0,52,0,0
Kyokutaisei,J7e,J7w,J6e,55,57,57,7,0,52,0,0
Daishoho,M15w,J8e,J6w,40,58,58,3,0,20.0334,0,0
Kyokushuho,J8e,J8w,J7e,57,59,59,7,0,58,0,0
Kotoshoho,J13e,J9e,J8e,67,60,61,9,1,58,0,0
Sokokurai,J9e,J9w,J8e,59,61,61,7,0,50,0,0
Takagenji,J6e,J10e,J8w,52,62,62,5,0,27,0,0
Akua,J12e,J10w,J9e,65,63,63,8,0,47,0,0
Ichinojo,M12e,J11e,J9e,33,64,63,0,-1,0,0,0
Toyonoshima,J8w,J11w,J9w,58,65,64,6,-1,49,0,0
Irodori,J14w,J12e,J11w,70,66,68,8,2,45,0,0
Hoshoryu,J13w,J12w,J12w,68,67,70,7,3,25,0,0
Kaisho,J11e,J13e,J14e,63,68,73,5,5,25,0,0
Wakamotoharu,J11w,J13w,J14w,64,69,74,5,5,21,0,0
Akiseyama,J14e,J14e,N/A,69,70,79,5,9,32,0,0
Ichiyamamoto,J6w,J14w,N/A,53,71,83,0,12,0,0,0
Gagamaru,J12w,J15e,N/A,66,72,92,1,20,7,0,0
