Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Taiho,Y1e,Y1e,N/A,0,1,-30,15,-31,153.825,8,15.915700000000001
Kashiwado,Y1w,Y1w,M10w,1,2,31,0,29,0,0,0
Yutakayama,O2w,O1e,N/A,5,3,-17,13,-20,135.60909999999998,6,10.3224
Sadanoyama,O3e,O1w,N/A,6,4,-8,11,-12,113.8768,4,7.1302
Tochinoumi,O1w,O2e,N/A,3,5,-7,10,-12,87.63250000000001,3,4.1471
Tochihikari,O1e,O2w,N/A,2,6,-4,9,-10,80.2689,3,5.1612
Kitabayama,O2e,O3e,N/A,4,7,-2,9,-9,83.75119999999998,3,5.1612
Wakachichibu,K1e,S1e,N/A,10,8,-4,11,-12,92.77709999999999,5,9.0469
Daigo,S1e,S1w,N/A,7,9,5,8,-4,77.7439,5,10.061
Iwakaze,M5w,K1e,N/A,21,10,3,12,-7,119.61219999999999,5,10.061
Tsurugamine,M1w,K1w,N/A,13,11,7,9,-4,74.4366,3,4.4677
Wakahaguro,M4w,M1e,M1w,19,12,13,9,1,76.1065,2,3.8857
Kairyuyama,M1e,M1w,M2e,12,13,14,7,1,45.2496,3,4.4677
Oginohana,M4e,M2e,M3e,18,14,16,8,2,79.81710000000001,3,4.467700000000001
Tamaarashi,M8e,M2w,M5e,26,15,20,9,5,80.43679999999999,0,0
Kanenohana,M8w,M3e,M5w,27,16,21,9,5,66.2902,0,0
Amatsukaze,M7e,M3w,M6e,24,17,22,8,5,65.56550000000001,0,0
Kainoyama,S1w,M4e,M6e,8,18,22,4,4,26.491799999999998,2,2.8716
Maedagawa,M12e,M4w,M7e,34,19,24,10,5,86.2311,0,0
Sakahoko,M14w,M5e,M7w,39,20,25,11,5,101.0384,0,0
Hagurohana,M2w,M5w,M7w,15,21,25,5,4,41.225300000000004,2,3.1922
Fujinishiki,K1w,M6e,M7w,11,22,25,4,3,33.016099999999994,2,3.1922
Tsunenishiki,M11e,M6w,M8e,32,23,26,9,3,76.45319999999998,0,0
Kiminishiki,M3e,M7e,M8e,16,24,26,5,2,38.376099999999994,1,1.2755
Wakanokuni,M11w,M7w,M8w,33,25,27,9,2,70.4314,0,0
Aonosato,S2w,M8e,M8w,9,26,27,3,1,37.075900000000004,2,4.5792
Kotozakura,J2e,M8w,M9w,43,27,29,11,2,93.0001,0,0
Wakanami,M13w,M9e,M10w,37,28,31,9,3,87.0029,0,0
Ohikari,M7w,M9w,M10w,25,29,31,6,2,41.7355,0,0
Fusanishiki,M9w,M10e,M10w,29,30,31,7,1,49.99239999999999,0,0
Dewanishiki,M3w,M10w,M10w,17,31,31,4,0,32.6661,2,3.1922
Kurojishi,J3w,M11e,M11e,46,32,32,11,0,100,0,0
Udagawa,M10e,M11w,M11e,30,33,32,7,-1,61.32249999999999,0,0
Yoshibanada,M6w,M12e,M11w,23,34,33,5,-1,31.5,1,1.5961
Wakamaeda,M9e,M12w,M12e,28,35,34,6,-1,39.83089999999999,0,0
Wakanoumi,M5e,M13e,M12e,20,36,34,4,-2,27.655199999999997,1,2.2896
Kirinji,J9e,M13w,M12w,57,37,35,13,-2,118,0,0
Kiyosegawa,M14e,M14e,M13e,38,38,36,8,-2,55.1806,0,0
Tochioyama,J1w,M14w,M13e,42,39,36,9,-3,80.0001,0,0
Hirokawa,M6e,M15e,M13e,22,40,36,4,-4,22.5725,1,1.5961
Haguroyama,M2e,M15w,M13e,14,41,36,2,-5,12.722800000000001,1,1.5961
Daiyu,M12w,M16e,M13w,35,42,37,7,-5,58.8852,0,0
Toyokuni,M10w,J1e,M13w,31,43,37,6,-6,44.361900000000006,0,0
Kotetsuyama,J7e,J1w,M18w,53,44,47,9,3,50,0,0
Hanahikari,J1e,J2e,M18w,41,45,47,6,2,47.0098,0,0
Wakasugiyama,J3e,J2w,M18w,45,46,47,7,1,48,0,0
Ogiyama,M13e,J3e,J2e,36,47,50,4,3,30.020899999999997,0,0
Okanoyama,J4e,J3w,J1w,47,48,49,7,1,42,0,0
Hoshikabuto,J4w,J4e,J2e,48,49,50,7,1,49,0,0
Sanbeyama,J12w,J4w,J2w,65,50,51,11,1,94,0,0
Kitanofuji,J11e,J5e,J3e,62,51,52,10,1,95,0,0
Oiteyama,J5w,J5w,J3e,50,52,52,7,0,47,0,0
Azumanishiki,J10e,J6e,J3w,59,53,53,9,0,64,0,0
Sawahikari,J8w,J6w,J4e,56,54,54,8,0,65,0,0
Azumanishiki,J10e,J7e,J4e,60,55,54,9,-1,64,0,0
Yoshinomine,J6w,J7w,J4e,52,56,54,7,-2,40,0,0
Miyabashira,J2w,J8e,J4e,44,57,54,5,-3,24.0001,0,0
Wakanaruto,J5e,J8w,J4w,49,58,55,6,-3,48,0,0
Orochigawa,J7w,J9e,J5e,54,59,56,7,-3,51,0,0
