Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Tochinoumi,Y2e,Y1e,N/A,2,0,-20,13,-20,127.36479999999999,6,11.8228
Kashiwado,Y1w,Y1w,N/A,1,1,-13,11,-14,111.28030000000001,6,10.3224
Taiho,Y1e,Y2e,N/A,0,2,-10,10,-12,105.07599999999998,5,8.7263
Kitabayama,O1e,O1e,N/A,3,3,-15,12,-18,136.9353,5,13.061799999999998
Sadanoyama,O2e,O1w,N/A,5,4,-9,11,-13,115.21709999999999,5,10.226700000000001
Tochihikari,O2w,O2e,N/A,6,5,-8,11,-13,111.08120000000001,4,6.4367
Yutakayama,O1w,O2w,N/A,4,6,-2,9,-8,89.22349999999999,5,10.5473
Hagurogawa,M6e,S1e,M1e,21,7,11,10,4,79.5684,0,0
Hirokawa,K1e,S1w,M1e,9,8,11,7,3,63.783699999999996,4,6.7573
Wakanami,M8w,K1e,M1w,26,9,12,11,3,95.4761,0,0
Kitanofuji,M5e,K1w,M2e,19,10,13,9,3,91.73360000000002,2,3.5651
Sawahikari,M4e,M1e,M3e,17,11,15,8,4,86.84909999999999,1,3.79
Myobudani,M1w,M1w,M2w,12,12,14,7,2,74.83339999999998,4,8.9512
Kiyokuni,M2e,M2e,M3e,13,13,15,7,2,76.1904,3,4.8406
Kairyuyama,S1w,M2w,M4w,8,14,18,5,4,58.36829999999999,3,5.8547
Iwakaze,M10e,M3e,M5e,29,15,19,10,4,88.3502,0,0
Iwakaze,M10e,M3w,M5w,30,16,20,10,4,88.3502,0,0
Kainoyama,M7e,M4e,M6e,23,17,21,8,4,74.31700000000001,1,2.2896
Tsurugamine,M3e,M4w,M6e,15,18,21,6,3,64.21439999999998,4,6.7573
Daigo,S1e,M5e,M6e,7,19,21,4,2,31.380699999999997,1,1.5961
Wakachichibu,M12e,M5w,M7w,34,20,24,10,4,87.9517,0,0
Wakamiyama,K1w,M6e,M7w,10,21,24,4,3,27.878999999999998,1,1.5961
Haguroyama,M6w,M6w,M7w,22,22,24,7,2,54.0913,0,0
Tamanoshima,M9w,M7e,M8w,28,23,26,8,3,68.6801,0,0
Wakanaruto,M7w,M7w,M8w,24,24,26,7,2,52.765699999999995,0,0
Aonosato,M3w,M8e,M8w,16,25,26,5,1,40.179199999999994,2,3.1922
Asasegawa,J3e,M8w,M9e,45,26,27,12,1,107.0154,0,0
Oginohana,M1e,M9e,M10e,11,27,29,3,2,24.4029,0,0
Fujinishiki,M5w,M9w,M10w,20,28,30,5,2,40.3506,1,1.2755
Dewanishiki,M8e,M10e,M11e,25,29,31,6,2,51.29449999999999,0,0
Maedagawa,M2w,M10w,M11w,14,30,32,3,2,33.6032,2,5.3861
Toyokuni,M4w,M11e,M11w,18,31,32,4,1,27.5063,0,0
Futasegawa,J2e,M11w,M12e,43,32,33,10,1,88.0154,0,0
Kanenohana,M12w,M12e,M12e,35,33,33,8,0,64.4768,0,0
Fusanishiki,M9e,M12w,M12e,27,34,33,6,-1,44.1136,0,0
Wakatenryu,M11e,M13e,M12w,32,35,34,7,-1,60.150299999999994,0,0
Kitanokuni,M13w,M13w,M13e,37,36,35,8,-1,64.9487,0,0
Matsumaeyama,J1e,M14e,M13e,41,37,35,9,-2,72.0077,0,0
Wakahaguro,M14w,M14w,M14e,39,38,37,8,-1,65.4977,0,0
Tsunenishiki,M11w,M15e,M13e,33,39,35,7,-4,50.3816,0,0
Tamaarashi,J4w,M15w,M14w,48,40,38,10,-2,87,0,0
Tochioyama,M14e,M16e,M15w,38,41,40,7,-1,49.2317,0,0
Yoshinohana,J6e,J1e,M18w,52,42,46,9,4,74,0,0
Wakanokuni,M13e,J1w,M18w,36,43,46,5,3,38.241699999999994,0,0
Kiminishiki,J8w,J2e,J1e,57,44,47,10,3,88,0,0
Aranami,J6w,J2w,J1e,53,45,47,9,2,86,0,0
Udagawa,J2w,J3e,J2w,44,46,50,6,4,50,0,0
Daiyu,J4e,J3w,J2e,47,47,49,7,2,55,0,0
Kotozakura,M15e,J4e,J2w,40,48,50,5,2,35.0763,0,0
Wakanoshima,J5e,J4w,J3e,49,49,51,7,2,43,0,0
Hanahikari,J7e,J5e,J3w,54,50,52,8,2,65,0,0
Oiteyama,J3w,J5w,J3w,46,51,52,6,1,43.0139,0,0
Wakanoshima,J5e,J6e,J3w,50,52,52,7,0,43,0,0
Ogiyama,J1w,J6w,J3w,42,53,52,5,-1,34,0,0
Orochigawa,J13w,J7e,J4e,67,54,53,11,-1,97,0,0
Wakasugiyama,J5w,J7w,J4e,51,55,53,7,-2,60,0,0
Amatsukaze,M10w,J8e,J4e,31,56,53,2,-3,17.069499999999998,0,0
Sawakaze,J9e,J8w,J5w,58,57,56,8,-1,61,0,0
Kiyonomori,J10w,J9e,J5e,61,58,55,9,-3,80,0,0
Tensuiyama,J8e,J9w,J6w,56,59,58,7,-1,60,0,0
Hasegawa,J13e,J10e,J7w,66,60,60,9,0,71,0,0
Azumanishiki,J7w,J10w,J8e,55,61,61,6,0,32,0,0
Kawachiyama,J9w,J11e,J10e,59,62,65,6,3,35,0,0
Terunohana,J11w,J11w,J10e,63,63,65,7,2,53,0,0
Miyabashira,N/A,J12e,J10w,72,64,66,9,2,56,0,0
Mikiyama,J12e,J12w,J10w,64,65,66,7,1,51,0,0
Kirinji,N/A,J13e,J11e,73,66,67,9,1,69,0,0
Sanbeyama,J14w,J13w,J11e,69,67,67,8,0,59,0,0
Wakafutase,N/A,J14e,J11w,70,68,68,8,0,64,0,0
Arakawa,J11e,J14w,J11w,62,69,68,6,-1,36,0,0
Daimonji,J10e,J15e,J12w,60,70,70,5,0,27,0,0
Matsuhikari,N/A,J15w,J13e,77,71,71,9,0,63,0,0
Tokitsunami,J12w,J16e,J13e,65,72,71,6,-1,40,0,0
Akihikari,N/A,J16w,J14e,71,73,73,7,0,54,0,0
Datenishiki,N/A,J17e,J14w,76,74,74,8,0,53,0,0
Banryunada,N/A,J17w,N/A,75,75,89,4,14,24,0,0
Shikinohana,J14e,J18e,N/A,68,76,90,2,14,18,0,0
Hoshikabuto,N/A,J18w,N/A,74,77,96,2,19,11,0,0
