Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Hokutoumi,Y1e,Y1e,M12e,0,0,0,30,0,30,0,0,0
Konishiki,O1e,O1e,N/A,1,1,1,-21,13,-22,128.1856,4,6.7573
Kirishima,O1w,O1w,N/A,2,2,2,-16,12,-18,107.30870000000002,4,5.7432
Tochinowaka,K1e,S1e,N/A,5,5,3,-13,12,-16,132.272,4,7.7714
Akebono,S1e,S1w,N/A,3,3,4,1,8,-3,67.255,3,4.1471
Akinoshima,M2w,K1e,N/A,11,11,5,-7,12,-12,137.416,3,5.1612
Kotonishiki,M1e,K1w,N/A,8,8,6,2,9,-4,101.49180000000001,2,3.8857
Mitoizumi,K2w,K2e,N/A,7,7,7,5,8,-2,73.30160000000001,3,6.341
Musashimaru,M1w,M1e,N/A,9,9,8,3,9,-5,86.10989999999998,5,7.0187
Misugisato,M3e,M1w,M2e,12,12,9,10,8,1,60.6241,1,1.2755
Tomoefuji,M6w,M2e,M3w,19,19,10,13,9,3,83.22059999999999,1,1.5961
Terao,M4w,M2w,M3w,15,15,11,13,8,2,64.82820000000001,5,9.5332
Takahanada,S1w,M3e,M4e,4,4,12,14,5,2,49.0244,1,1.2755
Kushimaumi,M3w,M3w,M4w,13,13,13,15,7,2,42.7405,2,5.3861
Daishoyama,M8e,M4e,M5e,22,22,14,16,9,2,76.88409999999999,1,1.2755
Kotofuji,M6e,M4w,M5e,18,18,15,16,8,1,61.046299999999995,1,1.2755
Takatoriki,M2e,M5e,M5e,10,10,16,16,6,0,49.826699999999995,0,0
Kirinishiki,M5e,M5w,M6e,16,16,17,18,7,1,52.8428,3,4.1471
Daishoho,M9w,M6e,M6w,25,25,18,19,9,1,72.6974,0,0
Toyonoumi,M10w,M6w,M7w,27,27,19,21,9,2,77.8467,0,0
Kyokudozan,M8w,M7e,M7w,23,23,20,21,8,1,66.14589999999998,1,1.5961
Takamisugi,M7e,M7w,M8e,20,20,21,22,7,1,42.348600000000005,1,1.2755
Takanonami,M4e,M8e,M9e,14,14,22,24,5,2,32.0252,0,0
Kiraiho,M13w,M8w,M10w,33,33,23,27,9,4,78.88289999999999,0,0
Kitakachidoki,M7w,M9e,M10w,21,21,24,27,6,3,35.3193,0,0
Mainoumi,M15e,M9w,M12e,36,36,25,30,9,5,75.09429999999999,0,0
Kasugafuji,M5w,M10e,M12w,17,17,26,31,4,5,30.491500000000002,0,0
Wakashoyo,J2e,M10w,M13e,42,42,27,32,10,5,80.00659999999999,0,0
Kotonowaka,M11e,M11e,M12e,28,28,28,30,7,2,50.48729999999999,0,0
Kototsubaki,M14w,M11w,M13w,35,35,29,33,8,4,61.0131,0,0
Tamakairiki,J1e,M12e,M14e,40,40,30,34,9,4,83.0029,0,0
Wakanoyama,J3e,M12w,M14e,44,44,31,34,10,3,77.0002,0,0
Wakasegawa,M13e,M13e,M14e,32,32,32,34,7,2,61.884899999999995,0,0
Tatsuhikari,M15w,M13w,M14w,37,37,33,35,8,2,66.08569999999999,0,0
Oginohana,M11w,M14e,M14w,29,29,34,35,6,1,37.03739999999999,0,0
Tokitsunada,J4e,M14w,M15e,46,46,35,36,10,1,85.0002,0,0
Tsunenoyama,M12e,M15e,M15e,30,30,36,36,6,0,43.35980000000001,0,0
Sakahoko,M10e,M15w,M15e,26,26,37,36,5,-1,36.185,0,0
Wakahanada,K1w,M16e,M15e,6,6,38,36,0,-2,0,0,0
Ryogoku,M9e,M16w,M16e,24,24,39,38,4,-1,25.0599,0,0
Enazakura,J8e,M17e,M17e,54,54,40,40,11,0,94,0,0
Daizen,M16e,M17w,M17e,38,38,41,40,7,-1,48.016799999999996,0,0
Tachihikari,J1w,J1e,J1w,41,41,42,43,7,1,49.0064,0,0
Naminohana,J6w,J1w,J2w,51,51,43,45,9,2,69,0,0
Hananokuni,M16w,J2e,J2w,39,39,44,45,6,1,45.07249999999999,0,0
Kenko,J5e,J2w,J3e,48,48,45,46,8,1,65,0,0
Zenshinyama,J9w,J3e,J3w,57,57,46,47,10,1,81,0,0
Kotoinazuma,M12w,J3w,J4w,31,31,47,49,3,2,20.0048,0,0
Saganobori,J7e,J4e,J5e,52,52,48,50,8,2,53,0,0
Asahisato,J7w,J4w,J5w,53,53,49,51,8,2,65,0,0
Ozutsu,J5w,J5e,J5w,49,49,50,51,7,1,44,0,0
Kotogaume,M14e,J5w,J6e,34,34,51,52,3,1,23.6983,0,0
Daigaku,J2w,J6e,J6w,43,43,52,53,5,1,37,0,0
Hitachiryu,J11e,J6w,J7e,60,60,53,54,9,1,57,0,0
Takanofuji,J6e,J7e,J8e,50,50,54,56,6,2,42,0,0
Tochitsukasa,J4w,J7w,J8w,47,47,55,57,5,2,45,0,0
Oginishiki,J13e,J8e,J9e,64,64,56,58,9,2,78,0,0
Yutakafuji,J9e,J8w,J9e,56,56,57,58,7,1,47,0,0
Kaio,J11w,J9e,J9w,61,61,58,59,8,1,67,0,0
Kyokugozan,J10e,J9w,J10e,58,58,59,60,7,1,48,0,0
Tochitenko,J13w,J10e,J11w,65,65,60,63,8,3,43,0,0
Sasshunada,J8w,J10w,J12w,55,55,61,65,5,4,32,0,0
Owakamatsu,J3w,J11e,J13w,45,45,62,67,2,5,13,0,0
Taishin,J12e,J11w,J14e,62,62,63,68,6,5,24,0,0
Seifuriki,J12w,J12e,N/A,63,63,64,73,5,9,27,0,0
Gassan,J10w,J12w,N/A,59,59,65,73,4,8,28,0,0
