Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Hakuho,Y1e,Y1e,N/A,0,-1,-30,15,-29,162.87049999999996,8,14.9016
Baruto,S1e,O1e,N/A,5,0,-21,14,-21,144.49360000000001,7,13.3055
Harumafuji,O1e,O1w,N/A,1,1,-9,10,-10,77.15889999999999,3,5.1612
Kotooshu,O1w,O2e,N/A,2,2,-8,10,-10,78.69460000000001,3,5.1612
Kotomitsuki,O2w,O2w,N/A,4,3,-2,9,-5,70.2193,3,6.1753
Kaio,O2e,O3e,N/A,3,4,1,8,-3,72.06660000000001,2,3.5651
Kisenosato,K1e,S1e,N/A,7,5,1,9,-4,85.73999999999998,3,6.1753
Kotoshogiku,M3w,S1w,N/A,14,6,4,10,-2,98.8217,4,6.4367
Tochiozan,M6e,K1e,N/A,19,7,5,11,-2,107.0066,2,3.5651
Aminishiki,K1w,K1w,N/A,8,8,6,8,-2,83.3248,4,7.4508
Miyabiyama,M7e,M1e,M2e,21,9,11,10,2,86.80599999999998,0,0
Homasho,M5w,M1w,M2w,18,10,12,9,2,73.4451,0,0
Toyonoshima,S1w,M2e,M2w,6,11,12,6,1,37.9115,1,2.2896
Tochinoshin,M6w,M2w,M3w,20,12,14,9,2,75.8908,1,1.2755
Kakuryu,M1e,M3e,M4e,9,13,15,6,2,36.586800000000004,1,2.2896
Wakanosato,M1w,M3w,M4w,10,14,16,6,2,32.806,1,1.5961
Kitataiki,M10e,M4e,M5e,27,15,17,10,2,91.0772,0,0
Asasekiryu,M11e,M4w,M6e,29,16,19,10,3,83.51650000000001,0,0
Iwakiyama,M8e,M5e,M7e,23,17,21,8,4,59.1987,0,0
Tokitenku,M13e,M5w,M8e,33,18,23,10,5,87.53450000000001,0,0
Hakuba,M9e,M6e,M8e,25,19,23,8,4,56.449299999999994,0,0
Kokkai,M14e,M6w,M9e,35,20,25,10,5,74.1012,0,0
Tamawashi,M4e,M7e,M9e,15,21,25,5,4,40.5373,0,0
Kakizoe,M7w,M7w,M8w,22,22,24,7,2,51.748099999999994,0,0
Kimurayama,J4w,M8e,M9w,48,23,26,13,3,106.001,0,0
Okinoumi,M12e,M8w,M11e,31,24,29,8,5,61.107000000000006,0,0
Kyokutenho,M2e,M9e,M11e,11,25,29,3,4,13.380199999999999,0,0
Toyohibiki,M5e,M9w,M12e,17,26,31,4,5,24.4391,0,0
Mokonami,M15w,M10e,M12w,38,27,32,9,5,69.0826,0,0
Tokusegawa,M13w,M10w,M12w,34,28,32,8,4,65.09379999999999,0,0
Tochinonada,J2w,M11e,M13w,44,29,34,10,5,92,0,0
Takekaze,M8w,M11w,M13w,24,30,34,5,4,37.1539,0,0
Tosayutaka,M4w,M12e,M13w,16,31,34,3,3,23.0003,1,2.2896
Takamisakari,M12w,M12w,M13w,32,32,34,7,2,53.02349999999999,0,0
Goeido,M3e,M13e,M14e,13,33,35,2,2,27.901699999999998,2,3.5651
Wakakoyu,J1w,M13w,M14w,42,34,36,9,2,76,0,0
Hokutoriki,M11w,M14e,M14w,30,35,36,6,1,41.1326,0,0
Yoshikaze,M9w,M14w,M14w,26,36,36,5,0,36.0242,0,0
Koryu,J6w,M15e,M15w,52,37,38,11,1,89,0,0
Shimotori,M10w,M15w,M15w,28,38,38,5,0,24.157600000000002,0,0
Aran,M2w,M16e,M15w,12,39,38,1,-1,6.288499999999999,0,0
Tamanoshima,M14w,M16w,M17w,36,40,42,6,2,51.08269999999999,0,0
Gagamaru,J3e,J1e,M18e,45,41,43,8,2,65,0,0
Shotenro,J1e,J1w,M18e,41,42,43,7,1,52.0002,0,0
Sagatsukasa,M15e,J2e,M18e,37,43,43,6,0,51.0151,0,0
Kotokasuga,J6e,J2w,J1e,51,44,45,9,1,82,0,0
Masatsukasa,J2e,J3e,J3e,43,45,49,6,4,51,0,0
Kasugao,M16e,J3w,J3e,39,46,49,5,3,41.071299999999994,0,0
Asofuji,J4e,J4e,J3e,47,47,49,7,2,51,0,0
Chiyohakuho,J8w,J4w,J3w,56,48,50,9,2,63,0,0
Tamaasuka,J13e,J5e,J4e,65,49,51,11,2,85,0,0
Sokokurai,J7w,J5w,J4w,54,50,52,8,2,55,0,0
Tosanoumi,J3w,J6e,J4w,46,51,52,6,1,42,0,0
Bushuyama,M16w,J6w,J5w,40,52,54,4,2,30.0004,0,0
Toyozakura,J9e,J7e,J6e,57,53,55,8,2,67,0,0
Kyokunankai,J7e,J7w,J8e,53,54,59,6,5,45,0,0
Sakaizawa,J5e,J8e,J8e,49,55,59,5,4,39,0,0
Tokushinho,J11w,J8w,J8w,62,56,60,8,4,56,0,0
Kiyoseumi,J5w,J9e,J8w,50,57,60,5,3,39,0,0
Daido,J14w,J9w,J9w,68,58,62,9,4,67,0,0
Wakatenro,J10e,J10e,J9e,59,59,61,7,2,52,0,0
Yamamotoyama,J10w,J10w,J9w,60,60,62,7,2,47,0,0
Kasuganishiki,J13w,J11e,J10w,66,61,64,8,3,56,0,0
Futeno,J9w,J11w,J10w,58,62,64,6,2,39,0,0
Kirinowaka,J12e,J12e,J11e,63,63,65,7,2,39,0,0
Sadanofuji,J11e,J12w,J12e,61,64,67,6,3,32,0,0
Masuraumi,J14e,J13e,J13e,67,65,69,7,4,39,0,0
Kaiho,J8e,J13w,J13e,55,66,69,4,3,31,0,0
Shirononami,J12w,J14e,N/A,64,67,86,2,19,14,0,0
