Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Kitanoumi,Y1e,Y1e,N/A,0,2,-26,14,-28,143.9493,5,8.3534
Wakanohana,Y1w,Y1w,M12e,1,3,31,0,28,0,0,0
Chiyonofuji,O1e,O1e,N/A,2,4,-20,13,-24,131.2677,5,7.3393
Kotokaze,S1w,S1e,N/A,4,5,-2,9,-7,89.5954,4,5.7432
Ozutsu,S2e,S1w,N/A,5,6,3,8,-3,83.2911,2,2.8716
Asashio,K1w,K1e,N/A,8,7,2,9,-5,99.72399999999999,2,7.58
Kurama,M1e,K1w,N/A,9,8,3,9,-5,80.1355,5,9.8538
Hokutenyu,M2e,M1e,N/A,11,9,5,9,-4,87.6844,3,5.1612
Takanosato,S1e,M1w,M1e,3,10,9,6,-1,57.8938,2,2.551
Kirinji,M4e,M2e,M3e,15,11,13,8,2,67.8688,1,1.2755
Sadanoumi,M7w,M2w,M4w,22,12,16,9,4,79.41959999999999,1,1.5961
Tochihikari,M5w,M3e,M4w,18,13,16,8,3,64.1455,1,1.5961
Masudayama,M1w,M3w,M4w,10,14,16,6,2,57.83579999999999,2,2.8716
Tochiakagi,K1e,M4e,M4w,6,15,16,5,1,51.8029,1,1.2755
Onishiki,M8e,M4w,M5e,23,16,17,9,1,82.19619999999999,0,0
Washuyama,M3w,M5e,M4w,14,17,16,7,-1,67.8486,2,3.1922
Daijuyama,M6e,M5w,M5e,19,18,17,8,-1,75.1061,0,0
Tochiakagi,K1e,M6e,M5e,7,19,17,5,-2,51.8029,1,1.2755
Amanoyama,M2w,M6w,M5w,12,20,18,6,-2,56.2033,2,3.1922
Takamiyama,M3e,M7e,M6e,13,21,19,6,-2,50.2807,3,4.467700000000001
Dewanohana,M5e,M7w,M6e,17,22,19,7,-3,47.5693,1,1.2755
Aobayama,M10e,M8e,M7e,27,23,21,9,-2,62.282,0,0
Oshio,M8w,M8w,M7w,24,24,22,8,-2,63.345200000000006,0,0
Toryu,M13e,M9e,M8e,33,25,23,10,-2,89.462,0,0
Kurohimeyama,M11e,M9w,M8e,29,26,23,9,-3,66.09889999999999,0,0
Azumanada,J4e,M10e,M8w,42,27,24,12,-3,108.0069,0,0
Wakashimazu,M9w,M10w,M8w,26,28,24,8,-4,65.0058,0,0
Zaonishiki,M6w,M11e,M9w,20,29,26,6,-3,39.3243,1,1.2755
Fujizakura,M4w,M11w,M9w,16,30,26,5,-4,24.011899999999997,1,3.79
Hidanohana,J2e,M12e,M10w,38,31,28,10,-3,89.00720000000001,0,0
Kotochitose,M13w,M12w,M10w,34,32,28,9,-4,67.39009999999999,0,0
Iwanami,M9e,M13e,M12e,25,33,31,6,-2,39.3405,0,0
Mitsuruyama,J7e,M13w,M14e,49,34,35,11,1,103,0,0
Takamisugi,J1w,M14e,M14e,37,35,35,8,0,51.0072,0,0
Wakajishi,J2w,M14w,M15e,39,36,37,8,1,58.00020000000001,0,0
Banryuyama,J3e,M15e,M15w,40,37,38,8,1,67.0069,0,0
Arase,M7e,M15w,M16e,21,38,39,3,1,14.020399999999999,0,0
Daio,J4w,M16e,M17e,43,39,41,8,2,49.001999999999995,0,0
Kurosegawa,M14e,M16w,M17e,35,40,41,6,1,35.471199999999996,0,0
Oyutaka,J6e,M17e,M18w,46,41,44,8,3,58.002,0,0
Oyutaka,J6e,M17w,J1e,47,42,45,8,3,58.002,0,0
Aobajo,J6w,M18e,J1w,48,43,46,8,3,62.0001,0,0
Hachiya,J3w,J1e,M18e,41,44,43,7,-1,55.0001,0,0
Koboyama,J13e,J1w,J2e,61,45,47,11,2,78.0001,0,0
Hakuryuyama,J8e,J2e,J3e,51,46,49,8,3,66.0002,0,0
Kotowaka,J8w,J2w,J3w,52,47,50,8,3,61.00020000000001,0,0
Tamanofuji,M12w,J3e,J3w,32,48,50,3,2,23.8969,0,0
Hoo,M10w,J3w,J3w,28,49,50,2,1,20,0,0
Daihi,J11w,J4e,J4w,58,50,52,9,2,63.00020000000001,0,0
Kotonofuji,J9w,J4w,J4w,54,51,52,8,1,63,0,0
Hakuryu,J10e,J5e,J5e,55,52,53,8,1,59.0001,0,0
Saisu,J12w,J5w,J5w,60,53,54,9,1,67.0001,0,0
Tamakiyama,J5e,J6e,J5w,44,54,54,5,0,20.0001,0,0
Daigo,J11e,J6w,J6e,57,55,55,8,0,35,0,0
Shinko,J7w,J7e,J6w,50,56,56,6,0,33,0,0
Futatsuryu,J5w,J7w,J8e,45,57,59,4,2,18,0,0
Kotetsuyama,M11w,J8e,J8w,30,58,60,0,2,0,0,0
Kaiki,M12e,J8w,J9e,31,59,61,0,2,0,0,0
Matsuyama,J1e,J9e,J9w,36,60,62,1,2,9,0,0
Tochitsurugi,J12e,J9w,J9e,59,61,61,7,0,30,0,0
Yutakayama,J9e,J10e,J10e,53,62,63,5,1,30.0002,0,0
Takabayama,J10w,J10w,J13w,56,63,70,4,7,18,0,0
Fujinoiwa,J13w,J11e,J14w,62,64,72,5,8,15,0,0
