Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Kitanofuji,Y1e,Y1e,N/A,0,1,-6,9,-7,105.9826,5,9.0469
Kotozakura,O1e,O1e,N/A,1,2,-9,10,-11,125.79320000000001,4,7.9371
Kiyokuni,O1w,O1w,N/A,2,3,-8,10,-11,115.50240000000001,6,11.336500000000001
Daikirin,O2w,O2e,N/A,4,4,-6,10,-10,126.18560000000001,4,8.630600000000001
Hasegawa,S1e,S1e,N/A,5,5,-17,13,-22,153.9347,6,10.3224
Wajima,S1w,S1w,N/A,6,6,0,9,-6,105.4606,4,8.630600000000001
Mienoumi,S2w,S2e,N/A,7,7,5,8,-2,85.13159999999999,3,5.8547
Maenoyama,O2e,S2w,N/A,3,8,9,6,1,76.54610000000001,4,7.7714
Takanohana,M1w,K1e,N/A,12,9,2,10,-7,115.4791,5,11.2408
Fukunohana,K1w,K1w,N/A,10,10,8,8,-2,88.10830000000001,1,2.2896
Kaiketsu,M7w,M1e,N/A,24,11,6,12,-5,141.35590000000002,5,10.5473
Kongo,M5w,M1w,M4w,20,12,18,8,6,59.162200000000006,1,1.2755
Nishikinada,M1e,M2e,M6e,11,13,21,5,8,42.2575,1,1.5961
Nagahama,M11e,M2w,M6e,31,14,21,10,7,77.8815,0,0
Yoshioyama,M2e,M3e,M5e,13,15,19,6,4,56.09320000000001,2,3.5651
Asanobori,J2w,M3w,M6w,40,16,22,12,6,98.0082,0,0
Daiju,M3e,M4e,M4e,15,17,17,7,0,57.997899999999994,2,3.5651
Takamiyama,M3w,M4w,M6w,16,18,22,6,4,57.9796,1,1.5961
Fujizakura,M2w,M5e,M5w,14,19,20,6,1,59.1806,2,3.8857
Kurohimeyama,M4w,M5w,M5w,18,20,20,7,0,65.9568,1,2.2896
Daiyu,M5e,M6e,M6e,19,21,21,7,0,48.2557,0,0
Futagodake,M8e,M6w,M7e,25,22,23,8,1,57.658300000000004,0,0
Tokibayama,M6e,M7e,M7e,21,23,23,7,0,46.844800000000006,0,0
Ryuo,M8w,M7w,M7w,26,24,24,8,0,61.0176,0,0
Kitaseumi,M13e,M8e,M8e,35,25,25,10,0,87.8526,1,1.5961
Futatsuryu,M9e,M8w,M8e,27,26,25,8,-1,54.495099999999994,0,0
Tochiazuma,K1e,M9e,M8w,8,27,26,3,-1,35.9991,2,6.0796
Asahikuni,J1e,M9w,M9e,37,28,27,10,-1,88.0264,0,0
Tochiazuma,K1e,M10e,M9e,9,29,27,3,-2,35.9991,2,6.0796
Wakafutase,M4e,M10w,M9e,17,30,27,5,-3,31.329199999999997,0,0
Kotetsuyama,M12w,M11e,M9w,34,31,28,9,-3,78.41290000000001,0,0
Tochiisami,M11w,M11w,M10w,32,32,30,8,-2,60.2601,0,0
Haguroiwa,M9w,M12e,M10w,28,33,30,7,-3,50.6245,0,0
Kitanoumi,J3w,M12w,M11w,42,34,32,10,-2,77.00280000000001,0,0
Mutsuarashi,M6w,M13e,M11w,22,35,32,5,-3,35.1093,0,0
Oshio,J2e,M13w,M12e,39,36,33,9,-3,64.0044,0,0
Fujinokawa,J5w,M14e,M13w,46,37,36,10,-1,82.0017,0,0
Dairyugawa,J1w,M14w,M13w,38,38,36,8,-2,62.0052,0,0
Katsuhikari,M10e,M15e,M15e,29,39,39,5,0,35.260600000000004,0,0
Makimoto,J10e,M15w,M16e,55,40,41,11,1,100.0002,0,0
Aobajo,J4e,M16e,M16e,43,41,41,8,0,63,0,0
Shiratayama,M7e,M16w,M16e,23,42,41,3,-1,14.0089,0,0
Masuiyama,M13w,J1e,M16w,36,43,42,6,-1,47.1936,0,0
Wakanoumi,J9w,J1w,M17w,54,44,44,10,0,75.0001,0,0
Daisetsu,M12e,J2e,J1e,33,45,47,4,2,30.098399999999998,0,0
Hakuryo,J8w,J2w,J2w,52,46,50,8,4,56.000299999999996,0,0
Daimonji,J4w,J3e,J2w,44,47,50,6,3,43,0,0
Ryoga,J3e,J3w,J3e,41,48,51,5,3,32,0,0
Yoshinohana,J5e,J4e,J3e,45,49,51,6,2,27,0,0
Wakanami,M10w,J4w,J3w,30,50,52,2,2,13.0068,0,0
Tochifuji,J6e,J5e,J4e,47,51,53,6,2,46,0,0
Iwatora,J10w,J5w,J4w,56,52,54,8,2,60,0,0
Wakajishi,J6w,J6e,J4w,48,53,54,6,1,34,0,0
Asaarashi,J11e,J6w,J5e,57,54,55,8,1,67.0001,0,0
Byakuhoyama,J7e,J7e,J5e,49,55,55,6,0,39,0,0
Owashi,J11w,J7w,J5w,58,56,56,8,0,61,0,0
Taikan,J12w,J8e,J7e,61,57,59,8,2,34,0,0
Tochizakura,J9e,J8w,J7e,53,58,59,6,1,13,0,0
Atsuminada,J13w,J9e,J10e,63,59,65,7,6,3,0,0
Arashiyama,J12e,J9w,J12e,59,60,69,5,9,11,0,0
Arashiyama,J12e,J10e,J12w,60,61,70,5,9,11,0,0
Shiraneyama,J13e,J10w,N/A,62,62,76,4,14,11,0,0
Shurao,J7w,J11e,N/A,50,63,76,1,13,6,0,0
Ryuko,J8e,J11w,N/A,51,64,81,0,17,0,0,0
