Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Wajima,Y1e,Y1e,N/A,0,-2,-10,10,-8,112.47259999999999,4,6.4367
Kotozakura,Y1w,Y1w,M11e,1,-1,31,0,32,0,0,0
Kitanofuji,Y2e,Y2e,M11w,2,0,32,0,32,0,0,0
Kitanoumi,O1e,O1e,N/A,3,1,-19,13,-20,156.7814,6,10.3224
Daikirin,O2e,O1w,N/A,5,2,-5,10,-7,124.0365,4,8.9512
Takanohana,O1w,O2e,M8w,4,3,26,2,23,19.7286,1,1.5961
Kaiketsu,S1e,S1e,N/A,7,4,5,8,1,68.8029,3,7.3551
Takamiyama,S1w,S1w,N/A,8,5,6,8,1,82.3531,6,12.516300000000001
Daiju,O2w,S2e,M1w,6,6,12,6,6,64.1506,2,5.0655
Masuiyama,M4e,K1e,N/A,17,7,-1,12,-8,143.0893,7,14.112400000000001
Yutakayama,M3w,K1w,N/A,16,8,2,11,-6,127.23830000000002,7,16.6269
Kurohimeyama,K1e,K2e,N/A,9,9,3,9,-6,81.4434,3,5.8547
Asahikuni,M1w,K2w,N/A,12,10,6,9,-4,94.2239,2,6.0796
Arase,M6w,M1e,N/A,22,11,8,11,-3,146.3231,4,8.4649
Kongo,M6e,M1w,M5e,21,12,19,8,7,79.3146,2,3.1922
Haguroiwa,M7e,M2e,M6e,23,13,21,8,8,63.355,0,0
Ryuko,M3e,M2w,M4e,15,14,17,7,3,71.07789999999999,2,2.8716
Mienoumi,M1e,M3e,M6e,11,15,21,5,6,37.1564,2,4.5792
Fukunohana,M7w,M3w,M6w,24,16,22,8,6,66.4844,0,0
Fujizakura,M8e,M4e,M7e,25,17,23,8,6,64.57969999999999,0,0
Wakajishi,M2e,M4w,M7e,13,18,23,5,5,38.8615,0,0
Ryuo,M8w,M5e,M7w,26,19,24,8,5,70.78089999999999,1,3.79
Wakanoumi,M4w,M5w,M7w,18,20,24,6,4,49.8064,1,1.2755
Hasegawa,K1w,M6e,M7w,10,21,24,4,3,39.744800000000005,1,2.2896
Wakamisugi,M11e,M6w,M8e,31,22,25,9,3,65.65960000000001,0,0
Yoshioyama,M9e,M7e,M8e,27,23,25,8,2,61.6042,1,1.2755
Futagodake,M5e,M7w,M8e,19,24,25,6,1,49.7748,0,0
Yoshinotani,M12w,M8e,M9w,34,25,28,9,3,74.317,0,0
Kitaseumi,M10w,M8w,M9w,30,26,28,8,2,65.27590000000001,0,0
Tochiazuma,M2w,M9e,M9w,14,27,28,4,1,35.2208,1,1.2755
Onishiki,M11w,M9w,M10w,32,28,30,8,2,60.366499999999995,0,0
Mutsuarashi,M10e,M10e,M11e,29,29,31,7,2,52.523900000000005,0,0
Tokibayama,J7w,M10w,M11w,50,30,32,12,2,97.002,0,0
Tenryu,M9w,M11e,M12w,28,31,34,6,3,43.4762,0,0
Kotonofuji,J4e,M11w,M13w,42,32,36,9,4,70.06590000000001,0,0
Shiratayama,J4w,M12e,M14e,43,33,37,9,4,62.0007,0,0
Nishinishiki,J6e,M12w,M16e,47,34,41,9,7,75.0003,0,0
Washuyama,M5w,M13e,M16w,20,35,42,2,7,12.0802,0,0
Owashi,J6w,M13w,M18w,48,36,46,8,10,54.0001,0,0
Futatsuryu,J1e,M14e,M18w,36,37,46,5,9,33.0008,0,0
Kawasaki,J2w,M14w,M18e,39,38,45,6,7,45.0004,0,0
Kaneshiro,J3e,M15e,M16w,40,39,42,7,3,54.000400000000006,0,0
Aobajo,J7e,J1e,J1e,49,40,47,8,7,69.0003,0,0
Kotetsuyama,J9e,J1w,J1e,53,41,47,9,6,67,0,0
Oshio,J1w,J2e,M15e,37,42,39,7,-3,42.0007,0,0
Daio,J5e,J2w,M18w,44,43,46,7,3,54.0001,0,0
Daio,J5e,J3e,J1e,45,44,47,7,3,54.0001,0,0
Wakafutase,J3w,J3w,J1e,41,45,47,6,2,45,0,0
Asanobori,M12e,J4e,J1e,33,46,47,4,1,27.0651,0,0
Teruzakura,J8e,J4w,J2e,51,47,49,8,2,59,0,0
Tamakiyama,M13e,J5e,J2e,35,48,49,4,1,30.430699999999998,0,0
Chiyozakura,J8w,J5w,J2w,52,49,50,8,1,73.0003,0,0
Kirinji,J10w,J6e,J2w,56,50,50,9,0,69,0,0
Tamanofuji,J11e,J6w,J3e,57,51,51,9,0,71,0,0
Tochifuji,J11w,J7e,J3w,58,52,52,9,0,69.0004,0,0
Kozan,J10e,J7w,J4e,55,53,53,8,0,53,0,0
Dairyugawa,J2e,J8e,J3w,38,54,52,4,-2,18.0001,0,0
Aobayama,J12w,J8w,J4w,60,55,54,9,-1,82,0,0
Kenryu,J5w,J9e,J5w,46,56,56,5,0,33.0001,0,0
Kasuganada,J13w,J9w,J9w,62,57,64,7,7,29,0,0
Katsunishiki,J13e,J10e,N/A,61,58,75,4,17,21,0,0
Hakuryo,J12e,J10w,N/A,59,59,81,2,22,4,0,0
Shurao,J9w,J11e,N/A,54,60,84,0,24,0,0,0
