Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Kashiwado,Y1w,Y1e,N/A,1,-1,-5,9,-4,94.071,4,6.4367
Sadanoyama,Y1e,Y1w,M6w,0,0,22,2,22,23.663800000000002,2,2.8716
Taiho,Y2e,Y2e,M11w,2,1,32,0,31,0,0,0
Tamanoshima,O1e,O1e,N/A,3,2,-15,12,-17,129.98329999999999,5,11.2408
Yutakayama,O2w,O1w,N/A,6,3,-12,12,-15,126.2041,5,11.2408
Kotozakura,O2e,O2e,N/A,5,4,-5,10,-9,108.94429999999998,4,9.9653
Kitanofuji,O1w,O2w,N/A,4,5,-2,9,-7,87.71860000000001,2,2.8716
Kirinji,K1e,S1e,N/A,9,6,-9,12,-15,151.4606,7,15.82
Kiyokuni,S1e,S1w,N/A,7,7,-3,10,-10,102.7622,4,9.9653
Wakanami,M8e,K1e,N/A,25,8,3,13,-5,121.34129999999999,2,2.8716
Futagodake,K1w,K1w,N/A,10,9,8,8,-1,92.9524,3,5.4818
Kainoyama,M1e,K2e,N/A,11,10,9,8,-1,103.95550000000001,3,5.1612
Maenoyama,S1w,M1e,N/A,8,11,10,7,-1,96.41210000000001,3,5.8547
Tochiazuma,M7e,M1w,M2e,23,12,13,10,1,95.1036,0,0
Ryuko,M9w,M2e,M2w,28,13,14,11,1,97.32249999999999,0,0
Hasegawa,M4w,M2w,M3w,18,14,16,8,2,70.6387,2,7.58
Misogidori,M10w,M3e,M5w,30,15,20,10,5,103.0844,0,0
Hanahikari,M8w,M3w,M5w,26,16,20,9,4,57.05909999999999,0,0
Myobudani,M7w,M4e,M6w,24,17,22,8,5,70.9532,0,0
Wakatenryu,M9e,M4w,M8e,27,18,25,8,7,60.301199999999994,0,0
Fujinokawa,M3e,M5e,M8e,15,19,25,5,6,30.0489,0,0
Mutsuarashi,M3w,M5w,M8w,16,20,26,5,6,40.454699999999995,2,7.58
Aonosato,M6e,M6e,M7e,21,21,23,7,2,56.24749999999999,0,0
Fukunohana,M2e,M6w,M9e,13,22,27,4,5,28.878700000000002,1,1.5961
Takamiyama,M4e,M7e,M9e,17,23,27,5,4,24.6225,1,3.79
Daiyu,M6w,M7w,M9w,22,24,28,6,4,46.21439999999999,0,0
Kotetsuyama,M2w,M8e,M9w,14,25,28,4,3,23.043599999999998,0,0
Toda,M11e,M8w,M10e,31,26,29,8,3,65.047,0,0
Fujinishiki,M5w,M9e,M10w,20,27,30,5,3,36.0747,0,0
Wakafutase,M1w,M9w,M10w,12,28,30,3,2,19.6841,0,0
Tochioyama,J2w,M10e,M11e,37,29,31,9,2,80.0002,0,0
Wakanaruto,J3w,M10w,M12e,39,30,33,9,3,74.03979999999999,0,0
Kitanohana,J1w,M11e,M12e,35,31,33,8,2,59.0008,0,0
Tokibayama,M5e,M11w,M12e,19,32,33,4,1,30.102099999999997,0,0
Wakanokuni,J2e,M12e,M12w,36,33,34,8,1,67.0335,0,0
Daimonji,J4w,M12w,M13e,41,34,35,9,1,69.0002,0,0
Wakamiyama,J5w,M13e,M14e,43,35,37,9,2,81,0,0
Yoshinohana,M11w,M13w,M14w,32,36,38,6,2,42.0798,0,0
Asaoka,M12e,M14e,M15e,33,37,39,6,2,36.250099999999996,0,0
Tochifuji,J10w,M14w,M15w,54,38,40,11,2,74,0,0
Shiratayama,J7e,M15e,M15w,46,39,40,9,1,72.0002,0,0
Kurowashi,J3e,M15w,M15w,38,40,40,7,0,46.0064,0,0
Tochiisami,J1e,J1e,M17w,34,41,44,5,3,30.0007,0,0
Wakayoshiba,J5e,J1w,M17w,42,42,44,7,2,61.0001,0,0
Asasegawa,J11w,J2e,M18w,56,43,46,10,3,76.0001,0,0
Asanobori,J8e,J2w,M18w,48,44,46,8,2,63,0,0
Dairyugawa,J6e,J3e,M18w,44,45,46,7,1,49.0004,0,0
Oiteyama,J4e,J3w,M18w,40,46,46,6,0,39.0005,0,0
Kiminishiki,J6w,J4e,J1e,45,47,47,7,0,45.00020000000001,0,0
Wakachichibu,J9e,J4w,J1w,50,48,48,8,0,58.00020000000001,0,0
Tensuiyama,J7w,J5e,J2e,47,49,49,7,0,61,0,0
Wakachichibu,J9e,J5w,J2e,51,50,49,8,-1,58.00020000000001,0,0
Hirokawa,M10e,J6e,J3e,29,51,51,2,0,20.095299999999998,0,0
Maedahana,J12w,J6w,J3w,58,52,52,9,0,46.0001,0,0
Hanada,J12e,J7e,J5e,57,53,55,8,2,52,0,0
Oiyama,J8w,J7w,J5e,49,54,55,6,1,39.00020000000001,0,0
Daisetsu,J10e,J8e,J5e,53,55,55,7,0,39.0001,0,0
Ogiyama,J9w,J8w,J10w,52,56,66,4,10,18.0002,0,0
Ryushoyama,J11e,J9e,N/A,55,57,77,2,20,15.0001,0,0
Asaarashi,J13w,J9w,N/A,60,58,78,3,20,3,0,0
Kairyuyama,J13e,J10e,N/A,59,59,89,0,30,0,0,0
