Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Akebono,Y1e,Y1e,N/A,0,0,0,-30,15,-30,163.8674,8,13.5146
Takanohana,O1e,O1e,N/A,1,1,1,-21,13,-22,122.1697,3,7.6757
Wakanohana,S1e,O1w,N/A,3,3,2,-19,13,-21,102.2524,2,3.8857
Konishiki,O1w,O2e,N/A,2,2,3,-4,9,-7,69.73589999999999,2,2.8716
Takanonami,S2e,S1e,N/A,5,5,4,-1,9,-5,59.968599999999995,1,2.2896
Musashimaru,S1w,S1w,M2e,4,4,5,2,8,-3,73.2551,2,2.8716
Kotonishiki,M1w,K1e,N/A,9,9,6,-9,12,-15,137.8636,6,10.322400000000002
Takatoriki,K1e,K1w,M3e,6,6,7,4,8,-3,59.43730000000001,1,2.2896
Kotonowaka,M2w,M1e,M5w,11,11,8,9,8,1,66.29369999999999,3,4.1471
Wakashoyo,K1w,M1w,M5w,7,7,9,9,7,0,49.732699999999994,1,1.5961
Kotofuji,M9w,M2e,M6w,25,25,10,11,11,1,101.70720000000001,4,5.7432
Mitoizumi,M5w,M2w,M6w,17,17,11,11,9,0,81.14009999999999,3,4.4677
Akinoshima,M10e,M3e,M11e,26,26,12,20,9,8,88.9356,1,3.79
Misugisato,M2e,M3w,M11e,10,10,13,20,5,7,34.1817,0,0
Tochinowaka,M13w,M4e,M12w,33,33,14,23,10,9,107.839,1,2.2896
Kotobeppu,M12e,M4w,M13e,30,30,15,24,9,9,75.13039999999998,1,1.2755
Tokitsunada,M4e,M5e,M13e,14,14,16,24,5,8,39.118100000000005,0,0
Kitakachidoki,M4w,M5w,M13w,15,15,17,25,5,8,29.3339,0,0
Kenko,M13e,M6e,M14e,32,32,18,26,9,8,66.41109999999999,0,0
Terao,M11e,M6w,M14e,28,28,19,26,8,7,58.4864,0,0
Takamisugi,M7e,M7e,M12e,20,20,20,22,7,2,53.0672,0,0
Oginohana,M3e,M7w,M14e,12,12,21,26,4,5,35.227000000000004,1,1.2755
Daishoho,M5e,M8e,M14e,16,16,22,26,5,4,34.2105,0,0
Kirishima,M1e,M8w,M14e,8,8,23,26,3,3,23.059199999999997,1,1.2755
Toyonoumi,M9e,M9e,M14e,24,24,24,26,7,2,42.964,0,0
Higonoumi,M11w,M9w,M14w,29,29,25,27,8,2,61.2175,0,0
Kyokudozan,M3w,M10e,M14w,13,13,26,27,4,1,21.0547,0,0
Daizen,M14e,M10w,M15e,34,34,27,28,9,1,72.6405,0,0
Daishoyama,M6e,M11e,M15e,18,18,28,28,5,0,26.8473,0,0
Kasugafuji,M14w,M11w,M15w,35,35,29,29,9,0,81.94999999999999,0,0
Kiraiho,M12w,M12e,M15w,31,31,30,29,8,-1,72.7751,0,0
Minatofuji,M15e,M12w,M16e,36,36,31,30,9,-1,71.9352,0,0
Kushimaumi,M7w,M13e,M16w,21,21,32,31,5,-1,38.9546,1,1.2755
Tatsuhikari,J6e,M13w,M17e,50,50,33,32,12,-1,108,0,0
Tomonohana,M16e,M14e,M17e,38,38,34,32,9,-2,72.6805,0,0
Tomoefuji,M8e,M14w,M17e,22,22,35,32,5,-3,37.573699999999995,0,0
Kotoinazuma,M8w,M15e,M17w,23,23,36,33,5,-3,32.295899999999996,0,0
Mainoumi,M6w,M15w,M17w,19,19,37,33,4,-4,22.5356,0,0
Musoyama,J5w,M16e,J1w,49,49,38,35,11,-3,103,0,0
Tamakairiki,J1w,M16w,J3w,41,41,39,39,8,0,62.0002,0,0
Kaio,J6w,M17e,J4w,51,51,40,41,10,1,83,0,0
Enazakura,J2w,M17w,J4w,43,43,41,41,8,0,59,0,0
Oginishiki,M10w,J1e,J4w,27,27,42,41,4,-1,28.5761,0,0
Naminohana,J5e,J1w,J5e,48,48,43,42,9,-1,68,0,0
Tochitenko,J8e,J2e,J6e,54,54,44,44,10,0,81,0,0
Asahisato,J4e,J2w,J6e,46,46,45,44,8,-1,62,0,0
Hamanoshima,J2e,J3e,J6e,42,42,46,44,7,-2,54,0,0
Kirinishiki,J8w,J3w,J6w,55,55,47,45,10,-2,76,0,0
Kotogaume,J7e,J4e,J7e,52,52,48,46,9,-2,77,0,0
Wakanoyama,J1e,J4w,J7e,40,40,49,46,6,-3,43,0,0
Kyokugozan,J3w,J5e,J7w,45,45,50,47,7,-3,59,0,0
Aogiyama,M15w,J5w,J7w,37,37,51,47,5,-4,32.634,0,0
