Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Asashoryu,Y1e,Y1e,M14w,0,1,0,27,1,27,6.7177,1,1.2755
Hakuho,O3w,O1e,N/A,5,6,1,-24,15,-25,181.2087,6,10.3224
Chiyotaikai,O2e,O1w,N/A,3,4,2,-6,10,-8,92.1619,3,4.8406
Kaio,O2w,O2e,N/A,4,5,3,-1,9,-4,79.91279999999999,2,2.551
Kotooshu,O1w,O2w,M1w,2,3,4,1,8,-3,70.6735,4,7.1302
Tochiazuma,O1e,O3e,M13e,1,2,5,24,2,19,18.9418,1,1.2755
Miyabiyama,S1w,S1e,N/A,7,8,6,-18,14,-24,170.02370000000002,6,12.030000000000001
Kotomitsuki,S1e,S1w,M3w,6,7,7,5,8,-2,83.5102,4,7.1302
Asasekiryu,M2e,K1e,M2w,12,13,8,3,10,-5,100.8011,6,12.030000000000001
Kotoshogiku,M3e,K1w,M5w,14,15,9,9,9,0,88.50359999999999,2,3.5651
Kisenosato,M1e,K2e,M5w,10,11,10,9,8,-1,76.5553,3,5.8547
Kyokushuzan,M5e,M1e,M7w,18,19,11,13,9,2,90.3179,2,3.8857
Hakurozan,M8w,M1w,M9e,25,26,12,16,10,4,81.49380000000001,0,0
Futeno,M7e,M2e,M9w,22,23,13,17,9,4,71.787,0,0
Baruto,M11w,M2w,M10e,31,32,14,18,11,4,103.56579999999998,0,0
Roho,M5w,M3e,M10e,19,20,15,18,8,3,62.532599999999995,1,1.5961
Kakizoe,M1w,M3w,M10e,11,12,16,18,6,2,48.11359999999999,3,5.8547
Kyokutenho,K1e,M4e,M10w,8,9,17,19,5,2,61.44540000000001,2,2.8716
Kokkai,M6w,M4w,M11e,21,22,18,20,8,2,62.5715,1,1.5961
Wakanosato,M2w,M5e,M11e,13,14,19,20,6,1,47.35360000000001,3,7.3551
Dejima,M7w,M5w,M12e,23,24,20,22,8,2,70.9611,0,0
Ama,K1w,M6e,M13e,9,10,21,24,4,3,25.8812,1,2.2896
Toyozakura,J3w,M6w,M14e,47,48,22,26,13,4,113.0005,0,0
Hokutoriki,M13w,M7e,M14e,35,36,23,26,10,3,72.39600000000002,0,0
Aminishiki,M3w,M7w,M14e,15,16,24,26,5,2,44.1978,1,3.79
Tamanoshima,M6e,M8e,M14w,20,21,25,27,6,2,54.793099999999995,1,1.2755
Tokitenku,M4e,M8w,M14w,16,17,26,27,5,1,39.6469,3,5.1612
Iwakiyama,M9e,M9e,M15w,26,27,27,29,7,2,61.7164,0,0
Takamisakari,M12e,M9w,J1e,32,33,28,31,8,3,66.268,0,0
Kasugao,M8e,M10e,J1e,24,25,29,31,6,2,40.3213,0,0
Tosanoumi,M12w,M10w,J1w,33,34,30,32,8,2,64.0555,0,0
Yoshikaze,M14w,M11e,J1w,37,38,31,32,9,1,63.0071,0,0
Toyonoshima,M13e,M11w,J2e,34,35,32,33,8,1,71.1657,0,0
Tochinonada,M9w,M12e,J2w,27,28,33,34,6,1,47.0081,0,0
Tamakasuga,M10e,M12w,J3e,28,29,34,35,6,1,47.060700000000004,0,0
Homasho,M11e,M13e,J4e,30,31,35,37,6,2,51.043499999999995,0,0
Jumonji,M16w,M13w,J5w,41,42,36,40,8,4,61.0204,0,0
Tochinohana,M10w,M14e,J5w,29,30,37,40,5,3,40.1195,0,0
Takekaze,M4w,M14w,J5w,17,18,38,40,2,2,15.0545,0,0
Buyuzan,M15e,M15e,J6e,38,39,39,41,7,2,46.00429999999999,0,0
Daimanazuru,J1w,M15w,J6w,43,44,40,42,8,2,69,0,0
Kitazakura,M15w,M16e,J6w,39,40,41,42,7,1,58.072300000000006,0,0
Ryuho,J5w,J1e,J8w,51,52,42,46,9,4,64,0,0
Katayama,M14e,J1w,J9e,36,37,43,47,5,4,39.0375,0,0
Hochiyama,J11w,J2e,J10w,63,64,44,50,11,6,100,0,0
Tochisakae,J7w,J2w,J10w,55,56,45,50,9,5,77,0,0
Kasuganishiki,J2e,J3e,J9e,44,45,46,47,7,1,51.000299999999996,0,0
Asofuji,J3e,J3w,J10e,46,47,47,49,7,2,55,0,0
Ushiomaru,J6e,J4e,J11e,52,53,48,51,8,3,57,0,0
Satoyama,J4e,J4w,J11e,48,49,49,51,7,2,50,0,0
Kakuryu,J8w,J5e,J11w,57,58,50,52,9,2,73,0,0
Shimotori,J4w,J5w,J11w,49,50,51,52,7,1,62,0,0
Oga,J13e,J6e,J12e,66,67,52,53,11,1,86,0,0
Mokonami,J1e,J6w,J12e,42,43,53,53,5,0,38,0,0
Kobo,J9w,J7e,J12w,59,60,54,54,9,0,71,0,0
Wakatoba,J10e,J7w,J13e,60,61,55,55,9,0,73,0,0
Otsukasa,J5e,J8e,J14e,50,51,56,57,6,1,53,0,0
Kaiho,J7e,J8w,J14e,54,55,57,57,7,0,51,0,0
Dairaido,J6w,J9e,N/A,53,54,58,60,6,2,45,0,0
Kyokunankai,J2w,J9w,N/A,45,46,59,60,4,1,24.0001,0,0
Dewaotori,J12e,J10e,N/A,64,65,60,63,8,3,72,0,0
Tokitsuumi,M16e,J10w,N/A,40,41,61,63,2,2,13.002099999999999,0,0
Hokutoiwa,J10w,J11e,N/A,61,62,62,64,7,2,52,0,0
Tamarikido,J11e,J11w,N/A,62,63,63,65,7,2,59,0,0
Shunketsu,J9e,J12e,N/A,58,59,64,65,6,1,52,0,0
Masatsukasa,J14e,J12w,N/A,68,69,65,67,8,2,67,0,0
Takanowaka,J8e,J13e,N/A,56,57,66,67,5,1,50,0,0
Harunoyama,J14w,J13w,N/A,69,70,67,68,8,1,74,0,0
Senshuyama,J12w,J14e,N/A,65,66,68,72,6,4,45,0,0
Sumanofuji,J13w,J14w,N/A,67,68,69,74,6,5,51,0,0
