Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Chiyonofuji,Y1e,Y1e,N/A,0,1,-26,14,-27,153.52050000000003,8,15.7085
Hokutoumi,Y1w,Y1w,N/A,1,2,-13,11,-15,118.0401,7,14.433
Onokuni,Y2e,Y2e,N/A,2,3,0,8,-3,75.0264,3,5.1612
Konishiki,O1e,O1e,N/A,3,4,-7,10,-11,125.24239999999999,6,16.5312
Hokutenyu,O2w,O1w,N/A,5,5,-5,10,-10,108.4872,5,10.5473
Asahifuji,O1w,O2e,N/A,4,6,-2,9,-8,109.18180000000001,6,9.6289
Kirishima,K1e,S1e,N/A,9,7,-5,11,-12,144.3201,7,16.6269
Kotogaume,S1w,S1w,N/A,7,8,5,8,-3,82.54910000000001,4,6.7573
Tochinowaka,M4e,K1e,N/A,17,9,7,10,-2,142.7497,5,11.2408
Mitoizumi,S1e,K1w,N/A,6,10,8,7,-2,70.0328,3,6.6616
Terao,S2e,M1e,N/A,8,11,10,7,-1,85.3499,2,6.0796
Takanofuji,M5e,M1w,M2e,19,12,13,9,1,70.6246,0,0
Ozutsu,M1w,M2e,M4w,12,13,18,6,5,59.9415,3,5.1612
Kotonishiki,M6e,M2w,M5e,21,14,19,8,5,69.41649999999998,0,0
Akinoshima,M6w,M3e,M5w,22,15,20,8,5,63.70739999999999,1,1.5961
Hananokuni,M7e,M3w,M6e,23,16,21,8,5,66.6433,0,0
Jingaku,M9w,M4e,M6w,28,17,22,9,5,78.0078,0,0
Daijuyama,M7w,M4w,M6w,24,18,22,8,4,66.712,0,0
Kyokudozan,M8e,M5e,M7e,25,19,23,8,4,56.8837,0,0
Ryukozan,M10w,M5w,M7w,30,20,24,9,4,76.8886,0,0
Kotofuji,M8w,M6e,M7w,26,21,24,8,3,62.4482,0,0
Ryogoku,K1w,M6w,M7w,10,22,24,4,2,34.2101,1,1.5961
Oginohana,M11w,M7e,M8w,32,23,26,9,3,89.8904,0,0
Kotoinazuma,M3w,M7w,M8w,16,24,26,5,2,53.560700000000004,2,2.8716
Enazakura,M5w,M8e,M8w,20,25,26,6,1,53.5516,0,0
Misugisato,M10e,M8w,M9e,29,26,27,8,1,67.5033,0,0
Tochitsukasa,M2e,M9e,M9e,13,27,27,4,0,50.6208,2,6.0796
Wakasegawa,M4w,M9w,M9w,18,28,28,5,0,34.7018,0,0
Sakahoko,M2w,M10e,M9w,14,29,28,4,-1,24.738099999999996,0,0
Takamisugi,M12w,M10w,M10e,35,30,29,9,-1,72.71,0,0
Itai,M3e,M11e,M10e,15,31,29,4,-2,24.7997,0,0
Kasugafuji,M1e,M11w,M10e,11,32,29,3,-3,17.0545,1,1.2755
Tagaryu,M12e,M12e,M11e,33,33,31,8,-2,71.7099,0,0
Tagaryu,M12e,M12w,M11w,34,34,32,8,-2,71.7099,0,0
Kitakachidoki,J1w,M13e,M10w,40,35,30,10,-5,93,0,0
Kirinishiki,M13e,M13w,M10w,36,36,30,9,-6,79.10280000000002,0,0
Takanohama,M11e,M14e,M12e,31,37,33,7,-4,51.64769999999999,0,0
Kushimaumi,M9e,M14w,M12e,27,38,33,6,-5,39.486999999999995,0,0
Asahisato,J1e,M15e,M14e,39,39,37,8,-2,69,0,0
Masurao,J7w,M15w,M12w,52,40,34,12,-6,105,0,0
Kyokugozan,J4w,M16e,M13w,46,41,36,10,-5,93,0,0
Sasshunada,J2w,M16w,M13w,42,42,36,9,-6,71,0,0
Owakamatsu,J3e,J1e,M16e,43,43,41,8,-2,63,0,0
Takatoriki,J8w,J1w,M16e,55,44,41,11,-3,79,0,0
Takahanada,J6w,J2e,M17w,50,45,44,9,-1,67,0,0
Kinoarashi,M13w,J2w,J1e,37,46,47,5,1,32.0813,0,0
Tamaryu,J9e,J3e,J2w,56,47,50,9,3,81,0,0
Hananofuji,J3w,J3w,J2w,44,48,50,6,2,39,0,0
Dairyu,J4e,J4e,J3e,45,49,51,6,2,38,0,0
Kototsubaki,J5e,J4w,J4e,47,50,53,6,3,45,0,0
Nishinoryu,J13e,J5e,J4w,64,51,54,10,3,79,0,0
Daitetsu,J11w,J5w,J5e,61,52,55,9,3,71,0,0
Takanomine,J9w,J6e,J5e,57,53,55,8,2,62,0,0
Ishinriki,J6e,J6w,J5e,49,54,55,6,1,49,0,0
Saganobori,J2e,J7e,J5e,41,55,55,4,0,27,0,0
Fujinoshin,J10e,J7w,J5w,58,56,56,8,0,54,0,0
Koboyama,M14e,J8e,J5w,38,57,56,3,-1,22.498299999999997,0,0
Hoshiiwato,J5w,J8w,J6w,48,58,58,5,0,33,0,0
Tamakairiki,J13w,J9e,J9e,65,59,63,8,4,67,0,0
Morinosato,J10w,J9w,J10e,59,60,65,6,5,33,0,0
Maenoshin,J7e,J10e,J10e,51,61,65,4,4,26,0,0
Komafudo,J11e,J10w,J8w,60,62,62,7,0,36,0,0
Onohana,J12e,J11e,J9w,62,63,64,7,1,53,0,0
Ryujuyama,J8e,J11w,J13e,53,64,71,3,7,19,0,0
Ryujuyama,J8e,J12e,J13w,54,65,72,3,7,19,0,0
Toryu,J12w,J12w,N/A,63,66,77,4,11,30,0,0
