Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Kitanofuji,Y1e,Y1e,N/A,0,2,2,7,0,60.44429999999999,2,2.8716
Kotozakura,O2w,O1e,N/A,4,3,-6,10,-9,108.8471,4,8.630600000000001
Kiyokuni,O1w,O1w,N/A,2,4,-4,9,-8,96.28029999999998,4,5.7432
Maenoyama,O2e,O2e,M6e,3,5,21,3,16,29.1055,2,3.5651
Daikirin,O1e,O2w,M11e,1,6,31,0,25,0,0,0
Hasegawa,S2e,S1e,N/A,7,7,-3,10,-10,104.97559999999999,3,6.6616
Mienoumi,S1e,S1w,N/A,5,8,3,8,-5,96.4906,5,11.2408
Wajima,K1e,K1e,N/A,8,9,-2,10,-11,133.7159,6,12.8369
Tochiazuma,M5w,K1w,N/A,20,10,6,11,-4,106.6519,3,5.1612
Fukunohana,M3w,M1e,N/A,16,11,6,10,-5,102.63289999999999,3,7.3551
Nishikinada,M2e,M1w,M1e,13,12,11,8,-1,87.55089999999998,6,12.8369
Takanohana,S1w,M2e,M1w,6,13,12,6,-1,70.84949999999999,1,1.2755
Fujizakura,M1e,M2w,M2e,11,14,13,7,-1,84.78540000000001,4,5.7432
Daiju,M1w,M3e,M2w,12,15,14,7,-1,73.94930000000001,3,4.8406
Yoshioyama,M8w,M3w,M3w,26,16,16,10,0,88.82109999999999,2,2.8716
Takamiyama,K2w,M4e,M3w,10,17,16,6,-1,70.46409999999999,3,7.6757
Wakafutase,M10e,M4w,M5e,29,18,19,10,1,75.6906,0,0
Kurohimeyama,K1w,M5e,M5e,9,19,19,5,0,67.6614,3,4.4677
Daiyu,M6w,M5w,M5w,22,20,20,8,0,68.9838,0,0
Mutsuarashi,M2w,M6e,M5w,14,21,20,6,-1,61.138600000000004,4,5.7432
Kongo,M7e,M6w,M6e,23,22,21,8,-1,83.5522,1,1.2755
Kaiketsu,M5e,M7e,M6e,19,23,21,7,-2,78.3623,2,3.1922
Tokibayama,M9e,M7w,M6e,27,24,21,9,-3,65.2983,0,0
Shiratayama,M9w,M8e,M6w,28,25,22,9,-3,75.4542,0,0
Futagodake,M4e,M8w,M7e,17,26,23,6,-3,64.52779999999998,2,2.8716
Futatsuryu,J1e,M9e,M8e,35,27,25,10,-2,85.00829999999999,0,0
Ryuo,M3e,M9w,M8e,15,28,25,5,-3,48.171299999999995,2,3.5651
Haguroiwa,M8e,M10e,M9e,25,29,27,7,-2,49.19239999999999,0,0
Katsuhikari,J2e,M10w,M11e,37,30,31,9,1,67.0153,0,0
Wakanami,M6e,M11e,M11e,21,31,31,5,0,41.560199999999995,0,0
Masuiyama,J8w,M11w,M11w,50,32,32,12,0,103.001,0,0
Nagahama,J2w,M12e,M11w,38,33,32,9,-1,80.0316,0,0
Daisetsu,J5e,M12w,M12e,43,34,33,10,-1,90.001,0,0
Kitaseumi,J1w,M13e,M12w,36,35,34,8,-1,65.0389,0,0
Kotetsuyama,J3w,M13w,M12w,40,36,34,9,-2,60.007600000000004,0,0
Tochiisami,M7w,M14e,M12w,24,37,34,5,-3,39.9214,0,0
Dairyugawa,M10w,M14w,M13w,30,38,36,6,-2,42.4814,0,0
Oshio,M11w,M15e,M14w,32,39,38,6,-1,43.292500000000004,0,0
Ryoga,J6w,M15w,M17w,46,40,44,8,4,72.0008,0,0
Kitanoumi,M12w,M16e,M17w,34,41,44,5,3,28.0031,0,0
Asanobori,J13e,M16w,M18e,59,42,45,11,3,86.0001,0,0
Yoshinohana,J3e,M17e,M18e,39,43,45,6,2,38.0001,0,0
Aobajo,J10w,J1e,J1w,54,44,48,9,4,51.0002,0,0
Wakajishi,J4w,J1w,J1w,42,45,48,6,3,42.002900000000004,0,0
Asahikuni,M4w,J2e,J1w,18,46,48,0,2,0,0,0
Fujinokawa,J11e,J2w,J4e,55,47,53,8,6,55,0,0
Wakanoumi,J6e,J3e,J3e,45,48,51,6,3,46.000699999999995,0,0
Tochioyama,M11e,J3w,J4e,31,49,53,2,4,13.095899999999999,0,0
Hakuryo,J7e,J4e,J2e,47,50,49,7,-1,57.001000000000005,0,0
Tochizakura,J7w,J4w,J2w,48,51,50,7,-1,45.00020000000001,0,0
Tochifuji,J11w,J5e,J4w,56,52,54,8,2,60.0003,0,0
Daimonji,J13w,J5w,J4w,60,53,54,9,1,59.0001,0,0
Makimoto,J5w,J6e,J4w,44,54,54,5,0,37.0004,0,0
Byakuhoyama,J12e,J6w,J5e,57,55,55,8,0,47,0,0
Iwatora,J8e,J7e,J5e,49,56,55,6,-1,45.0001,0,0
Owashi,J4e,J7w,J5e,41,57,55,4,-2,19.0029,0,0
Asaarashi,J9e,J8e,J6e,51,58,57,6,-1,42.0001,0,0
Arashiyama,J9w,J8w,J6w,52,59,58,6,-1,27,0,0
Taikan,J10e,J9e,J7e,53,60,59,6,-1,42.0001,0,0
Ryuko,M12e,J9w,J9e,33,61,63,0,2,0,0,0
Tamakiyama,J12w,J10e,J13w,58,62,72,4,10,22,0,0
