Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Hakuho,Y1e,Y1e,N/A,0,-1,-26,14,-25,160.99689999999998,6,11.336500000000001
Asashoryu,Y1w,Y1w,M11e,1,0,31,0,31,0,0,0
Ama,S1e,O1e,N/A,7,1,-15,13,-16,149.05169999999998,5,12.2549
Kotomitsuki,O1e,O1w,N/A,2,2,-4,9,-6,73.1562,3,4.1471
Kotomitsuki,O1e,O2e,N/A,3,3,-3,9,-6,73.1562,3,4.1471
Chiyotaikai,O2e,O2w,N/A,5,4,3,8,-1,72.1954,2,3.5651
Kotooshu,O2w,O3e,N/A,6,5,4,8,-1,61.6188,2,3.5651
Kaio,O1w,O3w,M10w,4,6,30,1,24,7.0446,1,1.2755
Baruto,S1w,S1e,N/A,8,7,2,9,-5,93.35569999999998,4,7.1302
Kisenosato,M4e,S1w,N/A,17,8,3,11,-5,127.59379999999999,5,10.061
Toyonoshima,M1e,K1e,N/A,11,9,5,9,-4,87.36070000000001,6,11.709400000000002
Aminishiki,K1w,K1w,N/A,10,10,8,8,-2,98.209,4,9.6447
Kotoshogiku,M3e,M1e,N/A,15,11,9,9,-2,92.7591,2,3.8857
Kyokutenho,M6w,M1w,M1w,22,12,12,10,0,92.5257,1,1.2755
Miyabiyama,M7e,M2e,M2e,23,13,13,10,0,83.316,0,0
Yoshikaze,M12e,M2w,M5e,33,14,19,11,5,81.5122,0,0
Takekaze,M8e,M3e,M5e,25,15,19,9,4,79.78760000000001,0,0
Goeido,K1e,M3w,M5e,9,16,19,5,3,51.3162,1,1.5961
Wakanosato,M2w,M4e,M5w,14,17,20,6,3,56.40650000000001,5,9.419800000000002
Futeno,M1w,M4w,M6w,12,18,22,5,4,43.797200000000004,1,1.2755
Kokkai,M11e,M5e,M8e,31,19,25,9,6,75.4394,0,0
Hokutoriki,M3w,M5w,M8w,16,20,26,5,6,45.06400000000001,2,2.8716
Dejima,M5w,M6e,M8w,20,21,26,6,5,38.4744,0,0
Takamisakari,M14e,M6w,M9e,37,22,27,10,5,83.18650000000001,0,0
Bushuyama,M10e,M7e,M9e,29,23,27,8,4,65.122,0,0
Aran,M10w,M7w,M9w,30,24,28,8,4,65.0417,0,0
Asasekiryu,M5e,M8e,M10e,19,25,29,5,4,35.235,0,0
Iwakiyama,J2e,M8w,M11e,45,26,31,11,5,91,0,0
Kakuryu,M6e,M9e,M11e,21,27,31,5,4,39.1658,0,0
Tokitenku,M9w,M9w,M10w,28,28,30,7,2,48.3014,0,0
Tochiozan,M9e,M10e,M12e,27,29,33,6,4,43.0075,0,0
Tochinonada,M7w,M10w,M12w,24,30,34,5,4,36.040400000000005,0,0
Tosanoumi,M16e,M11e,M13e,41,31,35,9,4,66.00450000000001,0,0
Chiyohakuho,M16w,M11w,M13w,42,32,36,9,4,69.0512,0,0
Kakizoe,M8w,M12e,M13w,26,33,36,5,3,38.5493,0,0
Tochinoshin,M4w,M12w,M13w,18,34,36,3,2,31.1013,1,1.2755
Koryu,M11w,M13e,M14w,32,35,38,6,3,41.0052,0,0
Tamawashi,J4w,M13w,M15w,50,36,40,10,4,82.0006,0,0
Masatsukasa,M13e,M14e,M16e,35,37,41,6,4,46.0371,0,0
Shotenro,J9w,M14w,M16w,60,38,42,12,4,99,0,0
Yamamotoyama,J3w,M15e,M16w,48,39,42,9,3,72.0016,0,0
Homasho,M15w,M15w,M16w,40,40,42,7,2,57.0437,0,0
Tamanoshima,M13w,J1e,M16w,36,41,42,6,1,45.0081,0,0
Toyohibiki,M2e,J1w,M17e,13,42,43,0,1,0,0,0
Shimotori,J1e,J2e,M18e,43,43,45,7,2,55.0008,0,0
Kimurayama,M15e,J2w,M18e,39,44,45,6,1,50.0353,0,0
Kyokunankai,J6e,J3e,J1e,53,45,47,9,2,73,0,0
Wakakirin,J6w,J3w,J1w,54,46,48,9,2,67,0,0
Tosayutaka,J2w,J4e,J1w,46,47,48,7,1,49,0,0
Toyozakura,J1w,J4w,J2w,44,48,50,6,2,44,0,0
Kotokasuga,J11e,J5e,J4e,63,49,53,10,4,80,0,0
Sakaizawa,J9e,J5w,J4e,59,50,53,9,3,72,0,0
Kasugao,J7e,J6e,J4e,55,51,53,8,2,58,0,0
Kasuganishiki,M12w,J6w,J5w,34,52,56,2,4,17.0043,0,0
Hoshihikari,J3e,J7e,J6e,47,53,57,5,4,35,0,0
Shirononami,J11w,J7w,J6w,64,54,58,9,4,62,0,0
Otsukasa,J4e,J8e,J7e,49,55,59,5,4,37,0,0
Kitataiki,M14w,J8w,J7w,38,56,60,2,4,15.0006,0,0
Kaiho,J5e,J9e,J8e,51,57,61,5,4,36,0,0
Wakakoyu,J7w,J9w,J8w,56,58,62,6,4,42,0,0
Wakatenro,J5w,J10e,J8w,52,59,62,5,3,37,0,0
Daishoumi,J14w,J10w,J9w,70,60,64,9,4,61,0,0
Kitazakura,J10e,J11e,J9e,61,61,63,7,2,49,0,0
Yotsuguruma,J8w,J11w,J9w,58,62,64,6,2,40,0,0
Ushiomaru,J13e,J12e,J10e,67,63,65,8,2,66,0,0
Mokonami,J13w,J12w,J10w,68,64,66,8,2,52,0,0
Ichihara,J14e,J13e,J11e,69,65,67,8,2,65,0,0
Tamaasuka,J8e,J13w,J11e,57,66,67,5,1,41,0,0
Hakuba,J12w,J14e,J11w,66,67,68,7,1,51,0,0
Sagatsukasa,J12e,J14w,N/A,65,68,75,5,7,26,0,0
Ryuo,J10w,J15e,N/A,62,69,76,4,7,27,0,0
