Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Hakuho,Y1e,Y1e,N/A,0,0,-18,12,-18,134.0974,4,7.7714
Asashoryu,Y1w,Y1w,M11w,1,1,31,0,30,0,0,0
Chiyotaikai,O1w,O1e,N/A,3,2,-11,11,-13,118.2165,5,8.0328
Kotomitsuki,O1e,O1w,N/A,2,3,-8,10,-11,100.28099999999998,2,5.3861
Kaio,O2w,O2e,N/A,5,4,-1,9,-5,90.6207,5,9.0469
Kotooshu,O2e,O2w,M9e,4,5,26,2,21,14.4844,0,0
Ama,K1e,S1e,N/A,8,6,-2,10,-8,128.6497,4,10.6588
Aminishiki,S1e,S1w,N/A,6,7,4,8,-3,64.8471,4,7.4508
Dejima,M2w,K1e,N/A,13,8,3,10,-5,107.48549999999997,6,11.336500000000001
Kotoshogiku,K1w,K1w,N/A,9,9,3,9,-6,96.51079999999999,3,6.6616
Kisenosato,M2e,M1e,N/A,12,10,6,9,-4,90.6124,4,7.7714
Tokitenku,M3w,M1w,N/A,15,11,9,9,-2,102.3941,6,12.030000000000001
Toyonoshima,M4e,M2e,M1e,16,12,10,9,-2,90.80189999999999,2,3.5651
Miyabiyama,M1w,M2w,M2w,11,13,13,7,0,60.75129999999999,3,4.467700000000001
Goeido,M6w,M3e,M5w,21,14,19,8,5,70.0938,1,1.2755
Roho,M12e,M3w,M6w,31,15,21,10,6,88.4607,0,0
Tochinonada,M7w,M4e,M6w,23,16,21,8,5,67.8191,0,0
Wakanosato,M8e,M4w,M7e,24,17,22,8,5,60.0757,0,0
Tamakasuga,M9e,M5e,M8e,26,18,24,8,6,59.9706,0,0
Takekaze,M5e,M5w,M8e,18,19,24,6,5,47.52310000000001,1,1.5961
Baruto,M16e,M6e,M8w,39,20,25,11,5,100.5394,0,0
Asasekiryu,S1w,M6w,M8w,7,21,25,3,4,39.4508,1,1.2755
Hokutoriki,M10e,M7e,M9e,28,22,26,8,4,60.408,0,0
Toyohibiki,M7e,M7w,M8e,22,23,24,7,1,54.72580000000001,0,0
Iwakiyama,J1e,M8e,M9w,41,24,27,11,3,85.0001,0,0
Kokkai,M13e,M8w,M9w,33,25,27,9,2,77.8365,0,0
Wakakirin,M15w,M9e,M10e,38,26,28,10,2,85.06649999999999,0,0
Wakanoho,M13w,M9w,M10e,34,27,28,9,1,70.06139999999999,0,0
Kakuryu,M3e,M10e,M10e,14,28,28,4,0,21.4991,0,0
Homasho,M1e,M10w,M10e,10,29,28,3,-1,13.9394,1,1.5961
Kakizoe,M14e,M11e,M10w,35,30,29,9,-1,67.26870000000001,0,0
Kyokutenho,M4w,M11w,M11w,17,31,31,4,0,26.3446,1,1.5961
Tosanoumi,M11e,M12e,M12e,30,32,32,7,0,55.393,0,0
Futeno,M9w,M12w,M12w,27,33,33,6,0,38.1971,0,0
Kasugao,M5w,M13e,M12w,19,34,33,4,-1,24.671299999999995,0,0
Tamanoshima,M6e,M13w,M13e,20,35,34,4,-1,24.221699999999995,0,0
Takamisakari,M8w,M14e,M13w,25,36,35,5,-1,39.00749999999999,0,0
Shimootori,J4e,M14w,M14w,47,37,37,10,0,78,0,0
Sakaizawa,J13e,M15e,M15w,65,38,39,14,1,128,0,0
Ichihara,J11e,M15w,M15w,61,39,39,13,0,109,0,0
Tochiozan,M15e,M16e,M15w,37,40,39,7,-1,48.0423,0,0
Kasuganishiki,M16w,M16w,M17e,40,41,42,7,1,57.0311,0,0
Kaiho,M14w,J1e,M17e,36,42,42,6,0,32.0201,0,0
Yoshikaze,M10w,J1w,M17w,29,43,43,4,0,29.196299999999994,0,0
Koryu,J8e,J2e,M18w,55,44,45,10,1,71,0,0
Chiyohakuho,J5e,J2w,J1w,49,45,47,8,2,55,0,0
Ryuo,J5w,J3e,J2e,50,46,48,8,2,61,0,0
Otsukasa,J3w,J3w,J2e,46,47,48,7,1,55.003,0,0
Hochiyama,J2e,J4e,J2w,43,48,49,6,1,41,0,0
Kotokasuga,J6w,J4w,J3e,52,49,50,8,1,74,0,0
Hakurozan,M12w,J5e,J3e,32,50,50,3,0,24.0301,0,0
Hoshihikari,J9w,J5w,J4e,58,51,52,9,1,74,0,0
Ushiomaru,J7w,J6e,J4e,54,52,52,8,0,62,0,0
Toyozakura,J1w,J6w,J4e,42,53,52,5,-1,34.0028,0,0
Mokonami,J10e,J7e,J4w,59,54,53,9,-1,83,0,0
Shunketsu,J6e,J7w,J4w,51,55,53,7,-2,44,0,0
Kitazakura,J4w,J8e,J5e,48,56,54,6,-2,46,0,0
Hakuba,J2w,J8w,J5e,44,57,54,5,-3,35,0,0
Katayama,J11w,J9e,J6e,62,58,56,9,-2,61,0,0
Shirononami,J10w,J9w,J7e,60,59,58,8,-1,60,0,0
Masatsukasa,J8w,J10e,J7e,56,60,58,7,-2,47,0,0
Kitataiki,J7e,J10w,J7w,53,61,59,6,-2,43,0,0
Asofuji,J12w,J11e,J9e,64,62,62,8,0,58,0,0
Satoyama,J9e,J11w,J9w,57,63,63,6,0,39,0,0
Tochinohana,J3e,J12e,J11w,45,64,67,2,3,11.003,0,0
Kyokunankai,J13w,J12w,J14e,66,65,72,6,7,33,0,0
Sagatsukasa,J14e,J13e,J14w,67,66,73,6,7,39,0,0
Jumonji,J12e,J13w,N/A,63,67,81,3,14,22,0,0
Yoshiazuma,J14w,J14e,N/A,68,68,82,4,14,28,0,0
