Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Kakuryu,Y1e,Y1e,N/A,0,-1,-26,14,-25,147.70159999999998,5,9.5332
Hakuho,Y1w,Y1w,N/A,1,0,-13,11,-13,99.3951,2,2.551
Kisenosato,Y2e,Y2e,M12w,2,1,32,0,31,0,0,0
Tochinoshin,S1e,O1e,N/A,5,2,-17,13,-19,130.7829,4,7.9371
Goeido,O1w,O1w,M7w,4,3,22,3,19,23.8532,0,0
Takayasu,O1e,O2e,M13e,3,4,33,0,29,0,0,0
Mitakeumi,K1e,S1e,N/A,7,5,1,9,-4,86.85420000000002,2,2.8716
Ichinojo,S1w,S1w,N/A,6,6,4,8,-2,72.2347,2,6.0796
Tamawashi,M1e,K1e,N/A,9,7,7,8,0,65.4194,3,5.1612
Shohozan,M2e,K1w,M1e,11,8,9,8,1,90.34309999999999,3,6.6616
Shodai,M4w,M1e,M1w,16,9,10,9,1,90.2392,2,2.8716
Chiyonokuni,M11w,M1w,M2w,30,10,12,12,2,97.0337,0,0
Abi,M2w,M2e,M3w,12,11,14,7,3,57.7218,3,7.3551
Kotoshogiku,M5e,M2w,M4e,17,12,15,8,3,70.76979999999999,1,1.5961
Ikioi,M5w,M3e,M4w,18,13,16,8,3,67.2667,0,0
Kaisei,M1w,M3w,M4w,10,14,16,6,2,48.1757,2,2.551
Takakeisho,M10w,M4e,M5w,28,15,18,10,3,81.42550000000001,0,0
Kagayaki,M8w,M4w,M5w,24,16,18,9,2,69.414,0,0
Daishomaru,M9e,M5e,M6e,25,17,19,9,2,72.09459999999999,0,0
Yoshikaze,M8e,M5w,M7e,23,18,21,8,3,63.04109999999999,0,0
Chiyotairyu,M4e,M6e,M7e,15,19,21,6,2,46.778,3,4.8406
Takarafuji,M6w,M6w,M7w,20,20,22,7,2,49.325199999999995,0,0
Daieisho,M3e,M7e,M8e,13,21,23,5,2,40.7282,1,2.2896
Onosho,J1w,M7w,M9e,43,22,25,12,3,97.0013,0,0
Chiyoshoma,M6e,M8e,M9e,19,23,25,6,2,40.729,1,1.2755
Endo,K1w,M8w,M9w,8,24,26,3,2,22.475799999999996,2,3.8857
Kyokutaisei,M15w,M9e,M10w,38,25,28,10,3,75.08529999999999,0,0
Myogiryu,M16e,M9w,M11e,39,26,29,10,3,82.9197,0,0
Kotoeko,J2e,M10e,M11w,44,27,30,11,3,89.0087,0,0
Nishikigi,M17e,M10w,M12e,41,28,31,10,3,74.0204,0,0
Aoiyama,M13w,M11e,M12w,34,29,32,8,3,64.0942,0,0
Chiyomaru,M7w,M11w,M12w,22,30,32,5,2,38.0378,0,0
Sadanoumi,M14e,M12e,M13e,35,31,33,8,2,59.02579999999999,0,0
Arawashi,M12e,M12w,M13e,31,32,33,7,1,51.012299999999996,0,0
Asanoyama,M12w,M13e,M13w,32,33,34,7,1,64.01570000000001,0,0
Tochiozan,M15e,M13w,M14e,37,34,35,8,1,61.0809,0,0
Yutakayama,M3w,M14e,M14w,14,35,36,2,1,11.3098,0,0
Okinoumi,M10e,M14w,M15e,27,36,37,5,1,35.0128,0,0
Meisei,J4e,M15e,M15w,48,37,38,10,1,84,0,0
Ishiura,M13e,M15w,M16e,33,38,39,6,1,47.0099,0,0
Ryuden,M7e,M16e,M16e,21,39,39,3,0,16.0128,0,0
Hokutofuji,M9w,M16w,M16w,26,40,40,4,0,31.323900000000002,0,0
Akiseyama,J5w,J1e,M17e,51,41,41,10,0,86,0,0
Takekaze,M14w,J1w,M17w,36,42,42,6,0,48.0097,0,0
Daiamami,M11e,J2e,M18e,29,43,43,4,0,29.0152,0,0
Takagenji,J8w,J2w,J2e,57,44,47,10,3,83,0,0
Kotoyuki,J5e,J3e,J2w,50,45,48,8,3,74,0,0
Takanoiwa,J11w,J3w,J3e,63,46,49,11,3,79,0,0
Takanosho,J3w,J4e,J3e,47,47,49,7,2,43.0013,0,0
Hidenoumi,J4w,J4w,J4e,49,48,51,7,3,62,0,0
Daishoho,J6w,J5e,J4e,53,49,51,8,2,50,0,0
Seiro,J7e,J5w,J4w,54,50,52,8,2,56,0,0
Kyokushuho,J3e,J6e,J4w,46,51,52,6,1,51,0,0
Tsurugisho,J14e,J6w,J5w,68,52,54,11,2,79,0,0
Azumaryu,J6e,J7e,J5w,52,53,54,7,1,58,0,0
Aminishiki,M16w,J7w,J5w,40,54,54,4,0,25.0047,0,0
Shimanoumi,J7w,J8e,J7e,55,55,57,7,2,41,0,0
Yago,J12e,J8w,J7w,64,56,58,9,2,74,0,0
Tokushoryu,J10e,J9e,J7w,60,57,58,8,1,62,0,0
Gagamaru,J2w,J9w,J8e,45,58,59,4,1,23,0,0
Sokokurai,J1e,J10e,J8w,42,59,60,3,1,20,0,0
Terutsuyoshi,J13e,J10w,J10w,66,60,64,8,4,60,0,0
Chiyonoo,J9e,J11e,J10w,58,61,64,6,3,40,0,0
Mitoryu,J9w,J11w,J11e,59,62,65,6,3,45,0,0
Wakatakakage,J14w,J12e,J12e,69,63,67,8,4,32,0,0
Tobizaru,J13w,J12w,J13e,67,64,69,7,5,32,0,0
Homarefuji,J10w,J13e,J14e,61,65,71,5,6,31,0,0
Hakuyozan,J11e,J13w,J14w,62,66,72,5,6,30,0,0
Asabenkei,J12w,J14e,N/A,65,67,83,3,16,16,0,0
Terunofuji,J8e,J14w,N/A,56,68,86,0,18,0,0,0
