Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Taiho,Y1e,Y1e,N/A,0,0,-30,15,-30,169.29729999999998,8,16.402
Kashiwado,Y1w,Y1w,N/A,1,1,-13,11,-14,96.52690000000001,4,5.7432
Tamanoshima,O1e,O1e,N/A,2,2,-16,12,-18,115.85270000000001,6,11.8228
Kitanofuji,O1w,O1w,N/A,3,3,-11,11,-14,115.0308,6,12.516300000000001
Kotozakura,O2e,O2e,N/A,4,4,-6,10,-10,98.1896,4,8.2577
Hasegawa,M1e,S1e,N/A,9,5,3,9,-2,102.92889999999998,4,7.1302
Maenoyama,S1w,S1w,N/A,6,6,4,8,-2,83.81629999999998,3,4.8406
Kirinji,M2w,K1e,N/A,12,7,6,9,-1,90.5004,3,4.467700000000001
Kiyokuni,S1e,K1w,N/A,5,8,7,7,-1,57.4891,3,4.1471
Mutsuarashi,M4w,M1e,M1w,16,9,10,9,1,79.3408,1,2.2896
Tochioyama,M5e,M1w,M2e,17,10,11,9,1,75.13099999999999,0,0
Futagodake,M7w,M2e,M2w,22,11,12,10,1,93.3551,0,0
Ryuko,M6e,M2w,M3e,19,12,13,9,1,82.95400000000001,0,0
Fujinokawa,M4e,M3e,M3e,15,13,13,8,0,51.542,3,4.1471
Fukunohana,M7e,M3w,M4e,21,14,15,9,1,67.8181,0,0
Kainoyama,M3e,M4e,M6e,13,15,19,6,4,56.2838,4,6.4367
Dairyugawa,M11w,M4w,M6w,30,16,20,10,4,91.02910000000001,0,0
Kaigo,J3w,M5e,M7e,39,17,21,12,4,109.0128,0,0
Myobudani,M2e,M5w,M7e,11,18,21,5,3,25.970299999999998,1,1.2755
Toda,M10w,M6e,M7w,28,19,22,9,3,60.37689999999999,0,0
Wakafutase,K1w,M6w,M7w,8,20,22,4,2,23.241699999999998,1,1.2755
Daiyu,M5w,M7e,M8w,18,21,24,6,3,40.6772,0,0
Takamiyama,M1w,M7w,M8w,10,22,24,4,2,28.0111,2,2.8716
Yoshinohana,M10e,M8e,M9e,27,23,25,8,2,55.422200000000004,0,0
Kotetsuyama,M8e,M8w,M9e,23,24,25,7,1,49.293699999999994,0,0
Tochiazuma,K1e,M9e,M9e,7,25,25,3,0,33.640100000000004,1,2.2896
Tokibayama,M8w,M9w,M9w,24,26,26,7,0,42.39319999999999,0,0
Hanahikari,M6w,M10e,M9w,20,27,26,6,-1,36.2358,0,0
Wakamiyama,J1e,M10w,M10w,34,28,28,9,0,66.0102,0,0
Wakanami,M3w,M11e,M10w,14,29,28,4,-1,18.202199999999998,0,0
Tochifuji,J2e,M11w,M11w,36,30,30,9,0,73.0055,0,0
Wakatenryu,M12w,M12e,M11w,32,31,30,8,-1,56.2244,0,0
Hanada,M13e,M12w,M12e,33,32,31,8,-1,59.302099999999996,0,0
Aonosato,J1w,M13e,M13e,35,33,33,8,0,60.0031,0,0
Kitanohana,M9e,M13w,M14e,25,34,35,5,1,28.052699999999998,0,0
Tochiisami,J5e,M14e,M14w,42,35,36,9,1,67.0001,0,0
Asanobori,J8e,M14w,M15w,48,36,38,10,2,86.0001,0,0
Misogidori,J10e,M15e,M16e,53,37,39,11,2,100,0,0
Asanobori,J8e,M15w,M16e,49,38,39,10,1,86.0001,0,0
Wakanokuni,J7w,M16e,M17e,47,39,41,9,2,71.0005,0,0
Wakanaruto,J2w,M16w,M18e,37,40,43,6,3,37.000600000000006,0,0
Asaoka,J10w,M17e,M18w,54,41,44,10,3,72,0,0
Daisetsu,J3e,J1e,M18w,38,42,44,6,2,40.0031,0,0
Oiyama,M12e,J1w,J1e,31,43,45,4,2,20.144299999999998,0,0
Shiratayama,J4w,J2e,J2e,41,44,47,6,3,40.0004,0,0
Asaarashi,J11e,J2w,J3e,55,45,49,9,4,63,0,0
Katsuhikari,J5w,J3e,J3e,43,46,49,6,3,52.0004,0,0
Miyama,J11w,J3w,J3w,56,47,50,9,3,68,0,0
Kawasaki,J6e,J4e,J3w,44,48,50,6,2,44.0005,0,0
Oiteyama,J12e,J4w,J4e,57,49,51,9,2,68,0,0
Asasegawa,M11e,J5e,J4e,29,50,51,2,1,14.010100000000001,0,0
Arashiyama,J8w,J5w,J4w,50,51,52,7,1,57,0,0
Fujinishiki,M9w,J6e,J4w,26,52,52,1,0,3.0000999999999998,0,0
Daimonji,J9e,J6w,J5e,51,53,53,7,0,53,0,0
Edohibiki,J9w,J7e,J5w,52,54,54,7,0,39.0004,0,0
Hirokawa,J6w,J7w,J6e,45,55,55,5,0,40.0005,0,0
Asakaze,J7e,J8e,J6w,46,56,56,5,0,38,0,0
Yoshioyama,J13w,J8w,J7w,60,57,58,8,1,61,0,0
Wakayoshiba,J4e,J9e,J7w,40,58,58,3,0,16.0004,0,0
Ageshio,J13e,J9w,J9e,59,59,61,7,2,43,0,0
Wakachichibu,J12w,J10e,N/A,58,60,84,1,24,8,0,0
