Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Hokutoumi,Y1w,Y1e,M4e,1,0,0,14,4,14,36.663,1,1.2755
Asahifuji,Y1e,Y1w,M11w,0,-1,1,29,0,28,0,0,0
Konishiki,O1w,O1e,N/A,3,2,2,-20,13,-22,134.6512,4,6.7573
Kirishima,O1e,O1w,N/A,2,1,3,-9,10,-12,106.2156,5,7.0187
Kotonishiki,K1w,S1e,N/A,7,6,4,-12,12,-16,135.5834,4,6.7573
Takatoriki,S1e,S1w,N/A,4,3,5,1,8,-4,84.45409999999998,1,1.2755
Tochinowaka,K1e,K1e,N/A,6,5,6,-5,10,-11,98.87039999999999,2,5.3861
Akebono,M1w,K1w,N/A,10,9,7,7,8,0,78.2324,3,7.6757
Mitoizumi,M2e,M1e,M1e,11,10,8,8,8,0,73.048,3,4.467700000000001
Wakahanada,K2e,M1w,M1w,8,7,9,9,7,0,90.11189999999999,3,4.8406
Takahanada,M1e,M2e,M2e,9,8,10,10,7,0,65.15629999999999,1,2.2896
Daishoyama,M7e,M2w,M4e,21,20,11,14,9,3,85.50309999999998,2,2.8716
Musashimaru,M12e,M3e,M5e,31,30,12,16,11,4,104.3865,1,1.2755
Kirinishiki,M3w,M3w,M4w,14,13,13,15,7,2,61.45129999999999,3,4.4677
Ryogoku,M10w,M4e,M5w,28,27,14,17,10,3,82.82520000000001,0,0
Misugisato,M2w,M4w,M5w,12,11,15,17,6,2,53.8785,3,4.4677
Kushimaumi,M3e,M5e,M6e,13,12,16,18,6,2,47.8291,2,3.8857
Akinoshima,S1w,M5w,M6e,5,4,17,18,4,1,33.0177,1,3.79
Kitakachidoki,M9w,M6e,M6w,26,25,18,19,9,1,78.0956,1,1.5961
Terao,M4e,M6w,M7e,15,14,19,20,6,1,45.6125,1,3.79
Kyokudozan,M8w,M7e,M7w,24,23,20,21,8,1,67.4419,0,0
Mainoumi,M9e,M7w,M8e,25,24,21,22,8,1,73.2508,1,1.2755
Wakasegawa,M5e,M8e,M8e,17,16,22,22,6,0,41.40899999999999,1,1.5961
Kotogaume,M10e,M8w,M9e,27,26,23,24,8,1,64.4349,0,0
Kotonowaka,M8e,M9e,M9e,23,22,24,24,7,0,57.4847,0,0
Kasugafuji,M6e,M9w,M9e,19,18,25,24,6,-1,40.7506,0,0
Kotofuji,M6w,M10e,M9w,20,19,26,25,6,-1,45.07169999999999,0,0
Takamisugi,M4w,M10w,M9w,16,15,27,25,5,-2,36.579499999999996,1,2.2896
Kiraiho,M15e,M11e,M12e,37,36,28,30,9,2,84.0048,0,0
Takanonami,M13e,M11w,M12e,33,32,29,30,8,1,77.8726,1,1.2755
Daizen,M11w,M12e,M12w,30,29,30,31,7,1,58.472500000000004,0,0
Kototsubaki,M5w,M12w,M12w,18,17,31,31,4,0,29.4114,0,0
Tatsuhikari,J2w,M13e,M13e,43,42,32,32,10,0,91.0061,0,0
Tomoefuji,M16e,M13w,M13e,39,38,33,32,9,-1,65.57730000000001,0,0
Daishoho,M12w,M14e,M13w,32,31,34,33,7,-1,54.7026,0,0
Tsunenoyama,J5w,M14w,M14e,49,48,35,34,11,-1,92,0,0
Ozutsu,M13w,M15e,M14w,34,33,36,35,7,-1,56.15,0,0
Wakashoyo,J4w,M15w,M15e,47,46,37,36,10,-1,78,0,0
Daigaku,J9e,M16e,M15w,56,55,38,37,12,-1,103,0,0
Kotoinazuma,M14w,M16w,M15w,36,35,39,37,7,-2,60.0516,0,0
Oginohana,J2e,M17e,M16w,42,41,40,39,8,-1,71.0186,0,0
Kenko,J4e,M17w,M16w,46,45,41,39,9,-2,74.0001,0,0
Takanofuji,J3e,J1e,M17w,44,43,42,41,8,-1,62,0,0
Tachihikari,J3w,J1w,J1e,45,44,43,42,8,-1,65,0,0
Toyonoumi,M15w,J2e,M16w,38,37,44,39,7,-5,56.0746,0,0
Owakamatsu,M14e,J2w,M17e,35,34,45,40,6,-5,53.8182,0,0
Hananokuni,J1w,J3e,J1e,41,40,46,42,7,-4,47.0001,0,0
Tamakairiki,J7e,J3w,J2w,52,51,47,45,9,-2,69.0001,0,0
Wakanoyama,J6e,J4e,J3w,50,49,48,47,8,-1,59,0,0
Tokitsunada,J6w,J4w,J4e,51,50,49,48,8,-1,66,0,0
Kyokugozan,J5e,J5e,J4w,48,47,50,49,7,-1,48,0,0
Tochitsukasa,M11e,J5w,J5e,29,28,51,50,2,-1,13,0,0
Sakahoko,M7w,J6e,J5w,22,21,52,51,0,-1,0,0,0
Enazakura,J1e,J6w,J6w,40,39,53,53,4,0,24.0001,0,0
Saganobori,J7w,J7e,J7e,53,52,54,54,7,0,49.0001,0,0
Sasshunada,J11w,J7w,J9e,61,60,55,58,8,3,67,0,0
Asahisato,J8e,J8e,J9w,54,53,56,59,6,3,41.0001,0,0
Hitachiryu,J12w,J8w,J10e,63,62,57,60,8,3,51,0,0
Oginishiki,J8w,J9e,J10e,55,54,58,60,6,2,37,0,0
