Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Taiho,Y1e,Y1e,N/A,0,-1,-26,14,-25,146.6912,6,11.336500000000001
Kashiwado,Y1w,Y1w,N/A,1,0,11,5,11,62.3872,0,0
Tochihikari,O2e,O1e,N/A,5,1,-17,13,-18,144.3015,5,8.7263
Tochinoumi,O2w,O1w,N/A,6,2,4,8,2,88.3122,2,2.551
Kitabayama,O3e,O2e,N/A,7,3,5,8,2,68.86259999999999,1,1.5961
Yutakayama,O1w,O2w,N/A,4,4,6,7,2,72.63889999999998,2,2.8716
Sadanoyama,O1e,O3e,M11e,2,5,32,0,27,0,0,0
Sadanoyama,O1e,O3w,M11w,3,6,33,0,27,0,0,0
Kainoyama,M1w,S1e,N/A,13,7,3,10,-4,110.568,3,6.1753
Daigo,K1w,S1w,N/A,11,8,5,9,-3,84.7899,4,9.9653
Aonosato,K1e,K1e,N/A,10,9,8,8,-1,76.02479999999998,2,2.8716
Wakachichibu,M2w,K1w,N/A,15,10,9,9,-1,98.94069999999999,5,9.0469
Fujinishiki,M1e,K2e,N/A,12,11,10,8,-1,94.08549999999998,5,9.740400000000001
Kairyuyama,M4e,M1e,M1e,18,12,12,9,0,97.64989999999999,6,10.322400000000002
Tsurugamine,M6w,M1w,M1w,23,13,13,10,0,82.48429999999999,3,6.1753
Hagurohana,S1e,M2e,M2e,8,14,14,6,0,63.3352,2,2.8716
Haguroyama,M7w,M2w,M2w,25,15,15,10,0,77.7908,1,1.5961
Kiminishiki,M9e,M3e,M4e,28,16,18,10,2,79.74699999999999,0,0
Dewanishiki,M3e,M3w,M4e,16,17,18,7,1,77.0041,3,7.3551
Wakahaguro,M2e,M4e,M5e,14,18,20,6,2,51.6361,0,0
Daiyu,J4w,M4w,M6w,49,19,23,14,4,126,0,0
Oginohana,S1w,M5e,M6w,9,20,23,4,3,38.70439999999999,0,0
Wakanoumi,M8e,M5w,M7e,26,21,24,8,3,67.34129999999999,1,1.5961
Iwakaze,M8w,M6e,M7w,27,22,25,8,3,56.9981,0,0
Hirokawa,M11e,M6w,M8e,32,23,26,9,3,68.0475,0,0
Amatsukaze,M5w,M7e,M8w,21,24,27,6,3,47.84819999999999,1,2.2896
Yoshibanada,M3w,M7w,M8w,17,25,27,5,2,30.825999999999997,3,5.4818
Tamaarashi,M6e,M8e,M9e,22,26,28,6,2,45.1353,2,3.8857
Wakanokuni,J1w,M8w,M9w,43,27,29,11,2,94.02839999999999,0,0
Ohikari,M4w,M9e,M9w,19,28,29,5,1,47.006299999999996,1,2.2896
Fusanishiki,M7e,M9w,M10e,24,29,30,6,1,55.249399999999994,0,0
Kanenohana,M5e,M10e,M10e,20,30,30,5,0,35.4811,1,2.2896
Udagawa,M9w,M10w,M10w,29,31,31,7,0,44.38459999999999,0,0
Wakanami,J5e,M11e,M11e,50,32,32,12,0,112,0,0
Wakamaeda,M12e,M11w,M11e,34,33,32,8,-1,59.7887,0,0
Toyokuni,M13w,M12e,M12w,37,34,35,8,1,59.263799999999996,0,0
Sakahoko,J3e,M12w,M13e,46,35,36,10,1,79.0002,0,0
Tsunenishiki,M14e,M13e,M13e,38,36,36,8,0,57.436,0,0
Aranami,J3w,M13w,M13w,47,37,37,10,0,84,0,0
Ogiyama,M12w,M14e,M13w,35,38,37,7,-1,52.408899999999996,0,0
Maedagawa,M10w,M14w,M13w,31,39,37,6,-2,42.0156,0,0
Miyabashira,J8w,M15e,M14w,57,40,39,12,-1,108,0,0
Hanahikari,J1e,J1e,M15e,42,41,40,8,-1,56,0,0
Kiyosegawa,M11w,J1w,M14w,33,42,39,6,-3,45.0492,0,0
Tochioyama,J2e,J2e,M16e,44,43,42,8,-1,80.0002,0,0
Wakasugiyama,J6e,J2w,M16e,52,44,42,10,-2,78,0,0
Kotozakura,M13e,J3e,M16e,36,45,42,6,-3,38.021699999999996,0,0
Kurojishi,J6w,J3w,M16w,53,46,43,10,-3,83,0,0
Hoshikabuto,M10e,J4e,J1e,30,47,48,3,1,23.931199999999997,0,0
Okanoyama,M14w,J4w,J1w,39,48,49,5,1,42.0492,0,0
Wakanaruto,J2w,J5e,J2w,45,49,51,6,2,41.0002,0,0
Oiteyama,M15w,J5w,J2w,41,50,51,5,1,36.060199999999995,0,0
Yoshinomine,J4e,J6e,J4e,48,51,54,6,3,35,0,0
Wakatenryu,M15e,J6w,J4e,40,52,54,4,2,23.014799999999997,0,0
Kotetsuyama,J12w,J7e,J8w,65,53,63,8,10,54,0,0
Asanoumi,J5w,J7w,J7w,51,54,61,5,7,29,0,0
Azumanishiki,J7w,J8e,J7w,55,55,61,6,6,53,0,0
Sawahikari,J8e,J8w,J6e,56,56,58,7,2,57,0,0
Orochigawa,N/A,J9e,J9e,70,57,64,9,7,67,0,0
Okuni#,J13e,J9w,J9e,66,58,64,8,6,64,0,0
Ichinoya,J9e,J10e,J9e,58,59,64,6,5,44,0,0
Kirinji,J14e,J10w,J10e,68,60,66,8,6,66,0,0
Sawakaze,J10w,J11e,J8w,61,61,63,7,2,48,0,0
Kurikeyama,J10e,J11w,J10e,60,62,66,6,4,43,0,0
Hibikiya,J11e,J12e,J11e,62,63,68,6,5,44,0,0
Asasegawa,J7e,J12w,J11e,54,64,68,4,4,26,0,0
Kochi,N/A,J13e,J11w,71,65,69,8,4,62,0,0
Yoshinoiwa,N/A,J13w,J12e,72,66,70,8,4,54,0,0
Kitanofuji,N/A,J14e,J12w,77,67,71,9,4,79,0,0
Sanbeyama,N/A,J14w,J12w,73,68,71,8,3,42,0,0
Tokitsunami,J14w,J15e,J12w,69,69,71,7,2,37,0,0
Miyanohana,N/A,J15w,J13w,75,70,73,8,3,44,0,0
Takanishiki,J9w,J16e,J13w,59,71,73,4,2,35,0,0
Yoshakayama#,J12e,J16w,J14e,64,72,74,5,2,30,0,0
Oyazaki,N/A,J17e,N/A,74,73,80,6,7,31,0,0
Omidori,J13w,J17w,N/A,67,74,85,3,11,18,0,0
Niigiyama#,N/A,J18e,N/A,76,75,90,4,15,29,0,0
Hasegawa,J11w,J18w,N/A,63,76,93,0,17,0,0,0
