Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Hakuho,Y1e,Y1e,N/A,0,-1,-10,10,-9,83.6397,1,1.2755
Kakuryu,Y1w,Y1w,M12w,1,0,31,0,31,0,0,0
Asanoyama,O1w,O1e,N/A,3,1,-15,12,-16,120.41159999999998,3,4.1471
Takakeisho,O1e,O1w,N/A,2,2,0,8,-2,63.7581,1,1.5961
Shodai,S1e,S1e,N/A,4,3,-10,11,-13,108.79919999999998,3,6.6616
Mitakeumi,S1w,S1w,N/A,5,4,-9,11,-13,101.58879999999999,3,7.3551
Daieisho,K1e,S2e,N/A,6,5,-8,11,-13,99.5048,5,12.7412
Okinoumi,K1w,K1e,N/A,7,6,1,9,-5,70.5426,1,2.2896
Endo,M1e,K1w,N/A,8,7,6,8,-1,54.7646,1,3.79
Takanosho,M2e,M1e,M1e,10,8,8,8,0,74.79109999999999,2,2.8716
Hokutofuji,M5w,M1w,M2w,17,9,11,9,2,93.64320000000001,3,5.1612
Tamawashi,M9e,M2e,M4e,24,10,14,10,4,84.29939999999999,1,1.2755
Myogiryu,M10w,M2w,M5w,27,11,17,10,6,84.09100000000001,0,0
Terunofuji,M17e,M3e,M6e,40,12,18,13,6,127.61670000000001,2,3.8857
Terutsuyoshi,M7e,M3w,M6e,20,13,18,8,5,73.3219,1,2.2896
Tochinoshin,M11w,M4e,M6w,29,14,19,10,5,73.38510000000001,0,0
Kiribayama,M3w,M4w,M6w,13,15,19,6,4,54.3249,2,3.8857
Yutakayama,M1w,M5e,M6w,9,16,19,5,3,27.1071,0,0
Meisei,J1e,M5w,M7e,42,17,20,13,3,111.0009,0,0
Takayasu,M13e,M6e,M8e,32,18,22,10,4,76.14300000000001,0,0
Ryuden,M6w,M6w,M7w,19,19,21,7,2,41.1066,0,0
Takarafuji,M3e,M7e,M8e,12,20,22,5,2,47.7238,1,1.2755
Tokushoryu,M7w,M7w,M8w,21,21,23,7,2,51.896100000000004,0,0
Kagayaki,M4e,M8e,M9e,14,22,24,5,2,35.8202,0,0
Wakatakakage,M14w,M8w,M9w,35,23,25,10,2,72.4049,0,0
Aoiyama,M4w,M9e,M9w,15,24,25,5,1,31.713199999999997,0,0
Sadanoumi,M12e,M9w,M11e,30,25,28,8,3,56.0689,0,0
Enho,M6e,M10e,M11e,18,26,28,5,2,42.705499999999994,0,0
Kotoeko,M16w,M10w,M11w,39,27,29,10,2,95.44909999999999,0,0
Chiyotairyu,M8w,M11e,M11w,23,28,29,6,1,44.65089999999999,0,0
Kotoshogiku,M14e,M11w,M13e,34,29,32,8,3,63.68799999999999,0,0
Kaisei,M10e,M12e,M13e,26,30,32,6,2,46.0654,0,0
Onosho,M2w,M12w,M13w,11,31,33,2,2,9.0138,0,0
Kotoshoho,M15e,M13e,M14e,36,32,34,8,2,57.153999999999996,0,0
Abi,M5e,M13w,M14e,16,33,34,3,1,24.4428,0,0
Ishiura,M8e,M14e,M15e,22,34,36,4,2,32.3337,0,0
