Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Taiho,Y2e,Y1e,N/A,2,0,-28,15,-28,182.78329999999997,8,18.5959
Sadanoyama,Y1w,Y1w,N/A,1,1,-17,12,-18,131.9495,6,13.209800000000001
Kashiwado,Y1e,Y2e,N/A,0,2,-6,9,-8,82.93930000000002,4,6.4367
Kitanofuji,O2w,O1e,N/A,5,3,-5,10,-8,110.8957,5,10.226700000000001
Tamanoshima,O1w,O1w,N/A,4,4,-2,9,-6,94.8871,4,8.9512
Yutakayama,O1e,O2e,N/A,3,5,9,6,4,57.9608,2,3.5651
Kotozakura,S1e,S1e,N/A,6,6,-8,11,-14,134.83839999999998,5,13.4347
Kirinji,S1w,S1w,N/A,7,7,-3,10,-10,125.21090000000001,6,12.516300000000001
Kainoyama,M6e,K1e,N/A,20,8,6,11,-2,101.9058,1,1.5961
Kainoyama,M6e,K1w,N/A,21,9,7,11,-2,101.9058,1,1.5961
Kiyokuni,M2w,M1e,M1w,13,10,11,8,1,84.6743,4,8.630600000000001
Myobudani,M1w,M1w,M2w,11,11,13,7,2,74.2203,2,3.8857
Futagodake,M4e,M2e,M3e,16,12,14,8,2,59.932100000000005,2,2.551
Hasegawa,K1e,M2w,M3e,8,13,14,6,1,46.5545,2,3.5651
Wakafutase,M10w,M3e,M4e,30,14,16,11,2,81.33690000000001,0,0
Fujinokawa,M5e,M3w,M4e,18,15,16,8,1,60.61309999999999,0,0
Wakanami,M1e,M4e,M4e,10,16,16,6,0,47.442899999999995,3,4.8406
Kotetsuyama,M5w,M4w,M4w,19,17,17,8,0,60.2748,0,0
Fukunohana,M4w,M5e,M5w,17,18,19,7,1,58.603699999999996,0,0
Tochiazuma,J2w,M5w,M6e,38,19,20,12,1,103.0261,0,0
Misogidori,M7w,M6e,M7e,24,20,22,8,2,66.04899999999999,0,0
Mutsuarashi,K1w,M6w,M7w,9,21,23,4,2,36.3874,1,2.2896
Wakamiyama,M8w,M7e,M8e,26,22,24,8,2,70.0013,0,0
Hirokawa,M3e,M7w,M8e,14,23,24,5,1,53.3927,2,3.8857
Yoshinohana,M3w,M8e,M8w,15,24,25,5,1,32.1311,0,0
Maenoyama,M2e,M8w,M9e,12,25,26,4,1,38.3385,1,1.5961
Daiyu,M12w,M9e,M10e,34,26,28,9,2,74.0226,0,0
Wakayoshiba,M11e,M9w,M10w,31,27,29,8,2,66.4335,0,0
Hanahikari,M9w,M10e,M11e,28,28,30,7,2,48.2539,0,0
Aonosato,M8e,M10w,M11w,25,29,31,6,2,45.1821,0,0
Fujinishiki,M6w,M11e,M12e,22,30,32,5,2,37.18,0,0
Tensuiyama,J1e,M11w,M12w,35,31,33,8,2,72.0008,0,0
Toda,M9e,M12e,M12w,27,32,33,6,1,38.863699999999994,0,0
Wakachichibu,J1w,M12w,M13e,36,33,34,8,1,62.00489999999999,0,0
Takamiyama,J2e,M13e,M13w,37,34,35,8,1,63.0002,0,0
Wakanaruto,J6e,M13w,M15w,45,35,39,9,4,73.0001,0,0
Tokibayama,M12e,M14e,M15w,33,36,39,6,3,42.022400000000005,0,0
Asaoka,J5e,M14w,M16w,43,37,41,8,4,66.0007,0,0
Toyokuni,M7e,M15e,M16w,23,38,41,3,3,21.031699999999997,0,0
Kitanohana,J11w,M15w,M17e,56,39,42,11,3,94.0001,0,0
Wakatenryu,J7w,M16e,M17e,48,40,42,9,2,77.00030000000001,0,0
Wakanokuni,M11w,M16w,M17e,32,41,42,5,1,36.080299999999994,0,0
Kairyuyama,M10e,J1e,M17w,29,42,43,4,1,26.072599999999998,0,0
Tochifuji,J6w,J1w,M18e,46,43,44,8,1,53.00020000000001,0,0
Oiteyama,J9e,J2e,M18w,51,44,45,9,1,66.0001,0,0
Kitanokuni,J5w,J2w,J1e,44,45,46,7,1,46.000299999999996,0,0
Kiminishiki,J3w,J3e,J1e,40,46,46,6,0,39.0001,0,0
Tochioyama,J11e,J3w,J2w,55,47,49,9,2,65.0001,0,0
Ryushoyama,J13e,J4e,J2w,59,48,49,10,1,56,0,0
Daimonji,J3e,J4w,J2w,39,49,49,5,0,32.000699999999995,0,0
Dairyugawa,J9w,J5e,J3e,52,50,50,8,0,61.0001,0,0
Asanobori,J12e,J5w,J3w,57,51,51,9,0,71.0001,0,0
Ryuko,J4w,J6e,J4e,42,52,52,5,0,32.0002,0,0
Sanbeyama,J7e,J6w,J4w,47,53,53,6,0,39,0,0
Akinokuni,J13w,J7e,J5e,60,54,54,9,0,46,0,0
Ogiyama,J8e,J7w,J5w,49,55,55,6,0,49.0001,0,0
Asaarashi,J10w,J8e,J8e,54,56,60,6,4,34.0001,0,0
Hakuryo,J10e,J8w,J11w,53,57,67,4,10,27,0,0
Matsumaeyama,J12w,J9e,J12e,58,58,68,5,10,25,0,0
Asasegawa,J4e,J9w,J13w,41,59,71,0,12,0,0,0
Daishin,J8w,J10e,J14e,50,60,72,2,12,13.0001,0,0
