Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Asashoryu,Y1e,Y1e,N/A,0,1,-30,15,-31,173.9927,10,17.4526
Kotooshu,O1w,O1e,N/A,2,2,-8,10,-10,102.09870000000001,6,10.6953
Tochiazuma,O2e,O1w,N/A,3,3,-7,10,-10,108.6262,6,10.0018
Kaio,O3w,O2e,N/A,5,4,-5,10,-9,98.6185,5,7.7122
Chiyotaikai,O1e,O2w,N/A,1,5,-5,9,-10,86.5871,5,6.6981
Hakuho,O2w,O3e,M11w,4,6,34,0,28,0,0,0
Kotomitsuki,S1w,S1e,N/A,7,7,1,9,-6,86.9886,5,7.3916
Miyabiyama,S1e,S1w,N/A,6,8,4,8,-4,89.2454,5,9.740400000000001
Kotoshogiku,M2e,K1e,N/A,15,9,5,10,-4,101.98700000000001,3,3.8265000000000002
Kisenosato,K1e,K1w,N/A,8,10,6,8,-4,81.4571,4,6.4367
Kisenosato,K1e,K2e,N/A,9,11,7,8,-4,81.4571,4,6.4367
Roho,K2w,K2w,N/A,12,12,10,8,-2,84.0782,4,6.4367
Dejima,M3w,M1e,N/A,18,13,8,10,-5,101.06750000000001,2,3.8857
Tokitenku,M3e,M1w,N/A,17,14,11,9,-3,73.39009999999999,4,6.4367
Kyokutenho,M6e,M2e,M1e,23,15,13,10,-2,88.7449,0,0
Baruto,M6w,M2w,M1w,24,16,14,10,-2,75.50989999999999,0,0
Homasho,M11e,M3e,M2e,33,17,15,12,-2,98.169,0,0
Aminishiki,K2e,M3w,M3e,11,18,17,6,-1,53.5095,3,4.1471
Takamisakari,M9e,M4e,M4e,29,19,19,10,0,74.2614,0,0
Ama,M1e,M4w,M4e,13,20,19,6,-1,55.6108,2,3.1922
Asasekiryu,M9w,M5e,M4w,30,21,20,10,-1,72.29679999999999,0,0
Jumonji,J2w,M5w,M6w,46,22,24,13,2,114,0,0
Kasugao,M7w,M6e,M6w,26,23,24,8,1,50.507999999999996,0,0
Takekaze,M4e,M6w,M7e,19,24,25,6,1,27.8957,1,1.2755
Futeno,M2w,M7e,M7w,16,25,26,5,1,63.922799999999995,4,8.144300000000001
Tochinonada,M5w,M7w,M6w,22,26,24,7,-2,44.3114,0,0
Kakuryu,M8w,M8e,M7w,28,27,26,8,-1,52.476699999999994,0,0
Kakizoe,M4w,M8w,M7w,20,28,26,6,-2,47.663799999999995,0,0
Kokkai,K1w,M9e,M8w,10,29,28,3,-1,21.8682,0,0
Toyonoshima,M10w,M9w,M9w,32,30,30,8,0,60.125299999999996,0,0
Tamakasuga,M14e,M10e,M11e,39,31,33,9,2,69.061,0,0
Tochinohana,M13w,M10w,M12w,38,32,36,8,4,58.01979999999999,0,0
Iwakiyama,M1w,M11e,M12w,14,33,36,2,3,11.0216,0,0
Toyozakura,M8e,M11w,M13e,27,34,37,5,3,24.0734,0,0
Tokitsuumi,J4e,M12e,M14e,49,35,39,10,4,87,0,0
Kasuganishiki,J3e,M12w,M15e,47,36,41,9,5,77,0,0
Yoshikaze,J1e,M13e,M15e,43,37,41,8,4,59.0014,0,0
Tamanoshima,M7e,M13w,M18e,25,38,47,2,9,18.4389,0,0
Ushiomaru,M12e,M14e,M17e,35,39,45,5,6,35.0453,0,0
Tosanoumi,M12w,M14w,M17w,36,40,46,5,6,38.038700000000006,0,0
Asofuji,M13e,M15e,M16e,37,41,43,6,2,39.0387,0,0
Kitazakura,M11w,M15w,M18w,34,42,48,4,6,26.0359,0,0
Tochiozan,J7w,J1e,J1w,56,43,50,9,7,70,0,0
Hakurozan,M14w,J1w,M15w,40,44,42,7,-2,55.0554,0,0
Otsukasa,M15e,J2e,M16e,41,45,43,7,-2,54.0517,0,0
Katayama,M15w,J2w,M18w,42,46,48,6,2,41.0218,0,0
Satoyama,J5w,J3e,J1w,52,47,50,8,3,70,0,0
Shimotori,J1w,J3w,J1w,44,48,50,6,2,47.0012,0,0
Hokutoriki,M5e,J4e,J2e,21,49,51,0,2,0,0,0
Wakanosato,J11e,J4w,J3e,63,50,53,10,3,69,0,0
Masatsukasa,J10e,J5e,J6e,61,51,59,8,8,60,0,0
Kyokunankai,J12w,J5w,J6w,66,52,60,9,8,73,0,0
Kaiho,J9w,J6e,J5w,60,53,58,8,5,73,0,0
Tamarikido,J4w,J6w,J2w,50,54,52,7,-2,50,0,0
Hochiyama,J3w,J7e,J1w,48,55,50,7,-5,49.0002,0,0
Takanowaka,J2e,J7w,J4e,45,56,55,5,-1,38,0,0
Oga,J6e,J8e,J6e,53,57,59,6,2,46,0,0
Ryuo,J6w,J8w,J4w,54,58,56,7,-2,49,0,0
Tochisakae,J7e,J9e,J5e,55,59,57,7,-2,53,0,0
Ryuho,J5e,J9w,J3e,51,60,53,7,-7,50,0,0
Wakatoba,J8e,J10e,J6e,57,61,59,7,-2,55,0,0
Shunketsu,J10w,J10w,J6w,62,62,60,8,-2,58,0,0
Sumanofuji,J13e,J11e,J7e,67,63,61,9,-2,60,0,0
Kyokushuzan,M10e,J11w,J7e,31,64,61,0,-3,0,0,0
Goeido,J11w,J12e,J7w,64,65,62,8,-3,67,0,0
Kobo,J9e,J12w,J9e,59,66,65,6,-1,43,0,0
Tamaasuka,J14w,J13e,J12w,70,67,72,7,5,41,0,0
Daimanazuru,J8w,J13w,J12w,58,68,72,4,4,23,0,0
Hokutoiwa,J13w,J14e,N/A,68,69,78,5,9,24,0,0
Mokonami,J14e,J14w,N/A,69,70,79,5,9,24,0,0
Kanbayashi,J12e,J15e,N/A,65,71,79,4,8,24,0,0
