Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Taiho,Y1e,Y1e,N/A,0,0,-26,14,-26,145.9267,6,13.3232
Kashiwado,Y1w,Y1w,N/A,1,1,-17,12,-18,126.377,5,10.226700000000001
Sadanoyama,Y2w,Y2e,N/A,3,2,-11,11,-13,98.82419999999999,3,4.1471
Tochinoumi,Y2e,Y2w,M12w,2,3,32,0,29,0,0,0
Yutakayama,O1e,O1e,N/A,4,4,2,8,-2,83.57009999999998,3,9.1761
Kitanofuji,S1e,S1e,N/A,5,5,-5,10,-10,103.2075,3,5.1612
Tamanoshima,S1w,S1w,N/A,6,6,0,9,-6,76.4238,1,3.79
Kotozakura,K1e,K1e,N/A,7,7,1,9,-6,81.5448,2,3.8857
Hasegawa,K1w,K1w,N/A,8,8,2,9,-6,85.13740000000001,3,5.4818
Kiyokuni,M3w,M1e,N/A,14,9,8,9,-1,99.72070000000001,3,7.3551
Wakamiyama,M5e,M1w,M2e,17,10,11,9,1,73.71099999999998,1,2.2896
Kotetsuyama,M6e,M2e,M3e,19,11,13,9,2,79.44680000000001,0,0
Tsurugamine,M11e,M2w,M4e,29,12,15,11,3,95.0151,0,0
Kainoyama,M2e,M3e,M3e,11,13,13,7,0,56.1106,0,0
Fukunohana,M7e,M3w,M4e,21,14,15,9,1,65.9894,0,0
Fujinishiki,M1e,M4e,M4e,9,15,15,6,0,36.0961,1,1.2755
Kirinji,M3e,M4w,M6e,13,16,19,6,3,79.515,3,7.3551
Misogidori,J2e,M5e,M6w,42,17,20,13,3,116,0,0
Asasegawa,M11w,M5w,M6w,30,18,20,10,2,81.095,0,0
Wakachichibu,M8w,M6e,M7w,24,19,22,8,3,65.5037,0,0
Myobudani,M2w,M6w,M7w,12,20,22,5,2,42.012499999999996,2,2.8716
Daiyu,M9e,M7e,M8e,25,21,23,8,2,62.5308,0,0
Maenoyama,J6e,M7w,M8w,50,22,24,14,2,129,0,0
Hirokawa,M10e,M8e,M9e,27,23,25,8,2,56.0488,0,0
Yoshinohana,M10w,M8w,M9w,28,24,26,8,2,56.0602,0,0
Wakanaruto,M6w,M9e,M9w,20,25,26,6,1,52.0564,0,0
Wakatenryu,M5w,M9w,M10w,18,26,28,5,2,46.922200000000004,2,2.8716
Wakafutase,J1w,M10e,M12e,41,27,31,10,4,75,0,0
Daishin,M13w,M10w,M12w,34,28,32,8,4,73.0283,0,0
Oiteyama,M9w,M11e,M12w,26,29,32,6,3,43.064099999999996,0,0
Ogiyama,M16e,M11w,M13e,39,30,33,9,3,66.9778,0,0
Wakanami,M14e,M12e,M13e,35,31,33,8,2,66.0937,0,0
Aonosato,M8e,M12w,M13e,23,32,33,5,1,35.9522,0,0
Kiminishiki,M12e,M13e,M15e,31,33,37,6,4,50.044399999999996,0,0
Hanahikari,M12w,M13w,M13w,32,34,34,7,0,54.054700000000004,0,0
Daigo,M4e,M14e,M15e,15,35,37,2,2,12.0529,0,0
Oginohana,M13e,M14w,M16e,33,36,39,6,3,39.936899999999994,0,0
Toyokuni,M1w,M15e,M16w,10,37,40,0,3,0,0,0
Kitanokuni,M14w,M15w,M15w,36,38,38,7,0,57.0633,0,0
Kairyuyama,M4w,M16e,M17w,16,39,42,1,3,7.003500000000001,0,0
Fujinokawa,J9w,M16w,J2e,57,40,47,10,7,79,0,0
Tsugarukuni,J12e,M17e,J2w,62,41,48,11,7,99,0,0
Wakanoshima,M15w,J1e,J2w,38,42,48,5,6,31.023799999999998,0,0
Wakasugiyama,M15e,J1w,J4e,37,43,51,4,8,21.004800000000003,0,0
Kitanohana,J8e,J2e,J4w,54,44,52,8,8,60,0,0
Tochioyama,M7w,J2w,J4w,22,45,52,0,7,0,0,0
Toda,J9e,J3e,J5w,56,46,54,8,8,58,0,0
Futagodake,J3e,J3w,J5w,44,47,54,5,7,30,0,0
Mutsuarashi,J11w,J4e,J8e,61,48,59,8,11,54,0,0
Tensuiyama,J4e,J4w,J6w,46,49,56,5,7,27,0,0
Wakanokuni,J5e,J5e,J7w,48,50,58,5,8,26,0,0
Daimonji,J3w,J5w,J4e,45,51,51,6,0,38,0,0
Orochigawa,J14e,J6e,J8w,66,52,60,9,8,81,0,0
Aonoumi,J6w,J6w,J5e,51,53,53,7,0,40,0,0
Kiyonomori,J7e,J7e,J7w,52,54,58,6,4,45,0,0
Maedagawa,J7w,J7w,J6e,53,55,55,7,0,57,0,0
Amatsukaze,J12w,J8e,J9e,63,56,61,8,5,59,0,0
Udagawa,J13e,J8w,J9w,64,57,62,8,5,48,0,0
