Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Takanohana,Y1w,Y1e,M3e,1,-1,15,4,16,36.907399999999996,1,1.2755
Musashimaru,Y1e,Y1w,M10w,0,0,30,0,30,0,0,0
Asashoryu,O1e,O1e,N/A,2,1,-24,14,-25,157.7521,5,8.0328
Musoyama,O1w,O1w,N/A,3,2,1,8,-1,66.61139999999999,2,2.8716
Tochiazuma,O2e,O2e,M12w,4,3,34,0,31,0,0,0
Wakanosato,K1w,S1e,N/A,10,4,-4,11,-8,106.84389999999999,3,5.8547
Takanowaka,S1e,S1w,N/A,7,5,1,9,-4,81.39370000000001,1,1.2755
Kotomitsuki,S1w,S2e,N/A,8,6,2,9,-4,84.0653,3,5.1612
Chiyotaikai,O2w,S2w,M13e,5,7,35,0,28,0,0,0
Kaio,O3e,S3e,M13w,6,8,36,0,28,0,0,0
Dejima,M3w,K1e,N/A,16,9,2,11,-7,108.14800000000001,6,11.8228
Tosanoumi,M1e,K1w,N/A,11,10,9,8,-1,79.30149999999999,4,7.7714
Kyokutenho,M2e,M1e,M1e,13,11,11,8,0,70.2825,5,11.2408
Takanonami,K1e,M1w,M1e,9,12,11,7,-1,65.1693,2,3.8857
Tochinonada,M10e,M2e,M3e,29,13,15,11,2,102.63749999999999,0,0
Takamisakari,M9e,M2w,M4e,27,14,17,10,3,85.23159999999999,1,1.2755
Kotonowaka,M3e,M3e,M4e,15,15,17,7,2,68.7889,2,6.0796
Shimotori,M7w,M3w,M4w,24,16,18,9,2,86.55030000000002,0,0
Wakanoyama,M7e,M4e,M6e,23,17,21,8,4,59.6053,0,0
Kaiho,M5e,M4w,M6e,19,18,21,7,3,66.6635,2,3.5651
Iwakiyama,M5w,M5e,M6w,20,19,22,7,3,65.63680000000001,1,1.5961
Asasekiryu,J1w,M5w,M7e,41,20,23,12,3,105.01989999999999,0,0
Tamanoshima,M8e,M6e,M7e,25,21,23,8,2,67.1555,0,0
Kyokushuzan,M6w,M6w,M7w,22,22,24,7,2,68.21270000000001,0,0
Kotoryu,M8w,M7e,M7w,26,23,24,8,1,60.118700000000004,0,0
Kasugao,M13w,M7w,M8w,36,24,26,10,2,77.5581,0,0
Buyuzan,J2e,M8e,M9w,42,25,28,11,3,93.04650000000001,0,0
Takanotsuru,M12w,M8w,M9w,34,26,28,9,2,74.0982,0,0
Tokitsuumi,M4w,M9e,M9w,18,27,28,5,1,49.50899999999999,2,3.8857
Toki,M2w,M9w,M9w,14,28,28,4,0,24.839199999999998,0,0
Aminishiki,M4e,M10e,M11e,17,29,31,4,2,24.404,1,3.79
Kinkaiyama,J1e,M10w,M12w,40,30,34,9,4,70.0242,0,0
Kasuganishiki,M11w,M11e,M12w,32,31,34,7,3,54.196,0,0
Akinoshima,M9w,M11w,M12w,28,32,34,6,2,41.8312,0,0
Takekaze,J3w,M12e,M13e,45,33,35,10,2,82.0201,0,0
Hokutoriki,M6e,M12w,M13e,21,34,35,4,1,36.204499999999996,0,0
Tamarikido,M15e,M13e,M14e,39,35,37,8,2,77.0802,0,0
Miyabiyama,M1w,M13w,M14w,12,36,38,1,2,2.2896,1,2.2896
Komahikari,J4e,M14e,M15w,46,37,40,9,3,77.0168,0,0
Tochinohana,M14w,M14w,M15w,38,38,40,7,2,45.3286,0,0
Gojoro,M10w,M15e,M15w,30,39,40,5,1,43.145100000000006,0,0
Jumonji,M11e,M15w,M16e,31,40,41,5,1,42.0455,0,0
Yotsukasa,J7e,J1e,M16w,52,41,42,10,1,89.0002,0,0
Aogiyama,J2w,J1w,M18e,43,42,45,7,3,49.0286,0,0
Asanowaka,J5e,J2e,M18w,48,43,46,8,3,52,0,0
Kobo,M14e,J2w,J1e,37,44,47,5,3,27.825499999999998,0,0
Oginishiki,J8e,J3e,J1w,54,45,48,9,3,72,0,0
Senshuyama,J6w,J3w,J2e,51,46,49,8,3,61,0,0
Otsukasa,M13e,J4e,J2e,35,47,49,4,2,27.0982,0,0
Oikari,J3e,J4w,J2w,44,48,50,6,2,42,0,0
Wakakosho,J6e,J5e,J3w,50,49,52,7,3,57.0001,0,0
Gokenzan,J13w,J5w,J5e,65,50,55,10,5,70,0,0
Hayateumi,J9w,J6e,J5e,57,51,55,8,4,59.0001,0,0
Tochisakae,J10w,J6w,J6e,59,52,57,8,5,53,0,0
Wakatoba,J11w,J7e,J7e,61,53,59,8,6,51,0,0
Hamanishiki,J5w,J7w,J7e,49,54,59,5,5,42.0002,0,0
Harunoyama,J9e,J8e,J8w,56,55,62,6,7,41,0,0
Kitazakura,J13e,J8w,J8w,64,56,62,8,6,31,0,0
Tamakasuga,M12e,J9e,J9e,33,57,63,0,6,0,0,0
Wakatenro,J10e,J9w,J9w,58,58,64,6,6,46,0,0
Juzan,J11e,J10e,J8w,60,59,62,7,3,45,0,0
Daizen,J7w,J10w,J11e,53,60,67,4,7,27,0,0
Toyozakura,J8w,J11e,J12e,55,61,69,4,8,34,0,0
Chiyotenzan,J12w,J11w,N/A,63,62,77,4,15,19,0,0
Ushiomaru,J4w,J12e,N/A,47,63,77,0,14,0,0,0
Tomikaze,J12e,J12w,N/A,62,64,92,0,28,0,0,0
