Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Wajima,Y1e,Y1e,N/A,0,0,0,-18,12,-18,135.00549999999998,7,14.805900000000001
Kitanoumi,Y1w,Y1w,N/A,1,1,1,-9,10,-10,99.20430000000002,3,4.8406
Takanohana,O1e,O1e,N/A,2,2,2,-8,10,-10,109.9659,3,7.6757
Asahikuni,O1w,O1w,N/A,3,3,3,-7,10,-10,95.0955,4,6.4367
Mienoumi,O2e,O2e,N/A,4,4,4,-2,9,-6,111.23960000000002,5,10.5473
Wakamisugi,S1w,S1e,N/A,6,6,5,-8,11,-13,118.65230000000003,4,8.9512
Kirinji,S1e,S1w,N/A,5,5,6,3,8,-3,89.9993,3,8.8555
Kaiketsu,M4w,K1e,N/A,16,16,7,-10,14,-17,168.4705,6,11.336500000000001
Kurohimeyama,M5w,K1w,M2w,18,18,8,12,9,4,98.7943,1,2.2896
Fujizakura,M3w,M1e,M2w,14,14,9,12,8,3,92.6366,3,6.6616
Takamiyama,M4e,M1w,M3e,15,15,10,13,8,3,101.32780000000002,3,7.6757
Yutakayama,M2e,M2e,M5e,11,11,11,17,6,6,67.77680000000001,3,5.1612
Onishiki,M12w,M2w,M5w,32,32,12,18,11,6,93.9945,0,0
Washuyama,M3e,M3e,M4e,13,13,13,15,7,2,46.7035,1,1.2755
Tamakiyama,M8w,M3w,M5w,24,24,14,18,9,4,80.665,0,0
Kitaseumi,M6w,M4e,M5w,20,20,15,18,8,3,57.5385,1,1.2755
Tamanofuji,K1w,M4w,M5w,8,8,16,18,5,2,52.50750000000001,2,4.5792
Arase,M2w,M5e,M5w,12,12,17,18,6,1,36.0929,2,2.551
Tochiazuma,M7e,M5w,M6e,21,21,18,19,8,1,57.8837,0,0
Oshio,M7w,M6e,M6w,22,22,19,20,8,1,52.43470000000001,1,1.2755
Masuiyama,M10e,M6w,M7e,27,27,20,21,9,1,75.3902,0,0
Kaiki,M6e,M7e,M7e,19,19,21,21,7,0,45.5467,1,1.2755
Banryuyama,M10w,M7w,M7w,28,28,22,22,9,0,78.34020000000001,0,0
Adachi,J1w,M8e,M8e,37,37,23,23,11,0,98.25880000000001,0,0
Wakajishi,K1e,M8w,M9e,7,7,24,25,3,1,16.8265,0,0
Aobajo,M1e,M9e,M10e,9,9,25,27,3,2,23.2987,1,1.2755
Kaneshiro,M1w,M9w,M10w,10,10,26,28,3,2,26.1576,1,1.2755
Haguroiwa,M8e,M10e,M11e,23,23,27,29,6,2,41.3732,1,1.2755
Tenryu,M13e,M10w,M12e,33,33,28,31,8,3,56.43699999999999,0,0
Daiju,M9e,M11e,M12e,25,25,29,31,6,2,40.124399999999994,0,0
Futatsuryu,M5e,M11w,M12e,17,17,30,31,4,1,26.844,0,0
Wakanoumi,J4e,M12e,M12w,42,42,31,32,10,1,79.0023,0,0
Chiyozakura,M13w,M12w,M12w,34,34,32,32,8,0,71.2505,0,0
Kotonofuji,J3e,M13e,M13w,40,40,33,34,9,1,79.1336,0,0
Owashi,M9w,M13w,M14w,26,26,34,36,5,2,27.378099999999996,1,1.2755
Takanosato,J5e,M14e,M15w,44,44,35,38,9,3,77.0001,0,0
Kotogatake,M11w,M14w,M16w,30,30,36,40,5,4,36.596399999999996,0,0
Masudayama,J6w,M15e,M17e,47,47,37,41,9,4,76.0002,0,0
Kotokaze,J7e,M15w,J1e,48,48,38,42,9,4,74.0002,0,0
Ryumon,J2w,M16e,M17e,39,39,39,41,7,2,39.0022,0,0
Onoumi,J7w,M16w,J1w,49,49,40,43,9,3,77.0001,0,0
Dairyugawa,J6e,M17e,J2e,46,46,41,44,8,3,66.0001,0,0
Daigo,M14e,J1e,J2w,35,35,42,45,5,3,29.8265,0,0
Yoshinotani,J4w,J1w,J2w,43,43,43,45,7,2,47,0,0
Shiratayama,J8w,J2e,J4w,51,51,44,49,8,5,55,0,0
Onobori,J9e,J2w,J5e,52,52,45,50,8,5,56.0001,0,0
Taiga,J1e,J3e,J5e,36,36,46,50,4,4,20,0,0
Daio,J12e,J3w,J6e,58,58,47,52,9,5,77.0002,0,0
Chiyonofuji,J10e,J4e,J6e,54,54,48,52,8,4,59,0,0
Hachiya,J2e,J4w,J6e,38,38,49,52,4,3,28.133499999999998,0,0
Asanobori,J8e,J5e,J6e,50,50,50,52,7,2,54,0,0
Aobayama,J10w,J5w,J6w,55,55,51,53,8,2,68.0001,0,0
Kurama,J3w,J6e,J7w,41,41,52,55,4,3,28.133499999999998,0,0
Katsunishiki,J12w,J6w,J8w,59,59,53,57,8,4,61,0,0
Iwashita,J13e,J7e,J9e,60,60,54,58,8,4,44,0,0
Tochiisami,J9w,J7w,J9w,53,53,55,59,6,4,52.0002,0,0
Kongo,M11e,J8e,J9w,29,29,56,59,0,3,0,0,0
Futagodake,M12e,J8w,J10w,31,31,57,61,0,4,0,0,0
Kurosegawa,J11e,J9e,J11e,56,56,58,62,6,4,39,0,0
Kasuganada,J13w,J9w,J11w,61,61,59,63,7,4,39,0,0
Shinko,J11w,J10e,N/A,57,57,60,71,4,11,24,0,0
Konuma,J5w,J10w,N/A,45,45,61,75,0,14,0,0,0
