Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Wakanohana,Y1w,Y1e,N/A,1,0,-17,12,-17,127.40140000000001,4,8.2577
Asashio,Y1e,Y1w,N/A,0,1,-6,9,-7,92.7504,3,6.1753
Kashiwado,O1w,O1e,N/A,3,2,-19,13,-21,163.41,8,15.7085
Kotogahama,O2w,O1w,N/A,5,3,-13,12,-16,135.3503,4,8.9512
Wakahaguro,O1e,O2e,N/A,2,4,-8,10,-12,113.1131,4,9.271799999999999
Taiho,O2e,O2w,N/A,4,5,-6,10,-11,111.65429999999999,4,8.9512
Kitabayama,S1e,S1e,N/A,6,6,4,8,-2,74.41239999999999,3,5.1612
Iwakaze,S1w,S1w,N/A,7,7,5,8,-2,73.02969999999999,2,3.8857
Tsurugamine,M3e,K1e,N/A,15,8,5,10,-3,109.34169999999996,4,8.2577
Fusanishiki,K1e,K1w,N/A,9,9,7,8,-2,98.68430000000001,4,8.144300000000001
Annenyama,K1w,K2e,N/A,10,10,8,8,-2,90.1902,3,9.1761
Fujinishiki,M4w,M1e,N/A,18,11,8,10,-3,115.79960000000003,4,7.4508
Wakamaeda,M7w,M1w,M4w,24,12,18,9,6,81.0468,1,1.5961
Aonosato,M1e,M2e,M4e,11,13,17,6,4,55.24079999999999,2,3.8857
Wakamisugi,S2e,M2w,M4w,8,14,18,5,4,62.4446,4,7.9371
Kitanonada,M8e,M3e,M5e,25,15,19,9,4,75.1284,1,1.2755
Dewanishiki,M6e,M3w,M5e,21,16,19,8,3,68.3862,2,3.1922
Tochihikari,M7e,M4e,M6e,23,17,21,8,4,73.291,0,0
Oginohana,M1w,M4w,M6w,12,18,22,5,4,45.158500000000004,2,2.8716
Sadanoyama,M12e,M5e,M7e,33,19,23,10,4,84.24799999999999,0,0
Shionishiki,M9w,M5w,M8w,28,20,26,8,6,59.973899999999986,0,0
Wakanoumi,M5e,M6e,M8e,19,21,25,6,4,51.2941,1,1.2755
Myobudani,M10e,M6w,M9e,29,22,27,8,5,73.2581,0,0
Ohikari,M2w,M7e,M9w,14,23,28,4,5,35.3468,1,1.5961
Arakiyama,J2w,M7w,M10w,44,24,30,11,6,103,0,0
Matsunobori,M15w,M8e,M10w,40,25,30,10,5,83.65929999999999,0,0
Tamahibiki,M5w,M8w,M10w,20,26,30,5,4,40.4348,0,0
Hagurohana,M3w,M9e,M10w,16,27,30,4,3,24.7649,0,0
Kanenohana,J1e,M9w,M11e,41,28,31,10,3,90,0,0
Kairyuyama,M9e,M10e,M10e,27,29,29,7,0,58.24759999999999,0,0
Kaizan,M4e,M10w,M11e,17,30,31,4,1,34.641799999999996,0,0
Maedagawa,M6w,M11e,M11w,22,31,32,5,1,41.635099999999994,1,1.5961
Wakasugiyama,M10w,M11w,M11w,30,32,32,7,0,51.5432,0,0
Udagawa,M8w,M12e,M11w,26,33,32,6,-1,37.0329,0,0
Tsunenishiki,M11w,M12w,M12w,32,34,34,7,0,43.7106,0,0
Kiyonomori,J1w,M13e,M13w,42,35,36,9,1,64,0,0
Wakachichibu,M12w,M13w,M13w,34,36,36,7,0,53.851099999999995,0,0
Hanenishiki,J4e,M14e,M14e,47,37,37,10,0,85,0,0
Shinoburyu,M15e,M14w,M14e,39,38,37,8,-1,54.315799999999996,0,0
Tamanoumi,M13e,M15e,M14e,35,39,37,7,-2,40.8698,0,0
Wakakoma,J4w,M15w,M14w,48,40,38,10,-2,97,0,0
Fukudayama,M14e,M16e,M15e,37,41,39,7,-2,40.823699999999995,0,0
Yoshinomine,J9w,J1e,M15w,58,42,40,12,-2,109,0,0
Izuminada,J3w,J1w,M15w,46,43,40,9,-3,63.022099999999995,0,0
Tochinoumi,M2e,J2e,M17e,13,44,43,0,-1,0,0,0
Sawakaze,J5w,J2w,M17w,50,45,44,9,-1,70,0,0
Oikawa,M11e,J3e,M18e,31,46,45,4,-1,31.025799999999997,0,0
Kuninobori,J8e,J3w,J2e,55,47,49,9,2,78,0,0
Wakanokuni,M13w,J4e,J2w,36,48,50,4,2,25.8886,0,0
Tokinami,J3e,J4w,J3e,45,49,51,6,2,46.0188,0,0
Ichinoya,J10e,J5e,J4e,59,50,53,9,3,73,0,0
Miyabashira,J2e,J5w,J4e,43,51,53,5,2,27,0,0
Oiteyama,J10w,J6e,J4w,60,52,54,9,2,84,0,0
Kiminishiki,J5e,J6w,J5e,49,53,55,6,2,37,0,0
Yoshakayama#,J12w,J7e,J6w,64,54,58,9,4,68,0,0
Kochi,J13e,J7w,J9e,65,55,63,8,8,73,0,0
Naruyama,J6w,J8e,J8w,52,56,62,5,6,40,0,0
Hoshikabuto,N/A,J8w,J9e,69,57,63,9,6,67,0,0
Sagahikari,J8w,J9e,J6w,56,58,58,7,0,62,0,0
Yasome,J9e,J9w,J7e,57,59,59,7,0,64,0,0
Matsushima,J13w,J10e,J9w,66,60,64,8,4,49,0,0
Amatsunada,J7w,J10w,J9w,54,61,64,5,3,35,0,0
Tokitsuyama,M14w,J11e,J9w,38,62,64,1,2,9.0188,0,0
Otsuka,N/A,J11w,J10e,75,63,65,10,2,81,0,0
Fukunoumi,J11w,J12e,J9w,62,64,64,7,0,42,0,0
Narutoumi,J6e,J12w,J10e,51,65,65,4,0,24,0,0
Sakunobori,N/A,J13e,J10w,72,66,66,9,0,75,0,0
Takanishiki,J7e,J13w,J11e,53,67,67,4,0,31,0,0
Wakatenryu,N/A,J14e,J12e,71,68,69,8,1,59,0,0
Asanoumi,J14e,J14w,J12e,67,69,69,7,0,46,0,0
Osegawa,J12e,J15e,J12e,63,70,69,6,-1,38,0,0
Omidori,J14w,J15w,J12w,68,71,70,7,-1,56,0,0
Tenzan,N/A,J16e,J13w,74,72,72,8,0,47,0,0
Onejime,J11e,J16w,N/A,61,73,75,4,2,33,0,0
Tokitsunami,N/A,J17e,N/A,78,74,76,8,2,41,0,0
Hamanoumi,N/A,J17w,N/A,70,75,76,6,1,29,0,0
Aonishiki,N/A,J18e,N/A,76,76,94,3,18,7,0,0
Wakabayama,N/A,J18w,N/A,77,77,99,2,22,5,0,0
Futatsuryu,N/A,J19e,N/A,73,78,103,0,25,0,0,0
