Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Takanohana,Y1e,Y1e,N/A,0,1,-22,13,-23,120.05579999999998,5,10.226700000000001
Akebono,Y1w,Y1w,N/A,1,2,-17,12,-19,128.3082,7,11.5979
Takanonami,O1w,O1e,N/A,3,3,-15,12,-18,100.27589999999998,3,4.1471
Wakanohana,O1e,O1w,N/A,2,4,-8,10,-12,102.8654,3,6.982200000000001
Musashimaru,O2e,O2e,N/A,4,5,-6,10,-11,100.1805,4,7.1302
Kaio,S1e,S1e,N/A,5,6,-5,10,-11,105.1154,6,12.516300000000001
Takatoriki,K1w,S1w,N/A,8,7,-2,10,-9,98.09750000000001,4,6.4367
Kotonowaka,M2e,K1e,N/A,12,8,6,9,-2,100.07329999999997,5,11.7271
Kotonowaka,M2e,K1w,N/A,13,9,7,9,-2,100.07329999999997,5,11.7271
Kotonishiki,M2w,M1e,N/A,14,10,8,9,-2,94.002,5,8.0328
Musoyama,S1w,M1w,N/A,6,11,8,7,-3,57.17519999999999,2,2.551
Asahiyutaka,K1e,M2e,N/A,7,12,9,7,-3,63.784099999999995,3,5.1612
Akinoshima,M5w,M2w,M1e,20,13,10,10,-3,98.1578,1,1.2755
Tamakasuga,M1e,M3e,M4e,10,14,16,6,2,45.7268,3,4.1471
Kenko,M8e,M3w,M5w,25,15,19,9,4,83.33789999999999,0,0
Kotoinazuma,M7e,M4e,M6w,23,16,21,8,5,58.766000000000005,0,0
Kotobeppu,M10e,M4w,M7w,29,17,23,9,6,75.2059,0,0
Konishiki,M8w,M5e,M8e,26,18,24,8,6,67.2777,0,0
Kitakachidoki,M9e,M5w,M8w,27,19,25,8,6,56.316100000000006,0,0
Tosanoumi,M5e,M6e,M8w,19,20,25,6,5,46.718999999999994,0,0
Asanowaka,M9w,M6w,M9e,28,21,26,8,5,56.536699999999996,0,0
Minatofuji,M4w,M7e,M10e,18,22,28,5,6,32.5791,0,0
Daishi,M3e,M7w,M10w,15,23,29,4,6,41.491099999999996,3,5.8547
Aogiyama,M1w,M8e,M10w,11,24,29,3,5,14.9708,1,1.2755
Asanosho,M7w,M8w,M11e,24,25,30,6,5,39.266299999999994,0,0
Mitoizumi,M3w,M9e,M11e,16,26,30,4,4,31.029899999999998,1,1.2755
Daizen,J5e,M9w,M11w,49,27,31,12,4,102,0,0
Higonoumi,M14e,M10e,M11w,37,28,31,9,3,79.1233,0,0
Kyokudozan,M12e,M10w,M11w,33,29,31,8,2,61.25050000000002,0,0
Daishoho,K2w,M11e,M11w,9,30,31,2,1,21.979,1,2.2896
Rikio,M14w,M11w,M12e,38,31,32,9,1,79.5861,0,0
Oginishiki,M12w,M12e,M12e,34,32,32,8,0,72.1358,0,0
Tochinowaka,M10w,M12w,M12e,30,33,32,7,-1,53.1413,0,0
Terao,M6w,M13e,M12e,22,34,32,5,-2,41.5507,0,0
Ganyu,M13e,M13w,M12w,35,35,33,8,-2,68.1738,0,0
Hamanoshima,M13w,M14e,M13e,36,36,34,8,-2,72.1198,0,0
Kyokushuzan,J1e,M14w,M13w,41,37,35,9,-2,80.00829999999999,0,0
Misugisato,M6e,M15e,M13w,21,38,35,4,-3,30.094199999999997,0,0
Kotoryu,M15e,M15w,M14w,39,39,37,8,-2,68.0684,0,0
Naminohana,M4e,M16e,M13w,17,40,35,3,-5,27.0342,0,0
Daihisho,J1w,M16w,M14e,42,41,36,9,-5,84.0169,0,0
Shikishima,M11e,M17e,M14w,31,42,37,6,-5,49.2888,0,0
Wakashoyo,J7e,J1e,M15w,53,43,39,11,-4,96.0001,0,0
Tokitsunada,J3e,J1w,M15w,45,44,39,9,-5,74.0008,0,0
Tochiazuma,J6e,J2e,M16w,51,45,41,10,-4,71,0,0
Oginohana,J3w,J2w,M18e,46,46,44,8,-2,57,0,0
Kushimaumi,M15w,J3e,J1e,40,47,46,6,-1,46.0849,0,0
Yamato,J11e,J3w,J3w,61,48,51,10,3,82,0,0
Kanechika,J4e,J4e,J4w,47,49,53,6,4,44,0,0
Wakanojo,J4w,J4w,J5e,48,50,54,6,4,42,0,0
Gojoro,J5w,J5e,J4e,50,51,52,7,1,55,0,0
Chiyotaikai,J2w,J5w,J5e,44,52,54,5,2,33,0,0
Mainoumi,M11w,J6e,J5e,32,53,54,2,1,16.036299999999997,0,0
Asahisato,J11w,J6w,J6e,62,54,56,9,2,74,0,0
Wakahayato,J9w,J7e,J6e,58,55,56,8,1,60,0,0
Sunahama,J8e,J7w,J6w,55,56,57,7,1,51,0,0
Tomonohana,J12w,J8e,J7e,64,57,58,9,1,69,0,0
Zenshinyama,J8w,J8w,J7e,56,58,58,7,0,43,0,0
Saigo,J7w,J9e,J8e,54,59,60,6,1,35,0,0
Kyokutenho,J12e,J9w,J8w,63,60,61,8,1,48,0,0
Toyonoumi,J2e,J10e,J8w,43,61,61,3,0,17,0,0
Kasugafuji,J6w,J10w,J9e,52,62,62,5,0,34,0,0
Dewaarashi,J13w,J11e,J10e,66,63,64,8,1,43,0,0
Kotogaume,J10w,J11w,J11e,60,64,66,6,2,44.0001,0,0
Kotoarashi,J9e,J12e,J11w,57,65,67,5,2,33,0,0
Dairyu,J13e,J12w,J13w,65,66,71,6,5,39,0,0
Wakanoyama,J10e,J13e,J14w,59,67,73,4,6,36,0,0
