Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Asashoryu,Y1e,Y1e,N/A,0,-1,-26,14,-25,160.92880000000002,5,9.0469
Kotooshu,S1e,O1e,N/A,4,0,-18,13,-18,134.1631,3,5.8547
Tochiazuma,O1w,O1w,N/A,2,1,-8,10,-9,99.2773,1,1.2755
Chiyotaikai,O2w,O2e,N/A,3,2,-7,10,-9,90.00619999999999,3,4.8406
Kaio,O1e,O2w,M12w,1,3,31,0,28,0,0,0
Kotomitsuki,K1e,S1e,N/A,6,4,0,9,-4,81.6568,3,5.8547
Kyokutenho,M3w,S1w,N/A,13,5,3,10,-2,104.7294,4,6.4367
Hakuho,M1w,K1e,N/A,9,6,3,9,-3,73.4637,4,7.4508
Tamanoshima,M8w,K1w,M1w,23,7,9,11,2,108.67579999999998,1,1.2755
Miyabiyama,M1e,M1e,M4e,8,8,14,6,6,41.600899999999996,2,3.5651
Kakizoe,M2e,M1w,M3e,10,9,12,7,3,59.0099,2,3.5651
Toyonoshima,J1w,M2e,M6e,44,10,18,14,8,117.00059999999999,0,0
Dejima,M3e,M2w,M4e,12,11,14,7,3,51.4896,2,3.5651
Futeno,K1w,M3e,M5w,7,12,17,5,5,51.12949999999999,1,3.79
Iwakiyama,M4e,M3w,M5e,14,13,16,7,3,66.70899999999999,2,2.551
Hokutoriki,M7e,M4e,M6e,20,14,18,8,4,66.0921,0,0
Wakanosato,S1w,M4w,M6w,5,15,19,4,4,37.2923,1,1.2755
Aminishiki,M5w,M5e,M6w,17,16,19,7,3,73.1456,1,3.79
Kotoshogiku,M6e,M5w,M7e,18,17,20,7,3,57.0976,0,0
Tokitenku,M6w,M6e,M7w,19,18,21,7,3,54.3152,0,0
Kokkai,M2w,M6w,M7w,11,19,21,5,2,33.6062,1,1.5961
Kisenosato,M16w,M7e,M8e,40,20,22,12,2,110.91570000000002,1,1.5961
Ama,M11e,M7w,M8e,28,21,22,9,1,75.5602,0,0
Roho,M10w,M8e,M9w,27,22,25,8,3,61.0264,0,0
Takekaze,M9e,M8w,M10e,24,23,26,7,3,48.8841,0,0
Takamisakari,M5e,M9e,M10e,16,24,26,5,2,45.2479,1,2.2896
Tosanoumi,M8e,M9w,M11e,22,25,28,6,3,39.0458,0,0
Kyokushuzan,M4w,M10e,M11w,15,26,29,4,3,32.523399999999995,0,0
Takanowaka,M15e,M10w,M12w,37,27,31,9,4,70.0223,0,0
Kotonowaka,M13e,M11e,M12w,33,28,31,8,3,60.00749999999999,0,0
Hakurozan,M12e,M11w,M13e,30,29,32,7,3,55.34779999999999,0,0
Asasekiryu,M10e,M12e,M13e,26,30,32,6,2,43.5246,0,0
Hakurozan,M12e,M12w,M13w,31,31,33,7,2,55.34779999999999,0,0
Ishide,M12w,M13e,M14e,32,32,34,7,2,51.0022,0,0
Wakatoba,M15w,M13w,M15e,38,33,36,8,3,58.007600000000004,0,0
Tochinohana,J3w,M14e,M16e,48,34,38,10,4,74.0001,0,0
Tamaasuka,M9w,M14w,M16w,25,35,39,4,4,31.0068,0,0
Shimotori,M17w,M15e,M17e,42,36,40,8,4,64.0084,0,0
Kasuganishiki,J2w,M15w,M17e,46,37,40,9,3,57.0001,0,0
Kasugao,M16e,M16e,M17w,39,38,41,7,3,55.002599999999994,0,0
Jumonji,M14e,M16w,M17w,35,39,41,6,2,50.0006,0,0
Katayama,J2e,M17e,M18w,45,40,43,8,3,60.0004,0,0
Tochinonada,M17e,J1e,M18w,41,41,43,7,2,52.001400000000004,0,0
Toyozakura,M11w,J1w,M18w,29,42,43,4,1,29.0007,0,0
Tamakasuga,J8w,J2e,J1e,58,43,44,11,1,78,0,0
Tochisakae,M13w,J2w,J1e,34,44,44,5,0,40.59909999999999,0,0
Kitazakura,J6e,J3e,J2w,53,45,47,9,2,65,0,0
Daishodai,J7e,J3w,J3w,55,46,49,9,3,68,0,0
Tokitsuumi,M14w,J4e,J4e,36,47,50,4,3,28.0004,0,0
Senshuyama,J4e,J4w,J4w,49,48,51,7,3,56,0,0
Kaiho,M7w,J5e,J4w,21,49,51,0,2,0,0,0
Baruto,J14w,J5w,J5e,70,50,52,12,2,101,0,0
Buyuzan,J3e,J6e,J5w,47,51,53,6,2,40.0004,0,0
Harunoyama,J1e,J6w,J5w,43,52,53,5,1,36,0,0
