Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Takanohana,Y1w,Y1e,N/A,1,0,-25,14,-25,139.77209999999997,4,6.4367
Akebono,Y1e,Y1w,N/A,0,1,-14,11,-15,117.56909999999999,5,12.7412
Wakanohana,Y2e,Y2e,N/A,2,2,-8,10,-10,76.38239999999999,2,2.551
Musashimaru,O1w,O1e,N/A,4,3,-14,12,-17,110.51849999999999,3,8.8555
Takanonami,O1e,O1w,N/A,3,4,-3,9,-7,72.45899999999999,2,3.5651
Chiyotaikai,S1w,S1e,N/A,6,5,-8,11,-13,120.9213,3,8.3692
Takatoriki,M1w,S1w,N/A,10,6,0,10,-6,100.2256,1,3.79
Musoyama,M2e,K1e,N/A,11,7,5,9,-2,76.06249999999999,4,6.7573
Dejima,M4w,K1w,N/A,16,8,6,10,-2,117.591,4,11.1451
Kaio,K1w,M1e,M1w,8,9,10,7,1,61.401500000000006,2,3.1922
Kotonowaka,M9w,M1w,M2w,26,10,12,11,2,101.1785,1,2.2896
Tochiazuma,M5w,M2e,M4w,18,11,16,8,5,72.10549999999999,1,3.79
Minatofuji,M10e,M2w,M7e,27,12,21,9,9,71.33549999999998,0,0
Asahiyutaka,M8e,M3e,M7e,23,13,21,8,8,63.103399999999986,0,0
Tamakasuga,M10w,M3w,M7w,28,14,22,9,8,78.3998,0,0
Aogiyama,M8w,M4e,M7w,24,15,22,8,7,60.083099999999995,0,0
Tochinonada,M2w,M4w,M7w,12,16,22,5,6,40.8233,1,3.79
Wakanosato,M11e,M5e,M8e,29,17,23,9,6,76.0816,0,0
Akinoshima,S1e,M5w,M8e,5,18,23,3,5,17.209400000000002,0,0
Kyokushuzan,M11w,M6e,M8w,30,19,24,9,5,76.0915,0,0
Higonoumi,M6w,M6w,M9w,20,20,26,6,6,50.4777,0,0
Tosanoumi,M7e,M7e,M8e,21,21,23,7,2,48.054500000000004,0,0
Kotoryu,M13w,M7w,M10w,34,22,28,9,6,75.0924,0,0
Shikishima,M3w,M8e,M10w,14,23,28,4,5,49.182900000000004,2,3.8857
Mitoizumi,M13e,M8w,M12e,33,24,31,8,7,65.0321,0,0
Gojoro,M3e,M9e,M12e,13,25,31,3,6,17.017699999999998,0,0
Oginishiki,M1e,M9w,M12e,9,26,31,2,5,14.409,2,2.8716
Akinoshu,J6e,M10e,M12w,50,27,32,12,5,101,0,0
Tokitsuumi,J2e,M10w,M12w,42,28,32,10,4,83.0008,0,0
Akinoshu,J6e,M11e,M13e,51,29,33,12,4,101,0,0
Kaiho,M14e,M11w,M13e,35,30,33,8,3,64.04179999999998,0,0
Asanosho,M12e,M12e,M13e,31,31,33,7,2,48.039899999999996,0,0
Hamanoshima,M6e,M12w,M13e,19,32,33,4,1,23.0372,0,0
Tochinowaka,M4e,M13e,M13e,15,33,33,3,0,19.043599999999998,0,0
Kotonishiki,K1e,M13w,M13e,7,34,33,1,-1,4.0424999999999995,0,0
Kotoinazuma,M12w,M14e,M13w,32,35,34,7,-1,55.05499999999999,0,0
Toki,J1w,M14w,M14e,41,36,35,9,-1,68.00219999999999,0,0
Ganyu,M5e,M15e,M14e,17,37,35,3,-2,16.0899,0,0
Asanowaka,M16e,M15w,M15e,39,38,37,8,-1,60.0239,0,0
Wakanojo,M7w,M16e,M14w,22,39,36,4,-3,29.0601,0,0
Kinkaiyama,M15e,M16w,M16e,37,40,39,7,-1,56.0263,0,0
Terao,M9e,M17e,M16e,25,41,39,4,-2,23.046,0,0
Oikari,J2w,J1e,M17e,43,42,41,8,-1,71,0,0
Dewaarashi,M14w,J1w,M17w,36,43,42,6,-1,47.0327,0,0
Susanoumi,J5e,J2e,J1w,48,44,46,8,2,65,0,0
Tokitsunada,J3e,J2w,J1w,44,45,46,7,1,46,0,0
Mainoumi,J7e,J3e,J2e,53,46,47,9,1,76,0,0
Toyonoumi,J5w,J3w,J2e,49,47,47,8,0,57,0,0
Kushimaumi,J4e,J4e,J2w,46,48,48,7,0,56,0,0
Daishi,J3w,J4w,J4e,45,49,51,6,2,45,0,0
Kyokutenho,M15w,J5e,J4w,38,50,52,4,2,32.03059999999999,0,0
Kitakachidoki,J1e,J5w,J5w,40,51,54,4,3,24.0012,0,0
Chiyotenzan,J6w,J6e,J5w,52,52,54,7,2,49,0,0
Ohinode,J11e,J6w,J6e,61,53,55,9,2,58,0,0
Daishoho,J9e,J7e,J6e,57,54,55,8,1,55,0,0
Daizen,J9w,J7w,J6w,58,55,56,8,1,55,0,0
Dewataira,J10e,J8e,J7e,59,56,57,8,1,71,0,0
Tomonohana,J12e,J8w,J7e,63,57,57,9,0,65,0,0
Yotsukasa,J8w,J9e,J7w,56,58,58,7,0,62,0,0
Tochinofuji,J13w,J9w,J8w,66,59,60,9,1,67,0,0
Wakahayato,J11w,J10e,J8w,62,60,60,8,0,44,0,0
Otsukasa,J7w,J10w,J8w,54,61,60,6,-1,30,0,0
Hokutohikari,J10w,J11e,J13w,60,62,70,5,8,45,0,0
Zenshinyama,J4w,J11w,N/A,47,63,77,0,14,0,0,0
Oginohana,J8e,J12e,N/A,55,64,81,1,17,2,0,0
Misugisato,J13e,J12w,N/A,65,65,83,3,18,6,0,0
Kitazakura,J12w,J13e,N/A,64,66,94,0,28,0,0,0
