Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Chiyonofuji,Y1e,Y1e,N/A,0,0,0,-14,11,-14,117.60669999999999,5,9.740400000000001
Futahaguro,Y1w,Y1w,M2w,1,1,1,3,7,2,72.8562,2,2.8716
Hokutoumi,O1w,O1e,N/A,3,3,2,-15,12,-17,134.1005,4,6.4367
Onokuni,O2e,O1w,N/A,4,4,3,-2,9,-5,102.6268,5,9.0469
Asashio,O2w,O2e,N/A,5,5,4,-1,9,-5,80.27359999999999,4,7.4508
Wakashimazu,O3e,O2w,M3e,6,6,5,4,8,-1,77.05669999999999,3,5.8547
Hokutenyu,O1e,O3e,M11e,2,2,6,20,3,14,19.0444,1,1.2755
Konishiki,S1e,S1e,N/A,7,7,7,-7,11,-14,130.9154,6,12.516300000000001
Asahifuji,S1w,S1w,N/A,8,8,8,-2,10,-10,103.7454,6,13.209800000000001
Hananoumi,M1w,K1e,M2e,12,12,9,2,10,-7,122.73270000000001,5,11.2408
Masurao,K1e,K1w,M2w,9,9,10,3,9,-7,109.03339999999999,7,18.0139
Sakahoko,M5w,M1e,M8e,20,20,11,14,9,3,111.5998,5,12.2549
Koboyama,M6e,M1w,M10w,21,21,12,19,8,7,84.234,0,0
Terao,M7e,M2e,M11w,23,23,13,21,8,8,71.672,0,0
Tochitsukasa,M1e,M2w,M11w,11,11,14,21,5,7,49.101200000000006,3,6.8688
Kirinji,M10e,M3e,M12w,29,29,15,23,9,8,74.4176,0,0
Jingaku,M8e,M3w,M12w,25,25,16,23,8,7,61.980900000000005,0,0
Dewanohana,M4e,M4e,M12w,17,17,17,23,6,6,42.565,0,0
Ozutsu,M10w,M4w,M13e,30,30,18,24,9,6,79.09730000000002,0,0
Sadanoumi,M8w,M5e,M13e,26,26,19,24,8,5,72.81819999999999,0,0
Daijuyama,M2w,M5w,M13e,14,14,20,24,5,4,33.069700000000005,1,1.2755
Tochinowaka,M13e,M6e,M13w,35,35,21,25,10,4,99.8946,1,1.2755
Takanofuji,M9e,M6w,M13w,27,27,22,25,8,3,64.8597,0,0
Tagaryu,M5e,M7e,M13w,19,19,23,25,6,2,44.971,0,0
Kirinishiki,M2e,M7w,M14w,13,13,24,27,4,3,37.891400000000004,2,5.0655
Takamisugi,J7e,M8e,M15e,50,50,25,28,13,3,112.0093,0,0
Ryogoku,M12w,M8w,M15e,34,34,26,28,9,2,99.71699999999998,1,1.2755
Tamaryu,M4w,M9e,M15e,18,18,27,28,5,1,37.41480000000001,0,0
Daitetsu,K1w,M9w,M15e,10,10,28,28,3,0,15.4707,0,0
Itai,M3e,M10e,M15w,15,15,29,29,4,0,32.6268,1,2.2896
Sasshunada,M7w,M10w,M16e,24,24,30,30,6,0,43.0972,0,0
Kinoarashi,M14e,M11e,J1e,37,37,31,31,9,0,81.52629999999999,0,0
Toryu,M12e,M11w,J1e,33,33,32,31,8,-1,78.7207,0,0
Kirishima,M6w,M12e,J1w,22,22,33,32,5,-1,35.057500000000005,0,0
Onishiki,M11e,M12w,J2e,31,31,34,33,7,-1,53.7249,0,0
Kotogaume,M13w,M13e,J2w,36,36,35,34,8,-1,78.25359999999999,0,0
Kurama,M9w,M13w,J2w,28,28,36,34,6,-2,43.7941,0,0
Maenoshin,J2w,M14e,J3e,41,41,37,35,9,-2,77.0132,0,0
Kotoinazuma,J1w,M14w,J4e,39,39,38,37,8,-1,59,0,0
Tochitsurugi,M3w,M15e,J4w,16,16,39,38,2,-1,15.2218,0,0
Masudayama,J5e,M15w,J5w,46,46,40,40,9,0,74.0001,0,0
Wakasegawa,J1e,M16e,J5w,38,38,41,40,7,-1,60.0373,0,0
Fujinoshin,J5w,J1e,J6e,47,47,42,41,9,-1,62.0001,0,0
Tochimatoi,J4e,J1w,J6w,44,44,43,42,8,-1,65.0001,0,0
Chikubayama,J4w,J2e,J7e,45,45,44,43,8,-1,67,0,0
Hidanohana,J6e,J2w,J6w,48,48,45,42,9,-3,63,0,0
Hachiya,J2e,J3e,J6w,40,40,46,42,7,-4,53,0,0
Kitakachidoki,J6w,J3w,J7e,49,49,47,43,9,-4,69.0001,0,0
Mitoizumi,J3w,J4e,J10e,43,43,48,49,6,1,40,0,0
Enazakura,J9w,J4w,J12e,55,55,49,53,8,4,71.0001,0,0
Hananokuni,J12w,J5e,J13e,61,61,50,55,9,5,70,0,0
Kotofuji,J13e,J5w,J13w,62,62,51,56,9,5,63,0,0
Misugisato,J8e,J6e,J12w,52,52,52,54,7,2,50.0001,0,0
Hakuryu,J8w,J6w,J13e,53,53,53,55,7,2,44,0,0
Kaiki,J3e,J7e,J13w,42,42,54,56,4,2,26,0,0
Hoshiiwato,J11w,J7w,J14e,59,59,55,57,8,2,60,0,0
Otaka,J7w,J8e,J14e,51,51,56,57,6,1,44,0,0
Tamakirin,J10e,J8w,J14w,56,56,57,58,7,1,56,0,0
Kaneshiro,J9e,J9e,N/A,54,54,58,60,6,2,32,0,0
Koryu,M11w,J9w,N/A,32,32,59,62,0,3,0,0,0
Takamichi,J10w,J10e,N/A,57,57,60,63,6,3,39,0,0
Oshio,J13w,J10w,N/A,63,63,61,69,6,8,34,0,0
Saganobori,J11e,J11e,N/A,58,58,62,76,3,14,22,0,0
Tochinohana,J12e,J11w,N/A,60,60,63,78,3,15,4,0,0
