Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Terunofuji,Y1e,Y1e,M11e,0,0,30,0,30,0,0,0
Takakeisho,O1w,O1e,N/A,2,1,-16,12,-17,134.1148,4,6.0638
Kirishima,O1e,O1w,N/A,1,2,-5,9,-7,95.97189999999999,3,5.1612
Hoshoryu,O2w,O2e,N/A,3,3,1,8,-2,87.5257,2,3.8857
Daieisho,S1e,S1e,N/A,4,4,-6,10,-10,120.90530000000003,4,6.7573
Wakamotoharu,S1w,S1w,N/A,5,5,-1,9,-6,91.19069999999999,3,4.8406
Kotonowaka,S2e,S2e,N/A,6,6,0,9,-6,90.45830000000001,3,5.1612
Abi,M2e,K1e,N/A,12,7,6,9,-1,109.1577,4,6.7573
Asanoyama,M2w,K1w,N/A,13,8,7,9,-1,92.29480000000001,3,4.467700000000001
Hokutofuji,M1e,K2e,N/A,10,9,8,8,-1,96.009,6,11.015900000000002
Ura,M4w,M1e,M1w,17,10,11,9,1,89.1326,3,5.1612
Takayasu,M7e,M1w,M2e,22,11,12,10,1,86.70689999999999,2,2.551
Shodai,M3e,M2e,M2e,14,12,12,8,0,79.4724,3,5.8547
Gonoyama,M5e,M2w,M2e,18,13,12,9,-1,77.02,1,1.2755
Meisei,M1w,M3e,M2w,11,14,13,7,-1,78.8454,2,2.8716
Onosho,M6e,M3w,M3e,20,15,14,9,-1,82.0338,0,0
Tobizaru,K1w,M4e,M3w,9,16,15,6,-1,64.3883,3,6.1753
Midorifuji,M9e,M4w,M4e,26,17,16,10,-1,75.1386,0,0
Nishikigi,K1e,M5e,M4w,7,18,17,5,-1,51.425399999999996,3,5.8547
Nishikigi,K1e,M5w,M5e,8,19,18,5,-1,51.425399999999996,3,5.8547
Hokuseiho,M11w,M6e,M6w,31,20,21,10,1,73.07899999999998,0,0
Shonannoumi,M5w,M6w,M6w,19,21,21,7,0,63.42899999999999,0,0
Kinbozan,M10e,M7e,M7e,28,22,22,9,0,72.5216,0,0
Takanosho,M4e,M7w,M7e,16,23,22,6,-1,61.9175,2,3.8857
Endo,M10w,M8e,M7w,29,24,23,9,-1,72.1051,0,0
Atamifuji,M15e,M8w,M8e,38,25,24,11,-1,92.4754,1,1.2755
Mitakeumi,M11e,M9e,M8e,30,26,24,9,-2,80.70339999999999,1,1.2755
Myogiryu,M13e,M9w,M8e,34,27,24,10,-3,75.333,0,0
Ryuden,M6w,M10e,M9w,21,28,27,6,-1,36.0691,0,0
Kotoeko,M8e,M10w,M11e,24,29,30,6,1,37.177099999999996,0,0
Sadanoumi,M12w,M11e,M11w,33,30,31,8,1,49.0124,0,0
Hiradoumi,M8w,M11w,M11w,25,31,31,6,0,37.0724,0,0
Tomokaze,J3e,M12e,M12w,47,32,33,11,1,98,0,0
Oho,M7w,M12w,M12w,23,33,33,5,0,29.0632,0,0
Tomokaze,J3e,M13e,M13e,48,34,34,11,0,98,0,0
Takarafuji,M12e,M13w,M13e,32,35,34,7,-1,52.09999999999999,0,0
