Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Akebono,Y1e,Y1e,N/A,0,0,-26,14,-26,139.7924,6,9.6289
Takanohana,O1e,O1e,N/A,1,1,-17,12,-18,111.6389,2,5.0655
Wakanohana,O1w,O1w,N/A,2,2,-4,9,-6,80.30560000000001,2,2.8716
Konishiki,O2e,O2e,M12w,3,3,33,0,30,0,0,0
Takanonami,S1w,S1e,N/A,6,4,-4,10,-8,85.40440000000001,1,1.5961
Kotonishiki,S2w,S1w,N/A,7,5,1,9,-4,91.464,3,5.4818
Musashimaru,S1e,S2e,N/A,4,6,2,8,-4,78.83539999999999,3,5.8547
Musashimaru,S1e,S2w,N/A,5,7,3,8,-4,78.83539999999999,3,5.8547
Akinoshima,M2w,K1e,N/A,13,8,7,9,-1,78.814,3,5.1612
Kotonowaka,K1w,K1w,N/A,9,9,7,8,-2,72.1882,3,4.467700000000001
Takatoriki,K1e,M1e,M1e,8,10,10,7,0,58.871100000000006,1,1.5961
Kushimaumi,M13e,M1w,M4w,35,11,17,12,6,115.51939999999999,3,5.1612
Misugisato,M6e,M2e,M5e,20,12,18,8,6,85.43690000000001,2,2.8716
Kotofuji,M2e,M2w,M5e,12,13,18,6,5,40.96849999999999,2,3.5651
Wakashoyo,M1e,M3e,M6e,10,14,20,5,6,30.4768,0,0
Tochinowaka,M3e,M3w,M6e,14,15,20,6,5,42.249599999999994,0,0
Tomonohana,M10e,M4e,M7w,29,16,23,9,7,79.7747,1,1.2755
Kenko,M4e,M4w,M5e,16,17,18,7,1,78.03359999999999,4,6.4367
Terao,M4w,M5e,M7w,17,18,23,6,5,44.3294,1,1.5961
Daishoho,M10w,M5w,M8e,30,19,24,9,5,97.2101,1,1.5961
Takamisugi,M8w,M6e,M8e,26,20,24,8,4,62.439,0,0
Higonoumi,M5e,M6w,M8e,18,21,24,6,3,52.0329,2,3.5651
Kasugafuji,M6w,M7e,M7w,21,22,23,7,1,47.3749,0,0
Kotobeppu,M3w,M7w,M8w,15,23,25,5,2,51.8512,2,3.8857
Tokitsunada,M7w,M8e,M8w,23,24,25,7,1,46.6768,0,0
Mitoizumi,M1w,M8w,M8w,11,25,25,4,0,23.349999999999998,0,0
Kirishima,M12e,M9e,M9w,33,26,27,9,1,80.1428,0,0
Kyokudozan,M11e,M9w,M10w,31,27,29,8,2,64.74849999999999,0,0
Daizen,M5w,M10e,M10w,19,28,29,5,1,41.4905,0,0
Oginohana,M9w,M10w,M11e,28,29,30,7,1,57.6892,0,0
Mainoumi,M14e,M11e,M11w,37,30,31,9,1,83.1284,1,1.2755
Kotoinazuma,M14w,M11w,M12e,38,31,32,9,1,80.07199999999999,0,0
Daishoyama,M12w,M12e,M12e,34,32,32,8,0,68.0514,0,0
Kiraiho,M7e,M12w,M12e,22,33,32,5,-1,44.1119,2,3.8857
Kaio,J1w,M13e,M12w,43,34,33,10,-1,86,0,0
Kitakachidoki,M9e,M13w,M12w,27,35,33,6,-2,53.977599999999995,0,0
Hamanoshima,J3w,M14e,M13e,48,36,34,11,-2,102.0019,0,0
Musoyama,M15w,M14w,M13e,40,37,34,9,-3,82.16669999999999,0,0
Toyonoumi,M11w,M15e,M13e,32,38,34,7,-4,49.97580000000001,0,0
Minatofuji,M8e,M15w,M13e,24,39,34,5,-5,31.215799999999994,0,0
Minatofuji,M8e,M16e,M13w,25,40,35,5,-5,31.215799999999994,0,0
Tamakairiki,M16e,M16w,M15w,41,41,39,8,-2,73.0673,0,0
Oginishiki,J1e,J1e,M14e,42,42,36,9,-6,76.0005,0,0
Naminohana,J2w,J1w,M18e,46,43,44,8,1,53.009699999999995,0,0
Kototsubaki,J7e,J2e,M18w,55,44,45,10,1,87,0,0
Aogiyama,J5e,J2w,M18w,51,45,45,9,0,73,0,0
Asahisato,J3e,J3e,M18w,47,46,45,8,-1,67,0,0
Hitachiryu,J7w,J3w,J3e,56,47,50,9,3,67,0,0
Enazakura,J2e,J4e,J3e,44,48,50,6,2,35,0,0
Tomoefuji,M13w,J4w,J3e,36,49,50,4,1,33.9584,0,0
Kotogaume,J6e,J5e,J3w,53,50,51,8,1,58,0,0
Enazakura,J2e,J5w,J3w,45,51,51,6,0,35,0,0
Asanowaka,J8w,J6e,J4e,58,52,52,9,0,81,0,0
Kyokugozan,J6w,J6w,J4e,54,53,52,8,-1,57,0,0
Tochitenko,J4e,J7e,J5w,49,54,55,6,1,39,0,0
Hoshiandesu,J9e,J7w,J6w,59,55,57,8,2,62,0,0
Ohidake,J11w,J8e,J7e,64,56,58,9,2,75,0,0
Daishi,J10e,J8w,J7w,61,57,59,8,2,60,0,0
Tochinofuji,J8e,J9e,J7w,57,58,59,7,1,46,0,0
Mutsuhokkai,J10w,J9w,J8e,62,59,60,8,1,57,0,0
Kirinishiki,J4w,J10e,J8e,50,60,60,5,0,36,0,0
Tatsuhikari,M15e,J10w,J8w,39,61,61,2,0,17.0019,0,0
Hananokuni,J9w,J11e,J9e,60,62,62,7,0,48,0,0
Chokairyu,J13w,J11w,J11e,68,63,66,8,3,46,0,0
Kiyonofuji,J11e,J12e,J10w,63,64,65,7,1,31,0,0
Wakanoyama,J5w,J12w,J13e,52,65,70,3,5,24,0,0
Yutakafuji,J12e,J13e,N/A,65,66,75,5,9,22,0,0
Zenshinyama,J12w,J13w,N/A,66,67,76,5,9,35,0,0
Masakabuto,J13e,J14e,N/A,67,68,85,3,17,14,0,0
