Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Chiyonofuji,Y1e,Y1e,N/A,0,1,-30,15,-31,160.5485,6,12.030000000000001
Takanosato,Y1w,Y1w,M11e,1,2,31,0,29,0,0,0
Onokuni,O1w,O1e,N/A,3,3,-15,12,-18,133.3324,5,9.4198
Hokutenyu,O1e,O1w,N/A,2,4,-4,9,-8,84.205,3,4.8406
Asashio,O2e,O2e,N/A,4,5,-2,9,-7,93.9496,2,2.8716
Wakashimazu,O2w,O2w,N/A,5,6,-1,9,-7,88.6784,4,7.4508
Kitao,S1w,S1e,N/A,7,7,-7,11,-14,123.78849999999998,4,7.1302
Asahifuji,M2e,S1w,N/A,13,8,3,10,-5,108.45350000000002,2,3.5651
Hoshi,K1e,K1e,N/A,9,9,7,8,-2,77.1811,3,7.3551
Kotogaume,M7w,K1w,M5e,25,10,19,9,9,85.10379999999998,1,2.2896
Sakahoko,M6w,M1e,M6e,23,11,21,8,10,68.31129999999999,1,1.2755
Kirinji,M11e,M1w,M8w,32,12,26,9,14,78.21919999999999,0,0
Onishiki,M7e,M2e,M6w,24,13,22,8,9,73.74359999999999,1,2.2896
Jingaku,M1w,M2w,M6w,12,14,22,5,8,39.163999999999994,1,1.2755
Koboyama,K1w,M3e,M7w,10,15,24,4,9,30.4399,1,2.2896
Terao,M2w,M3w,M5w,14,16,20,6,4,62.3643,3,7.3551
Sadanoumi,M3e,M4e,M6e,15,17,21,6,4,42.33,1,1.2755
Itai,M9e,M4w,M8w,28,18,26,8,8,66.8802,0,0
Daijuyama,M3w,M5e,M8w,16,19,26,5,7,37.330999999999996,1,1.2755
Ozutsu,M1e,M5w,M6e,11,20,21,5,1,43.9144,1,1.5961
Dewanohana,M4w,M6e,M6e,19,21,21,7,0,67.38289999999999,4,9.6447
Hananoumi,M9w,M6w,M9e,29,22,27,8,5,64.35579999999999,0,0
Daitetsu,M12e,M7e,M9w,34,23,28,9,5,79.38839999999999,0,0
Kaiki,M10e,M7w,M9w,30,24,28,8,4,65.4586,0,0
Fujinokawa,M10w,M8e,M10e,31,25,29,8,4,55.093199999999996,0,0
Hidanohana,J1w,M8w,M10w,40,26,30,10,4,88,0,0
Kirishima,M13e,M9e,M10w,36,27,30,9,3,81.98159999999999,0,0
Takamisugi,M5e,M9w,M10w,20,28,30,5,2,49.8056,0,0
Tagaryu,M8w,M10e,M10e,27,29,29,7,0,51.678799999999995,0,0
Sasshunada,J4e,M10w,M11e,45,30,31,11,1,102,0,0
Aobajo,M11w,M11e,M11e,33,31,31,8,0,62.34469999999999,0,0
Tamaryu,M4e,M11w,M11e,17,32,31,4,-1,40.1327,2,3.5651
Kurama,M8e,M12e,M11w,26,33,32,6,-1,48.3198,0,0
Tochitsurugi,M6e,M12w,M11w,22,34,32,5,-2,40.4169,0,0
Tamaryu,M4e,M13e,M11w,18,35,32,4,-3,40.1327,2,3.5651
Toryu,M12w,M13w,M12e,35,36,33,8,-3,64.042,0,0
Misugiiso,M13w,M14e,M13e,37,37,35,8,-2,70.08279999999999,0,0
Hoo,M5w,M14w,M13e,21,38,35,4,-3,33.677099999999996,0,0
Konishiki,S1e,M15e,M13w,6,39,36,0,-3,0,0,0
Maenoshin,J1e,M15w,M14e,39,40,37,8,-3,68.11959999999999,0,0
Kotokaze,S2e,M16e,M14w,8,41,38,0,-3,0,0,0
Masurao,M14e,M16w,M15w,38,42,40,7,-2,44.7718,0,0
Masudayama,J3e,J1e,M16e,43,43,41,8,-2,66.006,0,0
Tochitsukasa,J3w,J1w,M16w,44,44,42,8,-2,63.0363,0,0
Koryu,J5e,J2e,M18e,47,45,45,8,0,68,0,0
Hachiya,J6e,J2w,J1e,49,46,47,8,1,61,0,0
Harunafuji,J2e,J3e,J1e,41,47,47,6,0,32,0,0
Hachiya,J6e,J3w,J1w,50,48,48,8,0,61,0,0
Shishiho,J4w,J4e,J1w,46,49,48,7,-1,54,0,0
Tochimatoi,J2w,J4w,J1w,42,50,48,6,-2,46,0,0
Kaneshiro,J7w,J5e,J3e,53,51,51,8,0,58,0,0
Hakuryu,J10e,J5w,J3w,58,52,52,9,0,71,0,0
Takuetsuyama,J8e,J6e,J3w,54,53,52,8,-1,70,0,0
Mitoizumi,J8w,J6w,J4e,55,54,53,8,-1,56,0,0
Kotochitose,J9e,J7e,J4w,56,55,54,8,-1,58,0,0
Chikubayama,J9w,J7w,J5e,57,56,55,8,-1,65,0,0
Tochinohana,J11e,J8e,J6w,60,57,58,8,1,55,0,0
Washuyama,J7e,J8w,J6w,52,58,58,6,0,43,0,0
Wakasegawa,J5w,J9e,J6w,48,59,58,5,-1,39,0,0
Otaka,J12e,J9w,J7w,62,60,60,8,0,65,0,0
Hananokuni,J12w,J10e,J8e,63,61,61,8,0,61,0,0
Oshio,J10w,J10w,J8e,59,62,61,7,-1,37,0,0
Kotoinazuma,J6w,J11e,J8e,51,63,61,5,-2,26,0,0
Onohana,J13w,J11w,J9e,65,64,63,8,-1,64,0,0
Ojishi,J11w,J12e,N/A,61,65,83,2,18,10,0,0
Tochiakagi,J13e,J12w,N/A,64,66,90,1,24,0,0,0
