Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Asashoryu,Y1e,Y1e,N/A,0,-1,-26,14,-25,143.72230000000002,7,13.626100000000001
Hakuho,O1e,O1e,N/A,1,0,-21,13,-21,154.47979999999998,7,15.82
Miyabiyama,S1e,O1w,N/A,6,1,-4,10,-5,102.5161,5,8.7263
Chiyotaikai,O1w,O2e,N/A,2,2,-4,9,-6,86.4715,4,7.4508
Kaio,O2e,O2w,N/A,3,3,-3,9,-6,73.2356,4,7.4508
Kotooshu,O2w,O3e,N/A,4,4,2,8,-2,75.4976,3,6.1753
Tochiazuma,O3w,O3w,N/A,5,5,3,8,-2,65.30499999999999,2,2.8716
Kotomitsuki,S1w,S1e,N/A,7,6,5,8,-1,81.6519,3,5.8547
Kisenosato,K1w,S1w,N/A,9,7,7,8,0,69.1922,2,4.5792
Kokkai,M5w,K1e,N/A,19,8,9,10,1,85.52000000000001,2,3.8857
Baruto,M4w,K1w,M1w,17,9,11,9,2,85.88130000000001,3,5.8547
Roho,M3e,M1e,M2e,14,10,12,8,2,87.61560000000001,4,7.7714
Tamanoshima,M10e,M1w,M3e,28,11,14,11,3,108.0502,0,0
Tokitenku,M8e,M2e,M3e,24,12,14,10,2,85.4451,0,0
Tamakasuga,M12w,M2w,M5w,33,13,19,11,6,81.0923,0,0
Dejima,M6w,M3e,M5w,21,14,19,8,5,75.6645,0,0
Kyokutenho,M2w,M3w,M5w,13,15,19,6,4,35.1324,0,0
Aminishiki,M7w,M4e,M6w,23,16,21,8,5,62.26049999999999,0,0
Tochinonada,M12e,M4w,M7e,32,17,22,10,5,75.958,0,0
Ama,M4e,M5e,M7e,16,18,22,6,4,34.7298,0,0
Iwakiyama,M10w,M5w,M7w,29,19,23,9,4,69.4165,0,0
Toyonoshima,M11e,M6e,M8e,30,20,24,9,4,67.20349999999999,0,0
Futeno,M5e,M6w,M8e,18,21,24,6,3,52.7265,0,0
Kotoshogiku,M1e,M7e,M10e,10,22,28,3,6,18.6634,0,0
Takekaze,M13w,M7w,M10w,35,23,29,9,6,72.0439,0,0
Takamisakari,M8w,M8e,M9w,25,24,27,7,3,45.6629,0,0
Kakizoe,M3w,M8w,M10w,15,25,29,4,4,36.4843,2,3.8857
Kyokushuzan,M1w,M9e,M10w,11,26,29,3,3,13.6189,0,0
Hochiyama,J6e,M9w,M11e,52,27,30,13,3,108,0,0
Homasho,M14e,M10e,M11e,36,28,30,9,2,68.0386,0,0
Jumonji,M13e,M10w,M12e,34,29,32,8,3,59.2555,0,0
Yoshikaze,M9e,M11e,M12e,26,30,32,6,2,50.2466,0,0
Tosanoumi,M9w,M11w,M12w,27,31,33,6,2,32.224599999999995,0,0
Hakurozan,M2e,M12e,M13e,12,32,34,2,2,26.7654,1,2.2896
Asasekiryu,K1e,M12w,M13e,8,33,34,1,1,24.421799999999998,1,2.2896
Tochinohana,M15e,M13e,M14e,38,34,36,8,2,60.0378,0,0
Hokutoriki,M7e,M13w,M14e,22,35,36,4,1,30.1374,0,0
Wakanosato,M6e,M14e,M15e,20,36,38,3,2,24.4032,0,0
Kasuganishiki,J2w,M14w,M15w,45,37,39,9,2,76,0,0
Shimotori,J5e,M15e,M16e,50,38,40,10,2,88,0,0
Ryuho,J1e,M15w,M16e,42,39,40,8,1,67.0004,0,0
Asofuji,J3w,M16e,M16w,47,40,41,9,1,72,0,0
Kasugao,M11w,J1e,M16w,31,41,41,5,0,47.05449999999999,0,0
Kakuryu,J4e,J1w,M17e,48,42,42,9,0,69,0,0
Satoyama,J4w,J2e,M17w,49,43,43,9,0,88,0,0
Ushiomaru,J3e,J2w,M18e,46,44,44,8,0,49,0,0
Toyozakura,M14w,J3e,J1w,37,45,47,5,2,36.0025,0,0
Katayama,J1w,J3w,J2w,43,46,49,6,3,46.0004,0,0
Otsukasa,J8e,J4e,J3e,56,47,50,9,3,68,0,0
Tochisakae,J2e,J4w,J3e,44,48,50,6,2,41.001400000000004,0,0
Kitazakura,M16e,J5e,J3e,40,49,50,5,1,30.0163,0,0
Buyuzan,M15w,J5w,J4w,39,50,53,4,3,24.032899999999998,0,0
Kaiho,J8w,J6e,J5w,57,51,55,8,4,59,0,0
Tokitsuumi,J9e,J6w,J6e,58,52,56,8,4,59,0,0
Shunketsu,J13w,J7e,J6w,67,53,57,10,4,73,0,0
Tamarikido,J11w,J7w,J8w,63,54,61,8,7,62,0,0
Oga,J7w,J8e,J8w,55,55,61,6,6,40,0,0
Takanowaka,J14e,J8w,J9e,68,56,62,9,6,74,0,0
Ryuo,J14w,J9e,J9w,69,57,63,9,6,67,0,0
Masatsukasa,J12w,J9w,J9w,65,58,63,8,5,60,0,0
Kobo,J6w,J10e,J9w,53,59,63,5,4,42,0,0
Daimanazuru,M16w,J10w,J9w,41,60,63,2,3,12.0013,0,0
Hokutoiwa,J11e,J11e,J10e,62,61,64,7,3,45,0,0
Wakatoba,J7e,J11w,J10e,54,62,64,5,2,38,0,0
Kyokunankai,J9w,J12e,J10w,59,63,65,6,2,42,0,0
Mokonami,J5w,J12w,J10w,51,64,65,4,1,30,0,0
Kanbayashi,J12e,J13e,J11e,64,65,66,7,1,37,0,0
Dewaotori,J10w,J13w,J11w,61,66,67,6,1,24,0,0
Dairaido,J10e,J14e,N/A,60,67,74,4,7,24,0,0
Harunoyama,J13e,J14w,N/A,66,68,76,5,8,26,0,0
