Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Chiyonofuji,Y1e,Y1e,N/A,0,0,-26,14,-26,172.3745,8,16.402
Hokutoumi,Y2e,Y1w,N/A,2,1,-12,11,-13,126.5244,5,9.740400000000001
Futahaguro,Y1w,Y2e,N/A,1,2,-1,8,-3,107.9876,6,12.8369
Onokuni,O1e,O1e,N/A,3,3,-15,12,-18,164.03830000000002,7,16.6269
Konishiki,O1w,O1w,N/A,4,4,-2,9,-6,96.4439,3,5.1612
Asashio,O2e,O2e,N/A,5,5,-1,9,-6,100.65269999999998,3,6.341
Hokutenyu,O3w,O2w,N/A,7,6,5,8,-1,91.9048,5,11.2408
Asahifuji,S1e,S1e,N/A,8,7,-6,11,-13,124.52779999999998,7,15.82
Tochinowaka,K1e,S1w,N/A,10,8,4,9,-4,118.7537,4,7.4508
Wakashimazu,O2w,S2e,M13e,6,9,36,0,27,0,0,0
Maenoshin,M8e,K1e,M1w,27,10,13,11,3,94.9418,0,0
Dewanohana,M10e,K1w,M3w,31,11,17,11,6,88.2371,0,0
Ryogoku,K1w,M1e,M3w,11,12,17,6,5,79.98429999999999,4,11.4657
Kirinji,M9e,M1w,M6w,29,13,23,9,10,75.83989999999999,0,0
Takanofuji,M9w,M2e,M7e,30,14,24,9,10,72.80019999999999,0,0
Ozutsu,M8w,M2w,M8e,28,15,26,8,11,74.6159,0,0
Tagaryu,M2w,M3e,M7w,15,16,25,5,9,45.3362,0,0
Sakahoko,M3e,M3w,M4e,16,17,18,7,1,80.3535,4,8.9512
Tamaryu,M4e,M4e,M5e,18,18,20,7,2,53.0099,1,1.5961
Tamaryu,M4e,M4w,M5w,19,19,21,7,2,53.0099,1,1.5961
Masurao,S1w,M5e,M6w,9,20,23,4,3,38.24850000000001,3,5.8547
Terao,M5e,M5w,M6w,21,21,23,7,2,65.3884,1,1.2755
Itai,M4w,M6e,M8e,20,22,26,6,4,43.436699999999995,0,0
Daijuyama,M1e,M6w,M8e,12,23,26,4,3,30.487,0,0
Sadanoumi,M11e,M7e,M8w,33,24,27,9,3,74.7178,0,0
Hananoumi,M1w,M7w,M8w,13,25,27,4,2,37.7441,2,3.8857
Daitetsu,M11w,M8e,M9e,34,26,28,9,2,75.9423,0,0
Kotogaume,M5w,M8w,M9e,22,27,28,6,1,49.99,1,1.2755
Kirinishiki,M2e,M9e,M9e,14,28,28,4,0,35.3231,2,6.0796
Jingaku,M10w,M9w,M10e,32,29,30,8,1,68.5316,0,0
Tochitsukasa,M6w,M10e,M10e,24,30,30,6,0,59.15830000000001,0,0
Kirishima,M7e,M10w,M10w,25,31,31,6,0,52.6363,0,0
Onishiki,M3w,M11e,M10w,17,32,31,4,-1,48.314899999999994,1,3.79
Takamisugi,M13w,M11w,M11e,38,33,32,9,-1,73.27189999999999,0,0
Toryu,M12e,M12e,M11w,35,34,33,8,-1,70.6302,0,0
Kinoarashi,M12w,M12w,M12e,36,35,34,8,-1,65.416,0,0
Koboyama,M7w,M13e,M11e,26,36,32,6,-4,45.7905,0,0
Sasshunada,M6e,M13w,M11w,23,37,33,5,-4,39.062,0,0
Fujinoshin,J1w,M14e,M12e,40,38,34,9,-4,83.0061,0,0
Masudayama,J7w,M14w,M14e,52,39,38,11,-1,96,0,0
Hananokuni,J4e,M15e,M14w,45,40,39,9,-1,72,0,0
Enazakura,J3e,M15w,M15w,43,41,41,8,0,60.0007,0,0
Chikubayama,J2e,J1e,M16w,41,42,43,7,1,44,0,0
Kotoinazuma,J6w,J1w,M17e,50,43,44,9,1,67,0,0
Tochimatoi,J5e,J2e,M17w,47,44,45,8,1,69,0,0
Kurama,J1e,J2w,M17w,39,45,45,6,0,41.0007,0,0
Hidanohana,J3w,J3e,M18e,44,46,46,7,0,57,0,0
Nankairyu,J8e,J3w,M18w,53,47,47,9,0,74,0,0
Wakasegawa,M13e,J4e,M18w,37,48,47,5,-1,38.0711,0,0
Kitakachidoki,J4w,J4w,J1e,46,49,48,7,-1,52,0,0
Hoshiiwato,J10e,J5e,J2w,57,50,51,9,1,75,0,0
Onohana,J6e,J5w,J2w,49,51,51,7,0,48,0,0
Oshio,J12w,J6e,J3e,62,52,52,10,0,60,0,0
Misugisato,J8w,J6w,J3e,54,53,52,8,-1,58,0,0
Iwatefuji,J13e,J7e,J3w,63,54,53,10,-1,75,0,0
Kotofuji,J11e,J7w,J3w,59,55,53,9,-2,66,0,0
Ishinriki,J7e,J8e,J3w,51,56,53,7,-3,52,0,0
Otaka,J11w,J8w,J6e,60,57,58,8,1,57,0,0
Mitoizumi,J5w,J9e,J6e,48,58,58,5,0,35,0,0
Akinoshima,J12e,J9w,J6w,61,59,59,8,0,41,0,0
Tochitsurugi,J2w,J10e,J7e,42,60,60,3,0,21,0,0
Hakuryu,J10w,J10w,J9e,58,61,64,6,3,34,0,0
Hachiya,J9w,J11e,J12e,56,62,70,4,8,25,0,0
Takamichi,J9e,J11w,N/A,55,63,77,2,14,14,0,0
Tamakirin,J13w,J12e,N/A,64,64,94,0,30,0,0,0
