Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Takanohana,12,3,18,98,127.0406,0,66,3.79,Y1e,Y1e,Kotonowaka;Kaiho;Higonoumi;Ganyu;Tamakasuga;Toki;Dejima;Wakanosato;Hamanoshima;Musoyama;Tosanoumi;Musashimaru
Wakanohana,9,6,6,73,91.7499,1,65,3.79,Y1w,Y1w,Dejima;Tochiazuma;Higonoumi;Kaiho;Tochinowaka;Toki;Musoyama;Hamanoshima;Kotonishiki
Akebono,0,15,-30,0,0,2,64,3.79,Y2e,Y2e,
Musashimaru,11,4,14,91,119.4288,3,63,2.2896,O1e,O1e,Tochiazuma;Kotonowaka;Higonoumi;Ganyu;Tochinowaka;Kaio;Tamakasuga;Toki;Takanonami;Akinoshima;Wakanohana
Takanonami,8,7,2,54,68.0457,4,62,2.2896,O1w,O1w,Higonoumi;Tochiazuma;Ganyu;Kaiho;Tochinowaka;Tamakasuga;Toki;Tochinonada
Chiyotaikai,10,5,10,84,113.2432,5,61,1.5961,S1e,S1e,Higonoumi;Dejima;Kaiho;Tochinowaka;Takatoriki;Musashimaru;Kaio;Tosanoumi;Takanonami;Wakanohana
Takatoriki,5,10,-10,30,38.3589,6,60,1.5961,S1w,S1w,Kaiho;Tochinowaka;Ganyu;Musashimaru;Hamanoshima
Musoyama,9,6,6,73,103.0183,7,59,1.2755,K1e,K1e,Tochinowaka;Kaiho;Takatoriki;Tamakasuga;Chiyotaikai;Kaio;Kotonowaka;Wakanosato;Takanonami
Dejima,9,6,6,66,79.01000000000002,8,58,1.2755,K1w,K1w,Tochinowaka;Toki;Hamanoshima;Kotonowaka;Takatoriki;Takanonami;Ganyu;Tamakasuga;Aogiyama
Kotonowaka,10,5,10,73,98.8898,9,57,1.2755,K2w,K2w,Takanonami;Toki;Chiyotaikai;Kaio;Higonoumi;Takatoriki;Kaiho;Ganyu;Wakanosato;Akinoshima
Tochiazuma,10,5,10,93,125.72710000000001,10,56,1.1274,,M1e,Takanohana;Takatoriki;Kotonowaka;Chiyotaikai;Dejima;Musoyama;Kaio;Tochinonada;Shikishima;Toki
Kaio,8,7,2,73,90.7324,11,55,1.1274,,M1w,Takanonami;Takanohana;Wakanohana;Dejima;Wakanosato;Takatoriki;Shikishima;Minatofuji
Higonoumi,4,11,-14,29,34.4787,12,54,1.0589,,M2e,Takatoriki;Tochinowaka;Musoyama;Wakanojo
Kaiho,3,12,-18,21,28.6969,13,53,1.0589,,M2w,Musashimaru;Ganyu;Higonoumi
Tochinowaka,5,10,-10,27,28.631399999999996,14,52,1.0272,,M3e,Kaiho;Oginishiki;Hamanoshima;Asanosho;Akinoshu
Ganyu,3,12,-18,24,33.1481,15,50,1.0272,,M3w,Toki;Higonoumi;Chiyotaikai
Toki,7,8,-2,48,63.4058,16,49,1.0126,,M4e,Hamanoshima;Musoyama;Shikishima;Kaiho;Tochinonada;Takatoriki;Kaio
Tamakasuga,8,7,2,59,76.34870000000001,17,48,1.0126,,M4w,Hamanoshima;Ganyu;Wakanosato;Aogiyama;Tochinonada;Wakanohana;Takatoriki;Chiyotaikai
Hamanoshima,3,12,-18,17,19.471600000000002,18,47,1.0058,,M5e,Aogiyama;Kaiho;Ganyu
Akinoshima,8,7,2,57,60.53149999999998,19,46,1.0058,,M5w,Hamanoshima;Wakanojo;Asanosho;Oginishiki;Ganyu;Minatofuji;Kotoryu;Dejima
Wakanosato,7,8,-2,58,62.669599999999996,20,45,1.0027,,M6e,Akinoshima;Asahiyutaka;Asanosho;Kotoryu;Tochinonada;Wakanohana;Terao
Tochinonada,6,9,-6,41,45.1913,21,44,1.0027,,M6w,Aogiyama;Akinoshima;Minatofuji;Hamanoshima;Kaiho;Takatoriki
Aogiyama,8,7,2,65,69.6871,22,43,1.0012,,M7e,Kotoryu;Akinoshima;Kyokushuzan;Wakanojo;Higonoumi;Asanowaka;Terao;Musoyama
Shikishima,7,8,-2,57,58.76549999999999,23,42,1.0012,,M7w,Wakanojo;Akinoshima;Terao;Aogiyama;Kyokushuzan;Minatofuji;Higonoumi
Wakanojo,6,9,-6,34,36.3161,24,41,1.0006,,M8e,Kyokushuzan;Hamanoshima;Tochinowaka;Asanowaka;Ganyu;Kaiho
Oginishiki,6,9,-6,41,43.360899999999994,25,40,1.0006,,M8w,Terao;Tochinonada;Asanosho;Kyokushuzan;Higonoumi;Ganyu
