Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Kitanoumi,0,15,-30,0,0,0,64,3.79,Y1e,Y1e,
Takanosato,10,5,10,74,107.6802,1,63,3.79,Y1w,Y1w,Hoshi;Asahifuji;Sakahoko;Jingaku;Sadanoumi;Kotokaze;Kirinji;Hoo;Onokuni;Hokutenyu
Chiyonofuji,10,5,10,70,101.669,2,62,3.79,Y2e,Y2e,Jingaku;Asahifuji;Sadanoumi;Itai;Sakahoko;Daijuyama;Kirinji;Kaiki;Kotokaze;Takanosato
Wakashimazu,11,4,14,83,126.31469999999997,3,61,2.2896,O1e,O1e,Sakahoko;Sadanoumi;Kaiki;Hoshi;Itai;Asahifuji;Ozutsu;Jingaku;Kirinji;Asashio;Kotokaze
Hokutenyu,9,6,6,77,111.9924,4,60,2.2896,O1w,O1w,Hoshi;Jingaku;Asahifuji;Daijuyama;Asashio;Hoo;Kotokaze;Chiyonofuji;Wakashimazu
Asashio,11,4,14,95,133.677,5,59,2.2896,O2e,O2e,Sadanoumi;Itai;Hoshi;Onokuni;Asahifuji;Sakahoko;Daijuyama;Chiyonofuji;Takanosato;Dewanohana;Tagaryu
Kotokaze,10,5,10,73,103.39939999999999,6,58,2.2896,O2w,O2w,Itai;Sakahoko;Kirinji;Asahifuji;Ozutsu;Hoshi;Sadanoumi;Daijuyama;Toryu;Konishiki
Sakahoko,5,10,-10,35,51.852500000000006,7,57,1.5961,S1e,S1e,Hokutenyu;Onokuni;Kirinji;Daijuyama;Aobajo
Onokuni,10,5,10,90,124.74510000000001,8,56,1.5961,S1w,S1w,Hokutenyu;Daijuyama;Ozutsu;Kirinji;Wakashimazu;Kotokaze;Dewanohana;Chiyonofuji;Masudayama;Toryu
Hoshi,7,8,-2,44,65.0785,9,55,1.2755,K1e,K1e,Sakahoko;Asahifuji;Ozutsu;Daijuyama;Takamisugi;Aobajo;Kaiki
Asahifuji,5,10,-10,22,28.433099999999996,10,54,1.2755,K1w,K1w,Kitanoumi;Sakahoko;Takamisugi;Aobajo;Daijuyama
Daijuyama,4,11,-14,32,41.2558,11,53,1.1274,,M1e,Ozutsu;Kirishima;Kitao;Wakanofuji
Ozutsu,8,7,2,75,110.82939999999999,12,52,1.1274,,M1w,Kurama;Asashio;Chiyonofuji;Takanosato;Hokutenyu;Sakahoko;Koboyama;Masudayama
Kirinji,3,12,-18,22,30.567299999999996,13,51,1.0589,,M2e,Kaiki;Mitoizumi;Asahifuji
Itai,6,9,-6,36,46.018699999999995,14,50,1.0589,,M2w,Kitanoumi;Hoshi;Asahifuji;Mitoizumi;Sadanoumi;Koboyama
Sadanoumi,5,10,-10,36,54.4614,15,49,1.0272,,M3e,Hoshi;Hokutenyu;Wakanofuji;Asahifuji;Jingaku
Jingaku,5,10,-10,34,50.5986,16,48,1.0272,,M3w,Kitanoumi;Asashio;Itai;Hoshi;Wakanofuji
Kaiki,7,8,-2,55,77.2819,17,47,1.0126,,M4e,Takanosato;Sakahoko;Tochitsukasa;Hokutenyu;Kitao;Itai;Wakanofuji
Hoo,5,10,-10,39,39.344,18,46,1.0126,,M4w,Aobajo;Masudayama;Wakanofuji;Hidanohana;Kirishima
Aobajo,4,11,-14,33,33.8192,19,45,1.0058,,M5e,Takamisugi;Mitoizumi;Hidanohana;Kitao
Takamisugi,4,11,-14,22,26.9357,20,44,1.0058,,M5w,Sadanoumi;Sakahoko;Hoo;Kirinji
Kurama,8,7,2,51,57.3732,21,43,1.0027,,M6e,Takamisugi;Tochitsukasa;Mitoizumi;Aobajo;Daijuyama;Daitetsu;Itai;Sadanoumi
Konishiki,12,3,18,105,134.1169,22,42,1.0027,,M6w,Kirinji;Tochitsukasa;Daitetsu;Daijuyama;Toryu;Tochitsurugi;Masudayama;Kirishima;Takanosato;Wakashimazu;Onokuni;Chiyonofuji
Dewanohana,9,6,6,74,95.85149999999999,23,41,1.0012,,M7e,Konishiki;Tochitsukasa;Daijuyama;Masudayama;Hoo;Kirishima;Kaiki;Tochitsurugi;Ozutsu
Koboyama,6,9,-6,48,52.9618,24,40,1.0012,,M7w,Kitao;Mitoizumi;Hidanohana;Onishiki;Jingaku;Kirinji
Kitao,8,7,2,57,62.8521,25,39,1.0006,,M8e,Jingaku;Mitoizumi;Takamisugi;Onishiki;Kirinji;Kurama;Tochitsukasa;Daitetsu
Kirishima,7,8,-2,53,58.8546,26,38,1.0006,,M8w,Tochitsurugi;Kirinji;Itai;Daitetsu;Onishiki;Koboyama;Sadanoumi
Toryu,8,7,2,62,67.4539,27,37,1.0003,,M9e,Kirishima;Kaiki;Mitoizumi;Kitao;Koboyama;Tochitsukasa;Dewanohana;Hoo
Wakanofuji,5,10,-10,31,35.0684,28,36,1.0003,,M9w,Aobajo;Kirinji;Itai;Kurama;Tochitsukasa
Masudayama,8,7,2,56,66.2687,29,35,1.0001,,M10e,Wakanofuji;Koboyama;Kaiki;Jingaku;Aobajo;Takamisugi;Kirishima;Hidanohana
Onishiki,9,6,6,67,72.64309999999999,30,34,1.0001,,M10w,Takamisugi;Hachiya;Kurama;Hoo;Aobajo;Wakanofuji;Jingaku;Masudayama;Tochitsurugi
Daitetsu,8,7,2,66,66.681,31,33,1.0001,,M11e,Onishiki;Aobajo;Toryu;Wakanofuji;Dewanohana;Koboyama;Masudayama;Tochitsurugi
Mitoizumi,7,8,-2,53,53.8272,32,32,1.0001,,M11w,Tochitsukasa;Hoo;Takamisugi;Washuyama;Chikubayama;Onishiki;Oyutaka
Hidanohana,10,5,10,87,87.7611,33,31,1,,M12e,Kitao;Kirishima;Wakanofuji;Onishiki;Kurama;Mitoizumi;Daitetsu;Hachiya;Hattori;Tochitsukasa
Tagaryu,13,2,22,116,151.4756,34,30,1,,M12w,Hachiya;Wakanofuji;Takamisugi;Hoo;Koboyama;Konishiki;Dewanohana;Daitetsu;Ozutsu;Onokuni;Kaiki;Toryu;Wakashimazu
Tochitsukasa,5,10,-10,29,31.7157,35,29,1,,M13e,Aobajo;Takamisugi;Sadanoumi;Koboyama;Hoo
Tochitsurugi,9,6,6,82,88.9367,36,28,1,,M13w,Hidanohana;Kurama;Koboyama;Kitao;Chikubayama;Washuyama;Tagaryu;Toryu;Jingaku
Hachiya,10,5,10,78,79.4302,37,27,1,,M14e,Toryu;Oshio;Kurama;Hoo;Wakasegawa;Takamisugi;Aobajo;Kirishima;Daitetsu;Dewanohana
Oshio,5,10,-10,34,31,38,26,1,,J1e,Hanaarashi;Tamaryu;Takarakuni;Misugiiso;Tenkoyama
Washuyama,8,7,2,72,72.0291,39,25,1,,J1w,Oshio;Takarakuni;Hachiya;Misugiiso;Tochiakagi;Oyutaka;Terao;Chikubayama
Chikubayama,7,8,-2,57,57.0526,40,24,1,,J2e,Oyutaka;Hattori;Sasshunada;Tochimatoi;Amanoyama;Tochitsukasa;Hananoumi
Tochihikari,0,15,-30,0,0,41,23,1,,J2w,
