Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Hakuho,15,0,30,126,169.23809999999997,0,70,3.79,Y1e,Y1e,Kakuryu;Tokitenku;Wakanosato;Homasho;Tochinoshin;Kotoshogiku;Kisenosato;Kyokutenho;Tokusegawa;Tochiozan;Aran;Kaio;Baruto;Kotooshu;Harumafuji
Harumafuji,8,7,2,56,68.56609999999999,1,69,2.2896,O1e,O1e,Kisenosato;Homasho;Wakanosato;Tokitenku;Kyokutenho;Tokusegawa;Aran;Kotooshu
Kotooshu,10,5,10,77,101.22409999999999,2,68,2.2896,O1w,O1w,Tokitenku;Kakuryu;Homasho;Tochinoshin;Wakanosato;Kisenosato;Kyokutenho;Aran;Kaio;Baruto
Baruto,9,6,6,71,92.6498,3,67,2.2896,O2e,O2e,Wakanosato;Tokitenku;Kotoshogiku;Homasho;Aran;Tochinoshin;Tochiozan;Kyokutenho;Harumafuji
Kaio,8,7,2,60,74.89309999999999,4,66,2.2896,O2w,O2w,Homasho;Wakanosato;Tokitenku;Tokusegawa;Baruto;Harumafuji;Aminishiki;Kisenosato
Aran,7,8,-2,55,68.2399,5,65,1.5961,S1e,S1e,Kisenosato;Kyokutenho;Wakanosato;Homasho;Tochiozan;Tokusegawa;Kaio
Tochiozan,11,4,14,89,115.3839,6,64,1.5961,S1w,S1w,Kyokutenho;Kaio;Kakuryu;Kisenosato;Tokitenku;Wakanosato;Harumafuji;Aminishiki;Kotooshu;Hakuba;Asasekiryu
Kisenosato,7,8,-2,54,69.8536,7,63,1.2755,K1e,K1e,Baruto;Kotoshogiku;Tokitenku;Tochinoshin;Kyokutenho;Tokusegawa;Aminishiki
Kakuryu,9,6,6,75,96.74969999999999,8,62,1.2755,K1w,K1w,Aran;Kaio;Wakanosato;Harumafuji;Tokitenku;Kisenosato;Baruto;Tochinoshin;Yoshikaze
Tokitenku,2,13,-22,13,16.0046,9,61,1.1274,,M1e,Aran;Takamisakari
Wakanosato,5,10,-10,29,30.6016,10,60,1.1274,,M1w,Tokitenku;Takamisakari;Homasho;Mokonami;Tosayutaka
Homasho,7,8,-2,44,52.4643,11,59,1.0589,,M2e,Tokusegawa;Kisenosato;Kakuryu;Mokonami;Tokitenku;Takamisakari;Kyokutenho
Tochinoshin,9,6,6,79,95.2164,12,58,1.0589,,M2w,Aran;Tokusegawa;Harumafuji;Kaio;Wakanosato;Aminishiki;Hakuba;Takekaze;Shimotori
Kotoshogiku,9,6,6,84,110.7057,13,57,1.0272,,M3e,Tochiozan;Aran;Hakuba;Kaio;Harumafuji;Tochinoshin;Takamisakari;Kakuryu;Yoshikaze
Kyokutenho,4,11,-14,24,26.128800000000002,14,56,1.0272,,M3w,Takamisakari;Hakuba;Tokitenku;Tosayutaka
Tokusegawa,6,9,-6,39,44.426899999999996,15,55,1.0126,,M4e,Kyokutenho;Asasekiryu;Takamisakari;Kotoshogiku;Wakanosato;Tokitenku
Aminishiki,8,7,2,74,90.70729999999999,16,54,1.0126,,M4w,Hakuba;Tokusegawa;Asasekiryu;Kitataiki;Tosayutaka;Kotooshu;Baruto;Kakuryu
Takamisakari,4,11,-14,24,26.9493,17,53,1.0058,,M5e,Aminishiki;Mokonami;Hokutoriki;Kakizoe
Hakuba,8,7,2,66,72.3477,18,52,1.0058,,M5w,Mokonami;Asasekiryu;Takamisakari;Homasho;Kitataiki;Tosayutaka;Kotooshu;Kimurayama
Mokonami,5,10,-10,33,36.523799999999994,19,51,1.0027,,M6e,Aminishiki;Tokusegawa;Kyokutenho;Bushuyama;Kyokunankai
Asasekiryu,9,6,6,67,71.3967,20,50,1.0027,,M6w,Tosayutaka;Mokonami;Takamisakari;Bushuyama;Kimurayama;Kokkai;Kotoshogiku;Hokutoriki;Tochinonada
Kitataiki,9,6,6,68,68.26719999999999,21,49,1.0012,,M7e,Asasekiryu;Mokonami;Takamisakari;Bushuyama;Yoshikaze;Tosayutaka;Kyokunankai;Tochinonada;Toyozakura
Tosayutaka,6,9,-6,39,39.0849,22,48,1.0012,,M7w,Kimurayama;Mokonami;Hokutoriki;Takamisakari;Koryu;Kasugao
Kokkai,8,7,2,69,73.2961,23,47,1.0006,,M8e,Tosayutaka;Kitataiki;Shimotori;Kimurayama;Hokutoriki;Aminishiki;Hakuba;Tamawashi
Masatsukasa,0,15,-30,0,0,24,46,1.0006,,M8w,
Kimurayama,8,7,2,60,60.2151,25,45,1.0003,,M9e,Bushuyama;Shimotori;Hokutoriki;Koryu;Kitataiki;Yoshikaze;Mokonami;Kakizoe
Bushuyama,6,9,-6,34,34.7825,26,44,1.0003,,M9w,Kokkai;Tosayutaka;Takamisakari;Koryu;Tokitenku;Tosanoumi
Hokutoriki,4,11,-14,27,27.2187,27,43,1.0001,,M10e,Bushuyama;Mokonami;Sokokurai;Kyokunankai
Shimotori,8,7,2,56,56.19709999999999,28,42,1.0001,,M10w,Hokutoriki;Kotokasuga;Bushuyama;Kasugao;Tosanoumi;Koryu;Mokonami;Tamawashi
Kotokasuga,9,6,6,60,60.037800000000004,29,41,1.0001,,M11e,Koryu;Hokutoriki;Kokkai;Kasugao;Kyokunankai;Kakizoe;Gagamaru;Tosanoumi;Kimurayama
Yoshikaze,11,4,14,93,93.24180000000001,30,40,1.0001,,M11w,Kotokasuga;Koryu;Hokutoriki;Kasugao;Shimotori;Bushuyama;Gagamaru;Tochinonada;Asasekiryu;Sokokurai;Kokkai
Koryu,6,9,-6,37,37.0283,31,39,1,,M12e,Sokokurai;Tosanoumi;Tochinonada;Kakizoe;Kyokunankai;Toyozakura
Takekaze,12,3,18,98,102.1979,32,38,1,,M12w,Koryu;Kotokasuga;Kasugao;Kyokunankai;Toyozakura;Gagamaru;Kakizoe;Kitataiki;Kokkai;Shimotori;Kimurayama;Kotoshogiku
Kasugao,6,9,-6,44,44.16819999999999,33,37,1,,M13e,Sokokurai;Tamawashi;Koryu;Hokutoriki;Bushuyama;Kyokunankai
Sokokurai,8,7,2,62,62.2234,34,36,1,,M13w,Tochinonada;Takekaze;Shimotori;Kakizoe;Kotokasuga;Tosanoumi;Kyokutenho;Kokkai
Tochinonada,8,7,2,64,64.0362,35,35,1,,M14e,Tamawashi;Kakizoe;Takekaze;Toyozakura;Tosanoumi;Shimotori;Kotokasuga;Kasugao
Tamawashi,10,5,10,78,78.1897,36,34,1,,M14w,Tosanoumi;Kyokunankai;Gagamaru;Koryu;Sokokurai;Miyabiyama;Kakizoe;Kimurayama;Bushuyama;Kitataiki
Gagamaru,10,5,10,72,73.42889999999998,37,33,1,,M15e,Kakizoe;Toyozakura;Tosanoumi;Tochinonada;Kasugao;Wakatenro;Sokokurai;Tosayutaka;Kokkai;Hakuba
Kakizoe,3,12,-18,18,18.0004,38,32,1,,M15w,Wakatenro;Tosanoumi;Kasugao
Kyokunankai,4,11,-14,31,31.007900000000003,39,31,1,,M16e,Kakizoe;Gagamaru;Tochinonada;Toyozakura
Tosanoumi,2,13,-22,13,13,40,30,1,,M16w,Kyokunankai;Wakatenro
Toyozakura,6,9,-6,44,44.031299999999995,41,29,1,,M17e,Tamawashi;Sokokurai;Kotokasuga;Tosanoumi;Kakizoe;Kasugao
Goeido,12,3,18,94,93.0001,42,28,1,,J1e,Toyozakura;Kaisei;Wakatenro;Tamaasuka;Kyokunankai;Tamanoshima;Shotenro;Okinoumi;Sakaizawa;Asofuji;Takarafuji;Nakanokuni
Toyonoshima,14,1,26,117,117,43,27,1,,J1w,Miyabiyama;Tosanoumi;Goeido;Hochiyama;Toyohibiki;Kaisei;Tamaasuka;Kakizoe;Okinoumi;Shotenro;Tamanoshima;Sakaizawa;Sadanofuji;Hoshikaze
Miyabiyama,12,3,18,100,100,44,26,1,,J2e,Goeido;Kyokunankai;Toyohibiki;Kaisei;Hochiyama;Wakatenro;Tamaasuka;Asofuji;Sakaizawa;Sadanofuji;Tamanoshima;Shironoryu
Wakatenro,7,8,-2,51,51,45,25,1,,J2w,Hochiyama;Toyohibiki;Kaisei;Wakakoyu;Nakanokuni;Tamaasuka;Sadanofuji
Hochiyama,6,9,-6,30,29.0001,46,24,1,,J3e,Toyozakura;Jumonji;Tokushinho;Tosanoumi;Nakanokuni;Sagatsukasa
Toyohibiki,7,8,-2,53,53.0001,47,23,1,,J3w,Tosanoumi;Tamanoshima;Shotenro;Tokushinho;Hoshikaze;Okinoumi;Toyozakura
Kaisei,7,8,-2,57,55,48,22,1,,J4e,Toyohibiki;Hochiyama;Okinoumi;Tamaasuka;Tochinowaka;Ryuho;Tamanoshima
Tamaasuka,5,10,-10,40,39,49,21,1,,J4w,Shotenro;Hochiyama;Wakakoyu;Jumonji;Asofuji
Shotenro,9,6,6,76,76,50,20,1,,J5e,Wakakoyu;Wakatenro;Sadanofuji;Sadanoumi;Okinoumi;Hochiyama;Tamanoshima;Hoshikaze;Sakaizawa
Sadanoumi,6,9,-6,40,40,51,18,1,,J5w,Tamaasuka;Kaisei;Wakatenro;Nakanokuni;Tokushinho;Asofuji
Wakakoyu,8,7,2,58,57,52,17,1,,J6e,Sadanoumi;Toyohibiki;Hoshikaze;Hochiyama;Sagatsukasa;Jumonji;Kaisei;Sakaizawa
Tamanoshima,7,8,-2,54,53,53,16,1,,J6w,Sakaizawa;Sadanoumi;Sagatsukasa;Tokushinho;Sadanofuji;Wakakoyu;Takarafuji
Jumonji,4,11,-14,22,21,54,15,1,,J7e,Tamanoshima;Sagatsukasa;Sadanoumi
Sakaizawa,7,8,-2,50,49,55,14,1,,J7w,Jumonji;Tokushinho;Shironoryu;Sagatsukasa;Sadanoumi;Kaisei;Toyohibiki
