Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Akebono,0,15,-30,0,0,0,66,3.79,Y1e,Y1e,
Takanohana,11,4,14,66,76.9875,1,65,2.2896,O1e,O1e,Tochinowaka;Daizen;Terao;Tomonohana;Kyokudozan;Oginishiki;Kaio;Kotofuji;Kasugafuji;Kotonowaka;Kotonishiki
Musashimaru,15,0,30,120,148.3319,2,64,2.2896,O1w,O1w,Takatoriki;Kotofuji;Mainoumi;Kyokudozan;Kasugafuji;Tomonohana;Kaio;Kotonishiki;Terao;Hamanoshima;Tochinowaka;Oginishiki;Wakanohana;Takanonami;Takanohana
Takanonami,12,3,18,77,92.09349999999999,3,63,2.2896,O2e,O2e,Oginishiki;Asanowaka;Tomonohana;Kyokudozan;Daizen;Terao;Tochinowaka;Musoyama;Mainoumi;Kotofuji;Kasugafuji;Kotonishiki
Wakanohana,14,1,26,95,116.013,4,62,2.2896,O2w,O2w,Hamanoshima;Daizen;Asanowaka;Mainoumi;Terao;Kotonishiki;Tochinowaka;Oginishiki;Kyokudozan;Tomonohana;Kasugafuji;Kaio;Kirishima;Musoyama
Kotonishiki,3,12,-18,19,22.350699999999996,5,61,1.5961,S1e,S1e,Tomonohana;Kasugafuji;Tochinowaka
Musoyama,8,7,2,55,66.2071,6,60,1.5961,S1w,S1w,Kasugafuji;Kyokudozan;Takanohana;Terao;Kaio;Oginishiki;Takatoriki;Kotonishiki
Kaio,5,10,-10,37,46.0545,7,59,1.2755,K1e,K1e,Takanonami;Hamanoshima;Kotonishiki;Tochinowaka;Oginishiki
Terao,4,11,-14,21,25.228399999999997,8,58,1.2755,K1w,K1w,Kotonishiki;Kasugafuji;Oginishiki;Kaio
Takatoriki,10,5,10,64,78.5917,9,57,1.2755,K2w,K2w,Kaio;Kotonishiki;Asanowaka;Kotofuji;Daizen;Hamanoshima;Mainoumi;Terao;Oginishiki;Kyokudozan
Tochinowaka,5,10,-10,37,42.473699999999994,10,56,1.1274,,M1e,Kirishima;Asanowaka;Kitakachidoki;Terao;Musoyama
Oginishiki,4,11,-14,26,29.2519,11,55,1.1274,,M1w,Daizen;Kotofuji;Asanowaka;Tomonohana
Hamanoshima,8,7,2,70,81.7816,12,54,1.0589,,M2e,Misugisato;Musoyama;Takanonami;Kotonishiki;Takanohana;Kotonowaka;Kirishima;Kasugafuji
Hamanoshima,8,7,2,70,81.7816,13,53,1.0589,,M2e,Misugisato;Musoyama;Takanonami;Kotonishiki;Takanohana;Kotonowaka;Kirishima;Kasugafuji
Tomonohana,6,9,-6,44,53.972500000000004,14,52,1.0589,,M2w,Kaio;Takatoriki;Musoyama;Minatofuji;Terao;Tochinowaka
Kasugafuji,5,10,-10,37,43.36609999999999,15,51,1.0272,,M3e,Takatoriki;Tochinowaka;Kiraiho;Kaio;Kyokudozan
Kyokudozan,5,10,-10,32,37.2162,16,50,1.0272,,M3w,Kaio;Kotonishiki;Terao;Kirishima;Misugisato
Mainoumi,9,6,6,72,87.26219999999999,17,49,1.0126,,M4e,Terao;Takanohana;Musoyama;Kaio;Higonoumi;Kotonowaka;Kotonishiki;Hamanoshima;Misugisato
Kotofuji,4,11,-14,29,33.9569,18,48,1.0126,,M4w,Musoyama;Daishoho;Kiraiho;Terao
Daizen,6,9,-6,42,45.05579999999999,19,47,1.0058,,M5e,Kotofuji;Kenko;Kotobeppu;Kyokudozan;Kotonishiki;Kitakachidoki
Asanowaka,6,9,-6,40,44.9185,20,46,1.0058,,M5w,Kirishima;Kotofuji;Daizen;Tomonohana;Kyokudozan;Daishoho
Kirishima,7,8,-2,55,58.69039999999999,21,45,1.0027,,M6e,Oginishiki;Kotogaume;Tomonohana;Kiraiho;Daishoho;Kotoinazuma;Takatoriki
Misugisato,8,7,2,63,64.18379999999999,22,44,1.0027,,M6w,Kotogaume;Oginishiki;Kotoinazuma;Kotobeppu;Kasugafuji;Asanowaka;Kenko;Tokitsunada
Kotonowaka,8,7,2,68,69.4116,23,43,1.0012,,M7e,Misugisato;Tochinowaka;Takamisugi;Daishi;Mitoizumi;Akinoshima;Higonoumi;Minatofuji
Daishoho,6,9,-6,46,46.8764,24,42,1.0012,,M7w,Kotobeppu;Oginishiki;Konishiki;Kotogaume;Oginohana;Daizen
Kitakachidoki,7,8,-2,52,57.666599999999995,25,41,1.0006,,M8e,Daishoho;Hamanoshima;Kotogaume;Kasugafuji;Kiraiho;Kotofuji;Mitoizumi
Kiraiho,7,8,-2,57,58.4829,26,40,1.0006,,M8w,Minatofuji;Konishiki;Takamisugi;Kyokudozan;Akinoshima;Daishoho;Kotonowaka
Minatofuji,6,9,-6,47,48.851699999999994,27,39,1.0003,,M9e,Takamisugi;Kotofuji;Asanowaka;Akinoshima;Daizen;Higonoumi
Higonoumi,8,7,2,63,66.67429999999999,28,38,1.0003,,M9w,Akinoshima;Tochinowaka;Kotofuji;Kushimaumi;Daishi;Misugisato;Tomonohana;Kotobeppu
Kotoinazuma,8,7,2,70,73.65549999999999,29,37,1.0001,,M10e,Higonoumi;Asanowaka;Tokitsunada;Konishiki;Kenko;Daishoho;Akinoshima;Mainoumi
Kenko,9,6,6,81,88.5878,30,36,1.0001,,M10w,Kotobeppu;Kushimaumi;Takamisugi;Kirishima;Oginohana;Konishiki;Kotonowaka;Mainoumi;Hamanoshima
Kotobeppu,8,7,2,68,68.60659999999999,31,35,1.0001,,M11e,Mitoizumi;Kirishima;Minatofuji;Akinoshima;Kushimaumi;Kitakachidoki;Daishi;Konishiki
Kotogaume,7,8,-2,57,57.81879999999998,32,34,1.0001,,M11w,Kiraiho;Minatofuji;Daizen;Daishi;Takamisugi;Kushimaumi;Asanowaka
Konishiki,8,7,2,70,70.62669999999999,33,33,1,,M12e,Kotogaume;Kitakachidoki;Kotonowaka;Daishi;Misugisato;Kushimaumi;Higonoumi;Tokitsunada
Takamisugi,9,6,6,77,77.95209999999999,34,32,1,,M12w,Mitoizumi;Daishoho;Tokitsunada;Kirishima;Kotobeppu;Kitakachidoki;Konishiki;Higonoumi;Kotoinazuma
Mitoizumi,8,7,2,67,67.66369999999999,35,31,1,,M13e,Higonoumi;Kiraiho;Misugisato;Daishoho;Minatofuji;Kotogaume;Kenko;Kotoinazuma
Tokitsunada,8,7,2,64,65.03450000000001,36,30,1,,M13w,Minatofuji;Kotobeppu;Kitakachidoki;Kotogaume;Kotofuji;Naminohana;Mitoizumi;Daishi
Akinoshima,8,7,2,71,71.3399,37,29,1,,M14e,Tokitsunada;Kenko;Kitakachidoki;Daishoho;Wakanoyama;Tomoefuji;Kotogaume;Oginohana
Oginohana,7,8,-2,59,59.28829999999999,38,28,1,,M14w,Kotoinazuma;Kitakachidoki;Asahiyutaka;Kotonowaka;Minatofuji;Mitoizumi;Konishiki
Daishi,8,7,2,73,73.14079999999998,39,27,1,,M15e,Oginohana;Wakanoyama;Kotoinazuma;Akinoshima;Kenko;Mitoizumi;Kiraiho;Takamisugi
Kushimaumi,8,7,2,70,70.08989999999999,40,26,1,,M15w,Aogiyama;Tokitsunada;Kiraiho;Minatofuji;Kotoinazuma;Daishi;Wakanoyama;Shikishima
Aogiyama,7,8,-2,63,63.0022,41,25,1,,J1e,Shikishima;Wakashoyo;Kototsubaki;Oginohana;Toyonoumi;Daishoyama;Tatsuhikari
Wakanoyama,9,6,6,69,69.0159,42,24,1,,J1w,Daishoyama;Toyonoumi;Wakashoyo;Tochinofuji;Tokitsunada;Oginohana;Asahiyutaka;Asahisato;Kototsubaki
Naminohana,8,7,2,61,59.0032,43,23,1,,J2e,Wakanoyama;Oginohana;Hitachiryu;Aogiyama;Tochinofuji;Asahisato;Kushimaumi;Kotoryu
Asahiyutaka,7,8,-2,52,48,44,22,1,,J2w,Toyonoumi;Hitachiryu;Kirinishiki;Aogiyama;Mutetsuyama;Naminohana;Genkai
Toyonoumi,4,11,-14,26,24,45,21,1,,J3e,Kanechika;Zenshinyama;Genkai;Asahisato
Tomoefuji,10,5,10,81,81.00319999999999,46,20,1,,J3w,Daishoyama;Tochinofuji;Kirinishiki;Kushimaumi;Oginohana;Tamakairiki;Asahisato;Rikio;Wakanoyama;Wakashoyo
Daishoyama,5,10,-10,34,34,47,19,1,,J4e,Zenshinyama;Dairyu;Asahiyutaka;Toyonoumi;Asahisato
Asahisato,4,11,-14,31,31,48,18,1,,J4w,Kanechika;Zenshinyama;Aogiyama;Asanosho
Kanechika,6,9,-6,49,49,49,17,1,,J5e,Daishoyama;Asahiyutaka;Tamakairiki;Aogiyama;Asanosho;Rikio
Shikishima,9,6,6,83,83,50,16,1,,J5w,Wakashoyo;Asanosho;Kototsubaki;Rikio;Hoshiandesu;Tochinofuji;Tomoefuji;Naminohana;Hitachiryu
Wakashoyo,8,7,2,61,57,51,15,1,,J6e,Asahiyutaka;Tamakairiki;Asanosho;Kotoryu;Genkai;Asahisato;Kyokugozan;Kanechika
Kyokugozan,8,7,2,65,63,52,14,1,,J6w,Naminohana;Kotoryu;Aogiyama;Kanechika;Hoshiandesu;Shikishima;Kirinishiki;Toyonoumi
Tochinofuji,6,9,-6,44,42,53,13,1,,J7e,Kyokugozan;Asahiyutaka;Kanechika;Toyonoumi;Genkai;Aogiyama
Hitachiryu,6,9,-6,48,48,54,12,1,,J7w,Kototsubaki;Toyonoumi;Aogiyama;Kanechika;Daishoyama;Hoshiandesu
Kototsubaki,11,4,14,91,89,55,11,1,,J8e,Daishoyama;Toyonoumi;Naminohana;Tamakairiki;Asahisato;Mutetsuyama;Wakashoyo;Tatsuhikari;Tochinofuji;Hoshiandesu;Tomoefuji
Zenshinyama,6,9,-6,45,41,56,10,1,,J8w,Kanechika;Kotoryu;Mutetsuyama;Asahiyutaka;Dairyu;Tochinofuji
Kirinishiki,8,7,2,58,58,57,9,1,,J9e,Zenshinyama;Kanechika;Asahisato;Naminohana;Shikishima;Toyonoumi;Daishoyama;Tamakairiki
Dairyu,8,7,2,57,55,58,8,1,,J9w,Kanechika;Toyonoumi;Asahiyutaka;Kyokugozan;Kotoryu;Hitachiryu;Kirinishiki;Asahisato
Tatsuhikari,12,3,18,104,102,59,7,1,,J10e,Dairyu;Asanosho;Asahisato;Mutetsuyama;Tomoefuji;Naminohana;Shikishima;Wakashoyo;Wakanoyama;Kyokugozan;Hitachiryu;Rikio
Hoshiandesu,9,6,6,74,70,60,6,1,,J10w,Rikio;Mutetsuyama;Genkai;Zenshinyama;Asahisato;Tomoefuji;Tatsuhikari;Kirinishiki;Daishoyama
Asanosho,8,7,2,65,63,61,5,1,,J11e,Hoshiandesu;Kyokugozan;Tochinofuji;Dairyu;Zenshinyama;Tamakairiki;Kotoryu;Hitachiryu
Tamakairiki,8,7,2,66,62,62,4,1,,J11w,Kotoryu;Kyokugozan;Shikishima;Hitachiryu;Genkai;Dairyu;Zenshinyama;Hoshiandesu
Rikio,8,7,2,64,62,63,3,1,,J12e,Tamakairiki;Tochinofuji;Genkai;Hitachiryu;Kirinishiki;Wakashoyo;Asanosho;Zenshinyama
Kotoryu,6,9,-6,30,26,64,2,1,,J12w,Genkai;Kirinishiki;Tochinofuji;Toyonoumi
Genkai,6,9,-6,31,29,65,1,1,,J13e,Dairyu;Hitachiryu;Zenshinyama;Daishoyama
Mutetsuyama,6,9,-6,35,33,66,0,1,,J13w,Dairyu;Kyokugozan;Daishoyama;Asanosho
