Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Terunofuji,12,3,18,99,134.8988,0,70,3.79,Y1e,Y1e,Takayasu;Kiribayama;Kotonowaka;Hokutofuji;Endo;Tobizaru;Hoshoryu;Abi;Wakatakakage;Takakeisho;Shodai;Mitakeumi
Mitakeumi,6,9,-6,46,57.53289999999999,1,69,2.2896,O1e,O1e,Takayasu;Kiribayama;Hokutofuji;Endo;Tobizaru;Shodai
Shodai,5,10,-10,42,55.439499999999995,2,68,2.2896,O1w,O1w,Takayasu;Hoshoryu;Abi;Tamawashi;Tobizaru
Takakeisho,8,7,2,66,91.84549999999999,3,67,2.2896,O2w,O2w,Kiribayama;Hoshoryu;Onosho;Tamawashi;Daieisho;Endo;Mitakeumi;Shodai
Wakatakakage,9,6,6,73,99.2878,4,66,1.5961,S1e,S1e,Hokutofuji;Endo;Takayasu;Takakeisho;Shodai;Mitakeumi;Takanosho;Ura;Abi
Abi,7,8,-2,59,79.6084,5,65,1.5961,S1w,S1w,Hokutofuji;Takanosho;Endo;Takakeisho;Takayasu;Mitakeumi;Ura
Hoshoryu,8,7,2,71,98.7671,6,64,1.2755,K1e,K1e,Mitakeumi;Hokutofuji;Wakatakakage;Daieisho;Abi;Takayasu;Kotonowaka;Aoiyama
Daieisho,11,4,14,100,134.4502,7,63,1.2755,K1w,K1w,Terunofuji;Shodai;Wakatakakage;Abi;Mitakeumi;Takayasu;Kotonowaka;Tamawashi;Ichiyamamoto;Sadanoumi;Shimanoumi
Takayasu,6,9,-6,43,55.32559999999999,8,62,1.1274,,M1e,Takakeisho;Kotonowaka;Hokutofuji;Takarafuji;Terutsuyoshi;Chiyoshoma
Ichinojo,0,15,-30,0,0,9,61,1.1274,,M1w,
Kiribayama,10,5,10,85,115.5467,10,60,1.0589,,M2e,Shodai;Takayasu;Kotonowaka;Wakatakakage;Hokutofuji;Daieisho;Abi;Tobizaru;Tochinoshin;Hoshoryu
