Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Kitanoumi,13,2,22,118,156.0429,0,62,3.79,Y1e,Y1e,Fujizakura;Yutakayama;Asahikuni;Arase;Kaneshiro;Kaiketsu;Hasegawa;Aobayama;Takamiyama;Daiju;Takanohana;Mienoumi;Wajima
Wajima,12,3,18,91,113.61730000000001,1,61,3.79,Y1w,Y1w,Aobayama;Owashi;Hasegawa;Kurohimeyama;Fujizakura;Wakamisugi;Aobajo;Kirinji;Yutakayama;Asahikuni;Mienoumi;Takanohana
Mienoumi,8,7,2,53,69.4774,2,60,2.2896,O1e,O1e,Wakamisugi;Hasegawa;Kongo;Fujizakura;Kaneshiro;Aobayama;Yutakayama;Aobajo
Takanohana,9,6,6,73,93.8886,3,59,2.2896,O1w,O1w,Kirinji;Kaiketsu;Yutakayama;Kongo;Arase;Kaneshiro;Takamiyama;Futatsuryu;Mienoumi
Asahikuni,12,3,18,92,120.8831,4,58,1.5961,S1e,S1e,Yutakayama;Kongo;Kaneshiro;Kirinji;Wakamisugi;Aobajo;Fujizakura;Mienoumi;Takanohana;Daiju;Takamiyama;Kaiketsu
Kaiketsu,7,8,-2,47,59.278999999999996,5,57,1.5961,S1w,S1w,Hasegawa;Kurohimeyama;Fujizakura;Yutakayama;Mienoumi;Aobayama;Wakamisugi
Takamiyama,9,6,6,70,91.7385,6,56,1.2755,K1e,K1e,Arase;Wajima;Kirinji;Kaiketsu;Yutakayama;Kurohimeyama;Aobayama;Mienoumi;Wakamisugi
Wakamisugi,4,11,-14,30,43.9508,7,55,1.2755,K1w,K1w,Aobayama;Kitanoumi;Kirinji;Fujizakura
Fujizakura,3,12,-18,20,27.2079,8,54,1.2755,K2e,K2e,Takanohana;Kirinji;Kongo
Kaneshiro,8,7,2,68,88.0065,9,53,1.1274,,M1e,Wajima;Kirinji;Wakamisugi;Kaiketsu;Takamiyama;Tamanofuji;Hasegawa;Aobajo
Kirinji,4,11,-14,29,32.7054,10,52,1.1274,,M1w,Arase;Yutakayama;Owashi;Wakajishi
Yutakayama,5,10,-10,32,42.7033,11,51,1.0589,,M2e,Wakamisugi;Arase;Kongo;Fujizakura;Futagodake
Arase,8,7,2,65,85.21109999999999,12,50,1.0589,,M2w,Mienoumi;Owashi;Asahikuni;Kurohimeyama;Kongo;Wakamisugi;Kaneshiro;Kotonofuji
Hasegawa,7,8,-2,50,60.5203,13,49,1.0272,,M3e,Aobayama;Takamiyama;Tochiazuma;Kirinji;Yutakayama;Fujizakura;Tamanofuji
