Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Asashoryu,13,2,22,109,153.5557,0,70,3.79,Y1e,Y1e,Futeno;Toyonoshima;Ama;Kyokutenho;Kasugao;Kisenosato;Kotoshogiku;Kotomitsuki;Tochiazuma;Kaio;Kotooshu;Hakuho;Chiyotaikai
Chiyotaikai,7,8,-2,48,64.9873,1,69,2.2896,O1e,O1e,Asasekiryu;Kasugao;Kisenosato;Kotoshogiku;Kyokutenho;Tokitenku;Tochiazuma
Hakuho,14,1,26,122,176.80110000000002,2,68,2.2896,O1w,O1w,Tokitenku;Miyabiyama;Ama;Asasekiryu;Kotoshogiku;Toyonoshima;Kasugao;Tochiazuma;Kaio;Homasho;Kotomitsuki;Chiyotaikai;Kotooshu;Asashoryu
Kotooshu,8,7,2,59,75.2863,3,67,2.2896,O2e,O2e,Ama;Takekaze;Futeno;Asasekiryu;Tochiazuma;Kaio;Kisenosato;Chiyotaikai
Kaio,8,7,2,56,75.2428,4,66,2.2896,O2w,O2w,Kyokutenho;Toyonoshima;Asasekiryu;Miyabiyama;Chiyotaikai;Kisenosato;Takekaze;Ama
Tochiazuma,8,7,2,56,79.3698,5,65,2.2896,O3w,O3w,Asasekiryu;Kyokutenho;Ama;Kotomitsuki;Miyabiyama;Tokitenku;Kisenosato;Kasugao
Kotomitsuki,10,5,10,72,96.8785,6,64,1.5961,S1e,S1e,Miyabiyama;Futeno;Asasekiryu;Tokitenku;Kaio;Chiyotaikai;Kyokutenho;Toyonoshima;Tochiozan;Kisenosato
Kotoshogiku,7,8,-2,43,50.3613,7,63,1.5961,S1w,S1w,Kaio;Kyokutenho;Asasekiryu;Kisenosato;Futeno;Tamakasuga;Dejima
Ama,8,7,2,62,84.36419999999998,8,62,1.2755,K1e,K1e,Chiyotaikai;Kasugao;Kotoshogiku;Kotomitsuki;Futeno;Tokitenku;Toyonoshima;Takekaze
Tokitenku,7,8,-2,62,86.93469999999999,9,60,1.2755,K1w,K1w,Asashoryu;Kaio;Kotooshu;Kotoshogiku;Kasugao;Takekaze;Takamisakari
Kisenosato,6,9,-6,45,64.92399999999999,10,59,1.1274,,M1e,Hakuho;Kyokutenho;Takekaze;Tamakasuga;Futeno;Tokitenku
Toyonoshima,8,7,2,60,74.8209,11,58,1.1274,,M1w,Kotooshu;Tamakasuga;Kotoshogiku;Futeno;Chiyotaikai;Kisenosato;Kokkai;Roho
Kyokutenho,4,11,-14,26,32.466,12,57,1.0589,,M2e,Kotooshu;Dejima;Asasekiryu;Futeno
Asasekiryu,4,11,-14,28,39.538399999999996,13,56,1.0589,,M2w,Tokitenku;Ama;Tamakasuga;Kasugao
Miyabiyama,4,11,-14,33,51.174899999999994,14,55,1.0272,,M3e,Asashoryu;Kasugao;Chiyotaikai;Kyokutenho
Kasugao,5,10,-10,34,40.9097,15,54,1.0272,,M3w,Kotoshogiku;Kaio;Kyokutenho;Kasuganishiki;Ushiomaru
Futeno,3,12,-18,16,18.6854,16,53,1.0126,,M4e,Tamakasuga;Asasekiryu;Kasugao
Takekaze,7,8,-2,48,54.599900000000005,17,52,1.0126,,M4w,Futeno;Kotoshogiku;Roho;Tamakasuga;Toyonoshima;Kakizoe;Asasekiryu
Homasho,11,4,14,92,115.2502,18,51,1.0058,,M5e,Kisenosato;Takekaze;Kokkai;Kakizoe;Futeno;Dejima;Takamisakari;Kotooshu;Kotomitsuki;Ama;Tokitenku
Tamakasuga,4,11,-14,28,32.0955,19,50,1.0058,,M5w,Homasho;Kyokutenho;Yoshikaze;Kasuganishiki
Takamisakari,7,8,-2,58,59.0272,20,49,1.0027,,M6e,Tamakasuga;Roho;Dejima;Tamanoshima;Tochinonada;Takekaze;Kakuryu
Kakizoe,8,7,2,58,61.663599999999995,21,48,1.0027,,M6w,Takamisakari;Roho;Tochinonada;Kasuganishiki;Tamakasuga;Tokitsuumi;Hakurozan;Toyonoshima
