Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Wajima,12,3,18,92,142.92339999999996,0,63,3.79,Y1e,Y1e,Onishiki;Hasegawa;Fujizakura;Kiyokuni;Kitanoumi;Takamiyama;Daiju;Daikirin;Maenoyama;Mienoumi;Tochiazuma;Takanohana
Kotozakura,11,4,14,91,132.77069999999998,1,62,3.79,Y1w,Y1w,Takamiyama;Kitanoumi;Yutakayama;Onishiki;Fujizakura;Tochiazuma;Mienoumi;Maenoyama;Kurohimeyama;Kitanofuji;Tenryu
Kitanofuji,10,5,10,87,132.80829999999997,2,61,3.79,Y2e,Y2e,Mienoumi;Hasegawa;Onishiki;Takamiyama;Fujizakura;Tochiazuma;Daiju;Kurohimeyama;Wajima;Takanohana
Kiyokuni,0,15,-30,0,0,3,60,2.2896,O1e,O1e,
Takanohana,9,6,6,71,108.12899999999999,4,59,2.2896,O1w,O1w,Yutakayama;Mienoumi;Kaiketsu;Fujizakura;Takamiyama;Onishiki;Maenoyama;Kotozakura;Daiju
Daikirin,8,7,2,69,106.30789999999998,5,58,2.2896,O2e,O2e,Kaiketsu;Takanohana;Yutakayama;Kotozakura;Takamiyama;Kitanofuji;Tochiazuma;Kitaseumi
Daiju,9,6,6,72,104.79169999999999,6,57,2.2896,O2w,O2w,Yutakayama;Onishiki;Takamiyama;Hasegawa;Daikirin;Tochiazuma;Kotozakura;Kitaseumi;Fujizakura
Kitanoumi,10,5,10,75,129.3213,7,56,1.5961,S1e,S1e,Kiyokuni;Daiju;Hasegawa;Kitanofuji;Takanohana;Mienoumi;Takamiyama;Yutakayama;Kaiketsu;Daikirin
Hasegawa,8,7,2,53,78.9714,8,55,1.5961,S1w,S1w,Takanohana;Mienoumi;Kiyokuni;Yutakayama;Daikirin;Onishiki;Masuiyama;Tenryu
Onishiki,3,12,-18,14,15.5064,9,54,1.2755,K1e,K1e,Kiyokuni;Kongo;Haguroiwa
Kaiketsu,8,7,2,66,101.71859999999998,10,53,1.2755,K1w,K1w,Kitanofuji;Kotozakura;Daiju;Mienoumi;Onishiki;Takamiyama;Maenoyama;Hasegawa
Takamiyama,5,10,-10,22,28.511399999999995,11,52,1.1274,,M1e,Kiyokuni;Onishiki;Kongo;Wakanoumi;Yutakayama
Mienoumi,4,11,-14,27,44.646100000000004,12,51,1.1274,,M1w,Daikirin;Kiyokuni;Daiju;Tochiazuma
Yutakayama,4,11,-14,30,41.6318,13,50,1.0589,,M2e,Maenoyama;Kitanofuji;Onishiki;Kongo
Fujizakura,10,5,10,77,115.6412,14,49,1.0589,,M2w,Tochiazuma;Wakanoumi;Daikirin;Kiyokuni;Kaiketsu;Hasegawa;Mienoumi;Kitanoumi;Wakajishi;Mutsuarashi
Tochiazuma,6,9,-6,45,59.925399999999996,15,48,1.0272,,M3e,Kongo;Kaiketsu;Hasegawa;Washuyama;Onishiki;Arase
Wakanoumi,5,10,-10,32,38.593399999999995,16,47,1.0272,,M3w,Maenoyama;Washuyama;Onishiki;Mienoumi;Futagodake
Maenoyama,8,7,2,78,94.7504,17,46,1.0126,,M4e,Kurohimeyama;Washuyama;Masuiyama;Asahikuni;Tenryu;Kitaseumi;Kitanoumi;Ryuo
Kongo,5,10,-10,40,41.16219999999999,18,45,1.0126,,M4w,Masuiyama;Kitaseumi;Wakanoumi;Fukunohana;Wakamisugi
Masuiyama,8,7,2,67,79.6546,19,44,1.0058,,M5e,Washuyama;Wakanoumi;Yutakayama;Mutsuarashi;Wakajishi;Fukunohana;Tenryu;Kaiketsu
Kurohimeyama,11,4,14,100,126.74399999999999,20,43,1.0058,,M5w,Kitaseumi;Tenryu;Wakanoumi;Ryuko;Tochifuji;Fukunohana;Wakajishi;Takanohana;Daikirin;Wajima;Masuiyama
Kitaseumi,8,7,2,64,74.94319999999999,21,42,1.0027,,M6e,Tochiazuma;Haguroiwa;Wakanoumi;Futagodake;Wakajishi;Masuiyama;Kaiketsu;Yoshioyama
Washuyama,7,8,-2,47,50.7527,22,41,1.0027,,M6w,Yoshioyama;Yutakayama;Kongo;Ryuo;Tochifuji;Futagodake;Wakamisugi
Tenryu,9,6,6,77,87.6832,23,40,1.0012,,M7e,Washuyama;Haguroiwa;Futagodake;Wakajishi;Wakamisugi;Ryuko;Yoshioyama;Mutsuarashi;Kitanoumi
Ryuko,8,7,2,59,64.93589999999999,24,39,1.0012,,M7w,Asahikuni;Kitaseumi;Masuiyama;Kongo;Maenoyama;Tochifuji;Futagodake;Mienoumi
Asahikuni,9,6,6,65,70.2649,25,38,1.0006,,M8e,Futagodake;Arase;Kongo;Masuiyama;Wakanoumi;Wakamisugi;Fukunohana;Mienoumi;Washuyama
Haguroiwa,6,9,-6,41,43.5676,26,37,1.0006,,M8w,Yoshioyama;Kongo;Wakanoumi;Tochifuji;Mutsuarashi;Takamiyama
Yoshioyama,8,7,2,64,71.9365,27,36,1.0003,,M9e,Wakamisugi;Kurohimeyama;Tochifuji;Asahikuni;Arase;Ryuo;Takamiyama;Wakanoumi
Mutsuarashi,8,7,2,67,70.705,28,35,1.0003,,M9w,Ryuko;Wakamisugi;Arase;Ryuo;Fukunohana;Asahikuni;Yoshioyama;Yutakayama
Futagodake,5,10,-10,35,37.0182,29,34,1.0001,,M10e,Mutsuarashi;Haguroiwa;Yoshioyama;Kongo;Onishiki
Ryuo,8,7,2,60,61.299400000000006,30,32,1.0001,,M10w,Wakamisugi;Arase;Futagodake;Kongo;Haguroiwa;Asahikuni;Ryuko;Wakanoumi
Fukunohana,8,7,2,64,65.4929,31,31,1.0001,,M11e,Ryuo;Yoshioyama;Futagodake;Arase;Tenryu;Ryuko;Haguroiwa;Tochifuji
Arase,8,7,2,62,62.9332,32,30,1.0001,,M11w,Tochifuji;Washuyama;Wakamisugi;Futagodake;Haguroiwa;Yoshinotani;Oshio;Kitaseumi
Wakajishi,10,5,10,82,83.9458,33,29,1,,M12e,Arase;Mutsuarashi;Haguroiwa;Ryuo;Asahikuni;Fukunohana;Ryuko;Tochifuji;Washuyama;Tochiazuma
Tochifuji,4,11,-14,29,32.5431,34,28,1,,M12w,Ryuo;Mutsuarashi;Futagodake;Yutakayama
Wakamisugi,6,9,-6,51,51.394499999999994,35,27,1,,M13e,Tochifuji;Haguroiwa;Fukunohana;Ryuko;Yoshinotani;Dairyugawa
Kotetsuyama,10,5,10,86,85.0613,36,26,1,,J1e,Yoshinotani;Futatsuryu;Dairyugawa;Owashi;Teruzakura;Tochifuji;Daio;Wakamisugi;Tamakiyama;Tamanofuji
