Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Hakuho,10,5,10,84,125.4102,0,69,3.79,Y1e,Y1e,Aran;Takayasu;Myogiryu;Homasho;Gagamaru;Kakuryu;Kotooshu;Kotoshogiku;Kisenosato;Baruto
Harumafuji,8,7,2,63,94.42669999999998,1,68,2.2896,O1e,O1e,Homasho;Aran;Takayasu;Toyonoshima;Takekaze;Goeido;Baruto;Hakuho
Baruto,9,6,6,70,104.7491,2,67,2.2896,O1w,O1w,Toyonoshima;Takayasu;Myogiryu;Aran;Toyohibiki;Gagamaru;Kotoshogiku;Homasho;Kisenosato
Kisenosato,11,4,14,88,136.38739999999999,3,66,2.2896,O2e,O2e,Aran;Aminishiki;Homasho;Gagamaru;Goeido;Takekaze;Toyonoshima;Kotoshogiku;Kotooshu;Kakuryu;Harumafuji
Kotoshogiku,10,5,10,71,106.8058,4,65,2.2896,O2w,O2w,Takayasu;Homasho;Gagamaru;Aran;Takekaze;Aminishiki;Toyohibiki;Harumafuji;Toyonoshima;Kakuryu
Kotooshu,8,7,2,63,92.07390000000001,5,64,2.2896,O3e,O3e,Myogiryu;Takekaze;Aran;Gagamaru;Homasho;Harumafuji;Baruto;Kakuryu
Kakuryu,8,7,2,59,88.531,6,63,2.2896,O3w,O3w,Gagamaru;Goeido;Toyonoshima;Takayasu;Homasho;Aran;Baruto;Harumafuji
Toyonoshima,7,8,-2,64,99.9505,7,62,1.5961,S1e,S1e,Toyohibiki;Aminishiki;Goeido;Takayasu;Hakuho;Tochiozan;Okinoumi
Goeido,8,7,2,68,104.27779999999998,8,61,1.5961,S1w,S1w,Takekaze;Kotooshu;Homasho;Baruto;Hakuho;Aran;Kotoshogiku;Aminishiki
Homasho,4,11,-14,28,47.0275,9,60,1.2755,K1e,K1e,Aminishiki;Toyonoshima;Gagamaru;Toyohibiki
Aminishiki,7,8,-2,57,90.45960000000001,10,59,1.2755,K1w,K1w,Hakuho;Baruto;Kotooshu;Aran;Kakuryu;Takayasu;Toyohibiki
Aran,5,10,-10,25,29.426099999999998,11,58,1.1274,,M1e,Homasho;Gagamaru;Takayasu;Tochinowaka;Miyabiyama
Takayasu,5,10,-10,31,42.197900000000004,12,57,1.1274,,M1w,Miyabiyama;Homasho;Goeido;Gagamaru;Kitataiki
Myogiryu,9,6,6,81,121.40269999999998,13,56,1.0589,,M2e,Kakuryu;Kisenosato;Harumafuji;Kotoshogiku;Toyonoshima;Aminishiki;Takekaze;Takayasu;Tochinoshin
Gagamaru,5,10,-10,39,58.513000000000005,14,55,1.0589,,M2w,Harumafuji;Tochiozan;Tochinowaka;Goeido;Miyabiyama
Toyohibiki,5,10,-10,45,67.79990000000001,15,54,1.0272,,M3e,Kotooshu;Miyabiyama;Harumafuji;Hakuho;Wakakoyu
Takekaze,7,8,-2,39,47.421499999999995,16,53,1.0272,,M3w,Kitataiki;Tochinowaka;Gagamaru;Miyabiyama;Toyonoshima;Homasho;Aran
Tochiozan,12,3,18,106,146.03789999999998,17,52,1.0126,,M4e,Toyohibiki;Shohozan;Takekaze;Okinoumi;Wakanosato;Kitataiki;Myogiryu;Wakakoyu;Kisenosato;Aminishiki;Kakuryu;Kotooshu
Tochinowaka,2,13,-22,11,12.0715,18,51,1.0126,,M4w,Miyabiyama;Takayasu
Okinoumi,10,5,10,89,102.3274,19,50,1.0058,,M5e,Tochinowaka;Takekaze;Wakakoyu;Aoiyama;Tochinoshin;Myogiryu;Toyohibiki;Tamawashi;Shotenro;Takarafuji
Miyabiyama,4,11,-14,30,30.078200000000002,20,49,1.0058,,M5w,Tochinoshin;Sadanofuji;Kitataiki;Wakanosato
Wakakoyu,10,5,10,75,81.4947,21,48,1.0027,,M6e,Miyabiyama;Tochinowaka;Wakanosato;Sadanofuji;Tochinoshin;Yoshikaze;Kaisei;Tokitenku;Myogiryu;Tenkaiho
Aoiyama,11,4,14,97,111.6673,22,47,1.0027,,M6w,Shohozan;Tokitenku;Kyokutenho;Yoshikaze;Sadanofuji;Toyohibiki;Kaisei;Wakanosato;Takarafuji;Tamawashi;Aminishiki
Shohozan,9,6,6,60,65.7336,23,46,1.0012,,M7e,Tochinowaka;Miyabiyama;Tenkaiho;Tokitenku;Daido;Okinoumi;Toyohibiki;Wakanosato;Asasekiryu
Kyokutenho,12,3,24,99,117.31240000000001,24,45,1.0012,,M7w,Miyabiyama;Tochinowaka;Tenkaiho;Okinoumi;Chiyotairyu;Shohozan;Tamawashi;Takarafuji;Sadanofuji;Kotooshu;Goeido;Tochiozan
Tochinoshin,9,6,6,72,79.3744,25,44,1.0006,,M8e,Kyokutenho;Chiyotairyu;Tokitenku;Daido;Wakanosato;Takarafuji;Kimikaze;Tamawashi;Toyohibiki
Kitataiki,5,10,-10,47,49.2623,26,43,1.0006,,M8w,Shohozan;Kyokutenho;Okinoumi;Tochinowaka;Kaisei
Tokitenku,7,8,-2,50,50.18379999999999,27,42,1.0003,,M9e,Kitataiki;Tochinowaka;Miyabiyama;Kaisei;Asasekiryu;Shotenro;Tamawashi
Yoshikaze,8,7,2,52,52.2237,28,41,1.0003,,M9w,Asasekiryu;Tamawashi;Tenkaiho;Miyabiyama;Tochinowaka;Shohozan;Fujiazuma;Daido
Wakanosato,5,10,-10,36,36.1989,29,40,1.0001,,M10e,Yoshikaze;Kitataiki;Shotenro;Daido;Tochinowaka
Chiyotairyu,5,10,-10,46,46.4307,30,39,1.0001,,M10w,Shotenro;Yoshikaze;Fujiazuma;Wakakoyu;Aoiyama
